"","lower","r","upper","p"
"MAn-NACC.C",-0.937739409665474,-0.528014864406022,0.496158460622585,0.281582895503814
"LSN-NACC.C",-0.600145146674688,0.181127838173658,0.785537937434097,0.667740089450783
"SFn-NACC.C",-0.2077016127187,0.582180201915668,0.912502185801632,0.129983323115828
"DLS-NACC.C",-0.823006357532918,-0.281712923781833,0.527720734885611,0.499069581674675
"DMS-NACC.C",-0.573649462266124,0.219924836764243,0.800534818633554,0.600744362314043
"NACC.S-NACC.C",-0.744609051323494,-0.0840240135696325,0.659709978325845,0.8431949195999
"NACC.C-NACC.C",NA,1,NA,0
"FStr-NACC.C",-0.75760902223573,0.140079752054059,0.854498786397878,0.791254717965236
"OT-NACC.C",-0.523163676451171,0.287498091310194,0.825027040888439,0.489908520470691
"MGCn-NACC.C",-0.661964794414883,0.0800480339874374,0.742820196600048,0.850549857288128
"Gpe-NACC.C",-0.852981569822461,-0.371768892768275,0.451074488863034,0.364498874373561
"Gpi-NACC.C",-0.818548579061529,-0.269088088256931,0.537506295406313,0.519286073251333
"SbInn-NACC.C",-0.699142703917513,0.0109005797512286,0.710118841471983,0.979563031953297
"MSn-NACC.C",-0.0180687351513796,0.695459160787571,0.93964103755962,0.0554659189546889
"DBn-NACC.C",-0.101390500560737,0.649701761178818,0.929036479757123,0.0812069727351648
"TnS-NACC.C",0.0992486174510728,0.793035288236883,0.968001374739994,0.0333627733742281
"BNST-NACC.C",-0.641725493495795,0.114910900639446,0.758189719186005,0.786431226286736
"VALCT-NACC.C",-0.848947155458493,-0.12020124793361,0.766092914103228,0.820566482349158
"VMT-NACC.C",-0.887005077547041,-0.486281912061277,0.332239387182176,0.221763342593194
"VPLT-NACC.C",-0.0548024736821083,0.675975140805753,0.935182123900931,0.0657208043991346
"VPMT-NACC.C",-0.759136315461443,-0.117111160207773,0.640411792531602,0.782416041742928
"PTTn-NACC.C",-0.540579101087628,0.358364850827365,0.875226084476989,0.429922072335616
"MGC-NACC.C",-0.292840194242266,0.518914051329766,0.895964429600013,0.187587903837007
"dLGC-NACC.C",-0.689887852237743,0.028772872955101,0.718870370607593,0.946080631357518
"LPT-NACC.C",-0.779422614790701,-0.16582961536973,0.610141827190667,0.694722726151417
"PCT-NACC.C",-0.863302398402839,-0.315088897403677,0.574220362847138,0.491241503126076
"PlnT-NACC.C",-0.449274824692735,0.373712381751869,0.853595266152811,0.361797066730925
"EnT-NACC.C",-0.823421820787343,-0.282899179677743,0.526790086536184,0.497185752507831
"AVT-NACC.C",-0.670465321674845,0.16682019561143,0.817215377150394,0.720721357290658
"AMn-NACC.C",-0.381981928349545,0.441541844554797,0.874210620894967,0.273418871340974
"IADT-NACC.C",-0.837514050577758,-0.228689946917158,0.633460759436298,0.621835939964933
"IMDT-NACC.C",-0.7151731833883,-0.021168297513957,0.69385467107237,0.960321297375923
"MDT-NACC.C",-0.770657015680008,-0.144404629264773,0.623738724914194,0.732981805525904
"SMT-NACC.C",-0.942075541352973,-0.554323162281421,0.46759277561524,0.253679850891427
"pRE-NACC.C",-0.95043415537272,-0.60732169730769,0.402743112260419,0.20101961335897
"PVT-NACC.C",-0.29845311745403,0.514405340722384,0.894744541279969,0.192130827101609
"PT-NACC.C",0.327060076998884,0.866663170086698,0.980076547284932,0.0115899210721611
"RE-NACC.C",-0.846255900238453,-0.256941323958614,0.61514161070869,0.578057746491092
"XiT-NACC.C",-0.92316163326225,-0.44498145712597,0.57379382482991,0.376582869111609
"Rh-NACC.C",-0.946648927972215,-0.582936723751418,0.433895856366556,0.224640301022861
"CMT-NACC.C",-0.82168259095235,-0.277944228782875,0.530664535442742,0.505072559135885
"PCn-NACC.C",-0.718639472635386,-0.0282955992611822,0.690138091120648,0.946974062852355
"CLT-NACC.C",-0.945341697550689,-0.667413191343527,0.172185516186943,0.101415395616688
"RT-NACC.C",0.500913368630254,0.891059894858173,0.98023659445555,0.00297390206650289
"IGLLG-NACC.C",-0.548992984152124,0.253906236212202,0.813098830018094,0.543991231524597
"vlLGC-NACC.C",-0.44565550901914,0.377599186125672,0.854818621279222,0.356421047141626
"subGn-NACC.C",-0.838563050082469,-0.0845245715926127,0.780582202293283,0.873515081421086
"MHb-NACC.C",-0.882905712911014,-0.47171466374952,0.348951248700752,0.23798086013128
"LHb-NACC.C",-0.938102094943297,-0.630356258359178,0.233582063400406,0.12912582593036
"SON-NACC.C",-0.626557058833084,0.239509965403291,0.840899332489778,0.604956650121209
"PVH-NACC.C",-0.156728611780354,0.615973965836977,0.920914557292508,0.103938954315806
"IPVH-NACC.C",-0.560451415134582,0.238357034347975,0.807413726035989,0.569719587057394
"ArH-NACC.C",-0.434072422321648,0.582793090630572,0.946626330792238,0.22478255566036
"ADPO-NACC.C",-0.524102258046559,0.500225472479944,0.933016138260859,0.312246381594174
"AVPO-NACC.C",-0.808659299226625,0.00844277424673607,0.814423760689606,0.987336139532215
"AVPV-NACC.C",-0.628806242771744,0.236008337977274,0.83980889763764,0.610404318650717
"DMH-NACC.C",-0.849337259041472,-0.267145484534057,0.608285015906575,0.562488120406041
"MePO-NACC.C",-0.312305406231134,0.503082474772098,0.891655765453257,0.203793573153073
"MPA-NACC.C",-0.00274704753062787,0.703287283349456,0.941409448027465,0.0516350288211018
"PSN-NACC.C",-0.805824853686121,0.0165781244740066,0.817145394915322,0.975135091406871
"SPZ-NACC.C",-0.298854140219586,0.586110880007774,0.929090956399166,0.16668462457424
"SCN-NACC.C",-0.824603998175651,-0.039429797941952,0.797656238698582,0.940885954017261
"AHN-NACC.C",-0.205662241869007,0.647710419700434,0.941526290910152,0.115718991483377
"SMN-NACC.C",-0.241081815417203,0.62554270666918,0.937141542229065,0.132977752733568
"MPO-NACC.C",-0.13115623530401,0.690057674410622,0.949634740764189,0.0861899021970506
"VMHn-NACC.C",-0.764871036485984,-0.0278601736258545,0.740738881682871,0.952721453824316
"PHn-NACC.C",-0.505965858700895,0.308810503594452,0.832354446421596,0.456738880430108
"LHA-NACC.C",-0.727024316865871,-0.0458315487282804,0.680829624599326,0.914186108530241
"LPO-NACC.C",-0.0155979332594326,0.696733096109357,0.939929717142784,0.0548312865508637
"PSTN-NACC.C",-0.802336769504711,-0.224713461993295,0.570259820001677,0.592631341345094
"STN-NACC.C",-0.962072599092483,-0.758663845519234,-0.0130766760559056,0.0480198676468569
"ZI-NACC.C",-0.581878813144047,0.20813770073964,0.796054159229295,0.620866324214652
"FF-NACC.C",-0.353372680974533,0.642425759903155,0.955710361758079,0.168929403105392
"TN-NACC.C",-0.79838731572679,0.0374196768024229,0.823958680850828,0.943896682914776
"reSN-NACC.C",-0.498702967402554,0.317571847354839,0.835314515340801,0.443376162017825
"cSN-NACC.C",-0.47113742494164,0.349602889966489,0.845886792147374,0.395947693524364
"VTA-NACC.C",-0.67032952644,0.0650890793842792,0.736004068259645,0.878302232592397
"PAG-NACC.C",0.865947698727949,0.979963107769537,0.997153028863267,0.000107982157251889
"SCO-NACC.C",-0.669481014409853,0.168555937146255,0.817807735370182,0.717898082224014
"PreCN-NACC.C",-0.892580686189794,-0.293957480711342,0.679773669378235,0.571764358934376
"APTN-NACC.C",-0.55280564668601,0.248778079580178,0.811235586721518,0.552430012295438
"FP-FStr",-0.720034759460243,0.444790194096447,0.953055347707923,0.452946539084193
"PL-FStr",-0.578952906314299,0.4387643117008,0.922011818036601,0.384087695394189
"IL-FStr",-0.685102739502391,0.284818360844058,0.89053471829579,0.584324904874669
"dACC-FStr",0.0486554900144992,0.827539778380934,0.980558627402212,0.0420490905726239
"Vacc-FStr",0.324075816650817,0.899153171597442,0.989013556813021,0.0147423139008544
"OA-FStr",-0.781678176263314,0.081732621313196,0.837726629111495,0.877674064032651
"AU-FStr",-0.167964083859271,0.745174240115549,0.97007701886521,0.0891305476863936
"M2-FStr",-0.197954966349029,0.73105164990874,0.968191489885555,0.0987728731074327
"M1-FStr",-0.507634615748735,0.516861508588361,0.935861741357592,0.293746432643732
"S1-FStr",-0.737057844621949,0.185409228157397,0.866575993465358,0.725073025520984
"SS-FStr",-0.769702467221812,0.111522596584314,0.846471887546338,0.833409624536012
"GA-FStr",-0.651831948190417,0.339129219737168,0.90234372084916,0.51080756347825
"AuA-FStr",-0.678460013282321,0.29618331695554,0.89307527716122,0.568716299738002
"RS-FStr",-0.858180729206454,-0.153589018237529,0.751664968429431,0.771428023361067
"AA-FStr",-0.891519075162211,-0.289201675709709,0.682559695337311,0.578291554806749
"ViA-FStr",-0.94334517197566,-0.562175797590389,0.45863162227414,0.245571780591082
"TeAA-FStr",0.01328805001644,0.816049001531942,0.979146942234902,0.047644690587233
"Prh-FStr",-0.573440539066792,0.445403634890589,0.923239402921076,0.376075113645661
"lpEC-FStr",0.0604132288394624,0.831220563394844,0.981007500832389,0.0403257797708546
"Ech-FStr",-0.6361731387565,0.362592056586676,0.907196535897831,0.479947447757104
"VA-FStr",-0.634635583413751,0.364829598366861,0.907651878790222,0.477035128208475
"aOn-FStr",-0.374055675856884,0.628211074843222,0.953597857386239,0.181644872519862
"TT-FStr",-0.742440882971991,0.17390365636695,0.863584284914676,0.741774154522003
"DPA-FStr",-0.651590287068401,0.339500934871506,0.902421732172248,0.510314186760971
"PC-FStr",-0.761865061575824,0.130197120290032,0.851759033911491,0.805807824145133
"PAA-FStr",-0.947827488578178,-0.590459581797533,0.424537645923094,0.217240284913472
"FC-FStr",-0.947882502228961,-0.400794303117371,0.744860152736055,0.503704844187736
"IG-FStr",-0.226809245603426,0.716669012290633,0.966243154862726,0.109042270159244
"CA1-FStr",-0.956394230566847,-0.647074054449812,0.346391167060097,0.164855434936539
"CA2-FStr",-0.566688468003327,0.453386237024025,0.924702551358836,0.366519473330124
"CA3-FStr",-0.812959321833051,-0.00410906782876359,0.810153879708317,0.993836432946506
"DG-FStr",-0.75602559129855,0.14371142904673,0.855495703731904,0.785916890693969
"proSb-FStr",-0.59328714734015,0.420963256118471,0.918671813008585,0.405854578391406
"Sub-FStr",-0.761377644351956,0.131337974911215,0.852077339639847,0.804125805579271
"Clst-FStr",0.368590001954777,0.908414258905458,0.990065643675965,0.012197813742123
"dEPn-FStr",-0.396193302743135,0.612217378204645,0.951182037060667,0.196406566630104
"vEPn-FStr",-0.495042933344942,0.529080495335644,0.937917564117779,0.28043099548111
"LAn-FStr",-0.878494120747169,-0.233176327141457,0.713383398673156,0.656574547593226
"BLA-FStr",-0.852951571259194,-0.134481202827318,0.760029494779981,0.799494255074476
"BMe-FStr",-0.87578215893305,-0.222026197808547,0.719109971053431,0.672433164214929
"CCA-FStr",-0.358829769512346,0.638740681739268,0.955165788931421,0.172188773700321
"PAn-FStr",-0.809482538029155,0.00605949064211548,0.813619674010975,0.990910875281279
"aAA-FStr",-0.135551373724882,0.759568728441079,0.971971333545946,0.0797614656541047
"CA-FStr",-0.847235947432634,-0.114189594046996,0.768599196134067,0.829460083026015
"IAn-FStr",-0.597124800510147,0.416061076216266,0.917739349582323,0.411919890411948
"MAn-FStr",-0.916459744724575,-0.178612704203473,0.835280567956614,0.77379828901498
"LSN-FStr",-0.798917583203204,0.0359574438770638,0.823487968948219,0.946087079553058
"SFn-FStr",-0.72543152559058,0.209424952779893,0.872666757343819,0.690455135525454
"DLS-FStr",0.031702338358992,0.822111998540298,0.979893772264513,0.0446516550891582
"DMS-FStr",-0.481196690025396,0.542043896824755,0.940067676622892,0.266563543289746
"NACC.S-FStr",-0.472033319673308,0.550363322154368,0.941431063406632,0.257807483122437
"NACC.C-FStr",-0.75760902223573,0.140079752054059,0.854498786397878,0.791254717965236
"FStr-FStr",NA,1,NA,0
"OT-FStr",-0.495503194039955,0.528641212690245,0.937844150031426,0.280905622488149
"MGCn-FStr",-0.495339003287783,0.528797982819076,0.937870354076329,0.280736203615856
"Gpe-FStr",-0.47491814568974,0.547765903347381,0.941006766990323,0.260529035777383
"Gpi-FStr",-0.904102081169592,-0.347550518594836,0.64630723791022,0.49966477252971
"SbInn-FStr",-0.30084990639694,0.675685478063112,0.960530233829881,0.140714177733814
"MSn-FStr",-0.673770290345793,0.304044076372337,0.894810505349487,0.557987228370459
"DBn-FStr",-0.611746796047715,0.396827373132631,0.914026623930077,0.436003533222493
"TnS-FStr",-0.777816600450677,0.0915099576754742,0.840640295882417,0.863118218990121
"BNST-FStr",-0.878669474968583,-0.233903177733228,0.71300565565411,0.655543736290112
"VALCT-FStr",-0.993970078757976,-0.907764413665119,-0.128059847449644,0.0331573612563119
"VMT-FStr",-0.968792020136314,-0.735527671244591,0.188634258838751,0.0956690794804679
"VPLT-FStr",-0.950007063662793,-0.60453756903057,0.406422352353685,0.203662511023302
"VPMT-FStr",-0.187463180383707,0.736084402716431,0.968866523628487,0.0952861127111693
"PTTn-FStr",-0.912562917212606,-0.389367471434608,0.61723840401027,0.445464215383405
"MGC-FStr",-0.771036048891568,0.108281821829857,0.845539356130235,0.838212066887756
"dLGC-FStr",-0.847819534593282,-0.11623378256025,0.767749995798001,0.826434502343056
"LPT-FStr",-0.895177161966245,-0.305715427177489,0.672762904771311,0.555713235001627
"PCT-FStr",0.270030183918127,0.930593378383296,0.99551271322468,0.021720077654067
"PlnT-FStr",-0.87300824256244,-0.210795532605243,0.724751519062599,0.688490025180427
"EnT-FStr",-0.912875632057591,-0.390955503533942,0.61607753377373,0.443444777363934
"AVT-FStr",-0.752126186790779,0.152552762372885,0.857900842239662,0.772945986722457
"AMn-FStr",-0.944630601833195,-0.570196791614745,0.44925886255099,0.237397252086673
"IADT-FStr",-0.967431602327485,-0.725416969190268,0.209454330300782,0.102742551973143
"IMDT-FStr",-0.922048387728638,-0.438961337271703,0.578790652330973,0.383849077897256
"MDT-FStr",-0.987406811621998,-0.885163280404067,-0.261337561744384,0.01902400522959
"SMT-FStr",-0.96612887527961,-0.56810861275319,0.629856450303059,0.317713737184056
"pRE-FStr",-0.808837607336582,0.256394728434044,0.92860324382985,0.677160947327843
"PVT-FStr",-0.936258494776001,-0.519206431693175,0.505251634389097,0.291172972110628
"PT-FStr",-0.812065821941342,-0.00147977819488597,0.811055521776694,0.997780334327838
"RE-FStr",-0.713577689039819,0.232802062557262,0.878403760770455,0.657105469614627
"XiT-FStr",-0.716973524576266,0.449852089814499,0.953632062735482,0.447182306889741
"Rh-FStr",-0.972575792981482,-0.636299468697584,0.560781838232515,0.248432131395325
"CMT-FStr",-0.971206544831904,-0.753732112589741,0.148929012822559,0.0835039968520848
"PCn-FStr",-0.86181037814512,-0.167169309226743,0.745537678123611,0.751581857640585
"CLT-FStr",-0.907114397082226,-0.36218909618109,0.636449197730716,0.480472509027928
"RT-FStr",-0.802908724698609,0.0248358008260137,0.819871925866243,0.962753958333092
"IGLLG-FStr",-0.977102219234097,-0.79963096494633,0.0339846105415013,0.0561994423280978
"vlLGC-FStr",-0.973940913800489,-0.774759067035286,0.0991343969190774,0.0703865888787873
"subGn-FStr",-0.957286140142905,-0.482694636834669,0.695954746094647,0.410192506687822
"MHb-FStr",-0.970932759715773,-0.751650980693849,0.153620414513819,0.0848571126241392
"LHb-FStr",-0.95940846769221,-0.667839745385222,0.313797594177596,0.147171959470177
"SON-FStr",-0.717281657134339,0.225613033337882,0.876659083994623,0.667322441663296
"PVH-FStr",-0.758070667140403,0.139016379639275,0.854205884749243,0.792818714803545
"IPVH-FStr",-0.954878028622908,-0.63679927659822,0.361677552315979,0.173916379094585
"ArH-FStr",-0.842968392761942,0.153341847375541,0.912198439003965,0.805526957739379
"ADPO-FStr",-0.993050850176311,-0.701088109573243,0.797070306440585,0.298911890426757
"AVPO-FStr",-0.948054767941935,0.146699490556731,0.970898619971572,0.853300509443269
"AVPV-FStr",-0.921473078798453,-0.209644160567592,0.825264918480981,0.735041133528805
"DMH-FStr",-0.990823813544814,-0.862734579105428,0.0817785547061439,0.0597757709528797
"MePO-FStr",-0.868871101810696,-0.194364239562196,0.732785521091578,0.712124934068216
"MPA-FStr",-0.602339725839036,0.409303840117061,0.916444898898631,0.420329500993962
"PSN-FStr",-0.986456084217329,-0.488524925637394,0.89081152709193,0.511475074362606
"SPZ-FStr",-0.734965429694865,0.189814266173733,0.867708587047426,0.718698053081165
"SCN-FStr",-0.960652993728878,-0.51418521672898,0.67370751277962,0.375435677557545
"AHN-FStr",-0.431181780199822,0.585136606676642,0.946994579766604,0.222466044191546
"SMN-FStr",-0.859517339520223,-0.158559160644931,0.749440474163037,0.764154427550096
"MPO-FStr",-0.524016862931293,0.500313736470438,0.933031380067281,0.312147120309127
"VMHn-FStr",-0.861084698041174,0.0881492594325311,0.900391239190436,0.887910396880205
"PHn-FStr",-0.978198683086113,-0.8084021168134,0.00918542144461231,0.051547868177199
"LHA-FStr",-0.735763470077858,0.188138579272423,0.867278573681998,0.721121819426991
"LPO-FStr",-0.622619413388941,0.381927430569603,0.911089631884634,0.454964456730666
"PSTN-FStr",-0.714365392718395,0.231281819100121,0.878036248060624,0.659263051604237
"STN-FStr",-0.789069335530657,0.306740284742007,0.935764023298578,0.615660132047787
"ZI-FStr",-0.863597943129411,-0.173955759008328,0.742416769877528,0.741698364837916
"FF-FStr",-0.893804464900159,-0.0545723856277299,0.869561133559507,0.930550784759963
"TN-FStr",-0.937038060724033,-0.316082389695306,0.785133272531035,0.604356908291973
"reSN-FStr",-0.808616190883259,0.00856731802835759,0.814465695096503,0.987149337373487
"cSN-FStr",-0.870795372780081,-0.20195998275246,0.729103470250862,0.701178781060843
"VTA-FStr",-0.976381819706465,-0.793909065683806,0.0496275048138857,0.0593335109225072
"PAG-FStr",-0.752764309309225,0.151115754356254,0.857512020390418,0.7750518059739
"SCO-FStr",-0.974113995323667,-0.653384864946679,0.540400685803434,0.231805950236397
"PreCN-FStr",-0.955112464946144,0.0728134642607465,0.966280182414054,0.927186535739254
"APTN-FStr",-0.838532718472293,-0.0844231181896408,0.780622120959372,0.873666175593987
"FP-OT",-0.842065026920282,-0.243270650521671,0.624125301929282,0.599122129650452
"PL-OT",-0.820649902603495,-0.275015795068191,0.532938601547615,0.509756001863981
"IL-OT",-0.779473544014422,-0.165955813056988,0.610060361254273,0.694498950065651
"dACC-OT",-0.656900023152433,0.0889459603595321,0.746810445328942,0.83410384369766
"Vacc-OT",-0.404258816869505,0.420083361354122,0.867853195722303,0.300103065151444
"OA-OT",-0.893741494963335,-0.510713765250181,0.303007297209591,0.195893363689975
"AU-OT",-0.800564996676303,-0.220004804198429,0.573593079365754,0.600608581806599
"M2-OT",-0.74759984104095,-0.0907187773672229,0.655882815434747,0.830833245945193
"M1-OT",-0.7577251938232,-0.113833465968366,0.642367178076978,0.788398909403077
"S1-OT",-0.808345230407878,-0.240884941807986,0.558609151422279,0.565508443023614
"SS-OT",-0.838997554209165,-0.328597906731128,0.489396842185459,0.42679336028418
"GA-OT",-0.816034505979211,-0.262050317141373,0.542868598845318,0.530686121636117
"AuA-OT",-0.871967364644367,-0.433913151772645,0.390012745989492,0.282766372006235
"RS-OT",-0.803568871008592,-0.22800387070621,0.567914896497669,0.587077867631176
"AA-OT",-0.830996745172984,-0.304821422968968,0.509234847627244,0.46287648700614
"ViA-OT",-0.850357517622593,-0.363506200200526,0.458651736741859,0.376086464372032
"TeAA-OT",-0.494487443883037,0.32259397186805,0.836997840328374,0.435790359877247
"Prh-OT",-0.602094598481968,0.17817391768304,0.78436626079389,0.672926941857227
"lpEC-OT",-0.661237674265755,0.0813327696215978,0.743399255805506,0.848172244647642
"Ech-OT",-0.506571902350558,0.308073119011501,0.832103946812784,0.457870919913243
"VA-OT",-0.791570222856181,-0.196510453248537,0.589841069106925,0.640918657384232
"aOn-OT",-0.751208634908858,-0.098876741016897,0.651166725637931,0.815810915683938
"TT-OT",-0.740830306894207,-0.0756498662765735,0.664443490010357,0.858696742599899
"DPA-OT",-0.852826398601579,-0.371278154799874,0.451527854865213,0.36518252701186
"PC-OT",-0.881325217389198,-0.466157631625791,0.355191764914079,0.244321633759268
"PAA-OT",-0.859160864151042,-0.30057272088147,0.584869957636263,0.512465908157499
"FC-OT",-0.699332338183442,0.25951950955609,0.884740331665822,0.619460103919103
"IG-OT",-0.563729171061842,0.233832459138262,0.805739359328189,0.577283738484407
"CA1-OT",-0.885027884106111,-0.479227961381945,0.340396522367466,0.229543050917588
"CA2-OT",-0.681010221863907,0.0454955342873117,0.72686553781862,0.914813510921275
"CA3-OT",-0.533692610336631,0.274041497836379,0.820305532646962,0.511317827033367
"DG-OT",-0.639447569323736,0.118721376563692,0.759827346663645,0.779480261806641
"proSb-OT",-0.312990536585011,0.575778631851575,0.926926332990087,0.17614310465331
"Sub-OT",-0.438282315538692,0.385428559523109,0.85726688360343,0.345703503010488
"Clst-OT",-0.81651527299611,-0.263391611134804,0.541851661264966,0.528506386701786
"dEPn-OT",-0.870024832271952,-0.427357497645324,0.396815258296868,0.290921938837932
"vEPn-OT",-0.86207528311979,-0.401005812493446,0.423275409221731,0.324830585421856
"LAn-OT",-0.796607920309742,-0.209585273572346,0.580876809808966,0.618383764586849
"BLA-OT",-0.929946709799902,-0.653551456552695,0.0947641598305726,0.0788172791443718
"BMe-OT",-0.819528820911746,-0.27184812090941,0.53538537825782,0.514840465998598
"CCA-OT",-0.650247067262128,0.20146143302531,0.828783068098667,0.664886549822114
"PAn-OT",-0.608719381939346,0.266504822304821,0.849144958137147,0.563461683956802
"aAA-OT",-0.164595205632722,0.746711061022539,0.970280578562752,0.0881080176750825
"CA-OT",-0.805568890841693,-0.233373194001125,0.564060479887309,0.578053441587456
"IAn-OT",-0.895921057953286,-0.439146747814269,0.469016551344181,0.324237755062453
"MAn-OT",-0.917444450970956,-0.414516770342812,0.598324223290471,0.413836840948335
"LSN-OT",-0.898800069737396,-0.529476276968596,0.279468455964901,0.177172097931514
"SFn-OT",-0.802222276684317,-0.224408368782366,0.570476591593413,0.593147151598782
"DLS-OT",-0.744020485779726,-0.0827135184803407,0.660454654975778,0.845618059399577
"DMS-OT",-0.860433326743863,-0.395656394667265,0.428480465477663,0.33193030862424
"NACC.S-OT",-0.755919531664414,-0.109659693323363,0.644842970924135,0.79603048475686
"NACC.C-OT",-0.523163676451171,0.287498091310194,0.825027040888439,0.489908520470691
"FStr-OT",-0.495503194039955,0.528641212690245,0.937844150031426,0.280905622488149
"OT-OT",NA,1,NA,0
"MGCn-OT",-0.455957130686844,0.36645945877901,0.851298197443292,0.371926136528263
"Gpe-OT",-0.261633340055602,0.54318426082874,0.902434733609161,0.164129687921859
"Gpi-OT",-0.69091463910609,0.0268124223531627,0.717920960645866,0.94975079740519
"SbInn-OT",-0.0962492108495997,0.65269204183044,0.929743801269379,0.0793471474309279
"MSn-OT",-0.634181949463566,0.127444970241803,0.763546098626108,0.763615559463957
"DBn-OT",0.124674731768578,0.762369736854044,0.954347074787349,0.0278517728497288
"TnS-OT",-0.730912136768874,0.0492591723354377,0.773619838932349,0.916476451424513
"BNST-OT",-0.900170540193074,-0.534622397343489,0.272837780478174,0.172212730488978
"VALCT-OT",-0.903432279907021,-0.344332024000626,0.64843107265296,0.503914748489377
"VMT-OT",-0.812074797006577,-0.251083920008482,0.551095451566734,0.548629827835711
"VPLT-OT",-0.696095832306906,0.0168349969655447,0.713048907410417,0.968440344340504
"VPMT-OT",-0.321906723631352,0.495066592657451,0.889447013260742,0.212268641006806
"PTTn-OT",-0.725988978605304,0.0597172747825627,0.777797386094789,0.898801475774267
"MGC-OT",-0.707587664304355,-0.00581340200003136,0.701734213631645,0.989100116832023
"dLGC-OT",-0.595282951427987,0.188434396181405,0.788417595545569,0.654959964507139
"LPT-OT",-0.486191115553173,0.332345167263005,0.840238695084856,0.421218120317973
"PCT-OT",-0.259682387268824,0.613312645366096,0.934679584610131,0.143023231864853
"PlnT-OT",-0.604690144931642,0.174219049164838,0.782790754672665,0.679889025946795
"EnT-OT",-0.442955618543766,0.380479844487188,0.855721886605785,0.352460329239151
"AVT-OT",-0.619445520995936,0.250435233786521,0.844270450798254,0.588053864816914
"AMn-OT",-0.665046306457711,0.0745758648516531,0.740342609724758,0.860687836037979
"IADT-OT",-0.877355583369553,-0.366334740948636,0.534053399263372,0.418967270629098
"IMDT-OT",-0.701918009837492,0.00545121072848481,0.707406762973727,0.989779182365453
"MDT-OT",-0.851743098353144,-0.367859633623654,0.454674295442603,0.369960920510777
"SMT-OT",-0.951967236810548,-0.617385465656935,0.389165867986932,0.191584609360726
"pRE-OT",-0.787791373958449,0.0659068618277933,0.832917501264074,0.901282847551886
"PVT-OT",-0.65458551595916,0.0929729009139521,0.748600878698268,0.826677773334753
"PT-OT",-0.787189920353575,-0.0838207030816232,0.714327059033714,0.858200915678218
"RE-OT",-0.431890251996378,0.47597237946024,0.904740098216704,0.28029389950069
"XiT-OT",-0.728385049614146,0.203429075839645,0.871165196143437,0.699065678519744
"Rh-OT",-0.828780282125842,-0.0525941307626038,0.792806806063296,0.921181545288655
"CMT-OT",-0.800112333030487,-0.218806129930371,0.574437444845195,0.602644918759851
"PCn-OT",-0.823241509033706,-0.282384139439164,0.527194387482514,0.498003323365021
"CLT-OT",-0.797644942756572,-0.111654940830839,0.700284992514091,0.811628024082622
"RT-OT",-0.331896080777414,0.486576467962723,0.887087321986013,0.22144148918603
"IGLLG-OT",-0.838349844707648,-0.326648698404429,0.491055666314718,0.429705648390281
"vlLGC-OT",-0.779200624056673,-0.165279778424604,0.610496578779705,0.695697931861135
"subGn-OT",-0.692372155888507,0.272060680854621,0.887637091690055,0.601977538339026
"MHb-OT",-0.843406451902941,-0.341982525207999,0.47784404609886,0.40702312508405
"LHb-OT",-0.821184939264608,-0.178529418069967,0.663767618515537,0.701725878573483
"SON-OT",-0.783434790825752,-0.0740843935290026,0.719091738452332,0.874575285998812
"PVH-OT",0.0255104448647019,0.71728901309099,0.944540185500388,0.0451891261911522
"IPVH-OT",-0.818875892178465,-0.270008689807023,0.536800001561429,0.517801661656466
"ArH-OT",-0.184690038267638,0.737397792241889,0.969042118508359,0.0943853657228383
"ADPO-OT",-0.936752843751086,-0.522136984210483,0.502251392418869,0.287968851386714
"AVPO-OT",-0.655950735093742,0.332745898035803,0.900998279644096,0.51930193802065
"AVPV-OT",-0.650745569488393,0.200632189503689,0.828512285468962,0.666209833052169
"DMH-OT",-0.976940240727875,-0.847052620955983,-0.259567191613662,0.0161534012813946
"MePO-OT",-0.563460988550772,0.234203957187646,0.805877181434043,0.576661383992542
"MPA-OT",-0.388259071900264,0.435589158664294,0.872461784852171,0.280699519568689
"PSN-OT",-0.906431077701223,-0.358844713283358,0.638730527239696,0.48483706229747
"SPZ-OT",-0.242186826495226,0.624827858647596,0.93699848919529,0.133554707589284
"SCN-OT",-0.667532800995135,0.314296826013231,0.897047246221432,0.544078273277407
"AHN-OT",0.120308755150884,0.800813568661155,0.969316494726387,0.0304519197867497
"SMN-OT",-0.738576015119963,0.0326313415732754,0.766845528481808,0.944632802622526
"MPO-OT",-0.144442036861649,0.682896996288573,0.948287640631801,0.0908637720080036
"VMHn-OT",-0.718556217077665,0.0751862910847605,0.783862389288575,0.872720255514188
"PHn-OT",-0.932801252740546,-0.665717826490409,0.0733774347129515,0.0715380024135752
"LHA-OT",-0.655511663230585,0.0913644553091273,0.747886886625269,0.829642585779037
"LPO-OT",-0.406857018615806,0.417519108741186,0.867083557310921,0.303372361040304
"PSTN-OT",-0.690476722679239,0.0276492146789656,0.718326518433879,0.948184137974808
"STN-OT",-0.857504880633496,-0.294839992492124,0.58899326083213,0.520933330223418
"ZI-OT",-0.590610121208476,0.195375574251699,0.79112910807964,0.642886296163804
"FF-OT",-0.500363962524053,0.523968260196836,0.937060920371652,0.285973450014268
"TN-OT",-0.66765410371625,0.314099597237378,0.897004498579233,0.544344910650388
"reSN-OT",-0.920390970693086,-0.613837368159401,0.160078055797663,0.105488315641807
