,,,,,,,,,,Latency to the platform (s),,,,,,,,,,,,,,,,,,,,,,,,,,Path lenght to the platform (m),,,,,,,,,,,,,,,,,,,,,,,,,,Mean speed (m/s),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAME,ANIMAL ID,CAGE,DATE OF BIRTH,BEHAVIOUR TASK,AGE,PROTOCOL,POSITION PLATFORM ,NOTE ,,S1 Trial 1,S1 Trial 2,S1 Trial 3,S1 Mean,S2 Trial 1,S2 Trial 2,S2 Trial 3,S2 Mean,S3 Trial 1,S3 Trial 2,S3 Trial 3,S3 Mean,S4 Trial 1,S4 Trial 2,S4 Trial 3,S4 Mean,S5 Trial 1,S5 Trial 2,S5 Trial 3,S5 Mean,S6 Trial 1,S6 Trial 2,S6 Trial 3,S6 Mean,,,S1 Trial 1,S1 Trial 2,S1 Trial 3,S1 Mean,S2 Trial 1,S2 Trial 2,S2 Trial 3,S2 Mean,S3 Trial 1,S3 Trial 2,S3 Trial 3,S3 Mean,S4 Trial 1,S4 Trial 2,S4 Trial 3,S4 Mean,S5 Trial 1,S5 Trial 2,S5 Trial 3,S5 Mean,S6 Trial 1,S6 Trial 2,S6 Trial 3,S6 Mean,,,S1 Trial 1,S1 Trial 2,S1 Trial 3,S1 Mean,S2 Trial 1,S2 Trial 2,S2 Trial 3,S2 Mean,S3 Trial 1,S3 Trial 2,S3 Trial 3,S3 Mean,S4 Trial 1,S4 Trial 2,S4 Trial 3,S4 Mean,S5 Trial 1,S5 Trial 2,S5 Trial 3,S5 Mean,S6 Trial 1,S6 Trial 2,S6 Trial 3,S6 Mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Latency to Platform (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Latency to platform ,,,,,,Path lenght to platform (m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,NAME,PROTOCOL,S1 Mean,S2 Mean,S3 Mean,S4 Mean,S5 Mean,S6 Mean,S1 Mean,S2 Mean,S3 Mean,S4 Mean,S5 Mean,S6 Mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F89,MASSED SPATIAL,14.03333333,16.56666667,20.06666667,9.233333333,4.933333333,10.43333333,3.377,3.437666667,4.155,1.694,0.741333333,2.057666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F90,MASSED SPATIAL,20.86666667,14.5,11.96666667,4.5,9.733333333,7.966666667,4.800333333,3.384666667,2.718333333,0.694,2.148333333,1.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F91,MASSED SPATIAL,20.7,26.76666667,15.96666667,6.333333333,20.13333333,18.8,4.317666667,4.772333333,2.748,1.042666667,3.799333333,4.000666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F103,MASSED SPATIAL,38.1,10.8,9.4,9.366666667,8.7,10.76666667,9.763,2.165666667,2.007333333,1.896333333,1.69,2.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F104,MASSED SPATIAL,41.63333333,41.36666667,60,60,60,20.73333333,11.03233333,9.740666667,15.867,13.87433333,12.36533333,4.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F105,MASSED SPATIAL,23.66666667,50.93333333,46.33333333,8.566666667,6.6,15.63333333,6.329333333,13.00966667,11.91533333,1.674333333,1.373333333,3.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F37,MASSED SPATIAL,34.83333333,13.6,21,14.53333333,7.166666667,8.033333333,7.481666667,3.121666667,4.416666667,3.098666667,1.189,1.469666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F38,MASSED SPATIAL,29.43333333,22,9,15.5,15.46666667,6.633333333,5.815666667,4.369666667,1.543666667,3.001333333,2.866333333,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F60,MASSED SPATIAL,43,12.46666667,5.466666667,8.433333333,10.23333333,6.4,11.30333333,3.284333333,1.296,1.969666667,2.451,1.504666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F72,MASSED SPATIAL,22.53333333,5.333333333,11.63333333,10.1,7.1,8.2,4.906,0.837666667,2.77,2.227666667,1.378,1.832666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F73,MASSED SPATIAL,19.4,9,12.8,13.1,14.23333333,13.66666667,4.241333333,1.742,3.221,3.78,3.933333333,3.112333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F99,SPACED SPATIAL ,23.66666667,10,25.1,10.1,14.4,13.2,6.485333333,2.091,5.837666667,1.978666667,3.667333333,1.790333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F100,SPACED SPATIAL ,10.8,31.23333333,24.3,16.8,37.26666667,22.26666667,11.337,6.194333333,5.446333333,3.076,8.424333333,2.964666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F101,SPACED SPATIAL ,46.8,41.5,19.56666667,16.56666667,9.9,26.8,7.412,7.484666667,4.362,3.313333333,1.891333333,4.494333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F102,SPACED SPATIAL ,33.86666667,16.2,5.9,41.23333333,20.06666667,8.4,3.025666667,3.696333333,1.096666667,7.983333333,4.338666667,1.849666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F110,SPACED SPATIAL ,12.83333333,13.23333333,25.23333333,15.33333333,4.7,7.366666667,1.715,3.073666667,5.651666667,3.248333333,0.645,1.353666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F111,SPACED SPATIAL ,10.03333333,28.63333333,11.4,20.16666667,17.03333333,6.766666667,4.860333333,6.288,2.602,4.579666667,4.241,1.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F55,SPACED SPATIAL ,21.1,18.3,25.1,6.766666667,4.1,5.033333333,4.568,3.611333333,6.718333333,1.461666667,0.709,1.072333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F57,SPACED SPATIAL ,23.16666667,22.3,9.966666667,4.133333333,14.16666667,9.533333333,7.108,5.847,2.571666667,0.546666667,3.579,1.983666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F70,SPACED SPATIAL ,25.33333333,7.6,10.13333333,12.16666667,11.96666667,7.566666667,6.163,1.465333333,2.234333333,2.689,2.498666667,1.636666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F71,SPACED SPATIAL ,17.4,11.53333333,9.233333333,14.46666667,5.333333333,4.2,3.519,2.12,2.002666667,3.006333333,0.872666667,0.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F32,SPACED SPATIAL ,27.5,17.63333333,19.63333333,20.6,15.53333333,12,6.412666667,3.849,4.928333333,4.299666667,3.421333333,2.418333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F33,SPACED SPATIAL ,47.83333333,25.06666667,8.6,12.66666667,8,11.46666667,11.20733333,5.516,1.706,2.677,1.652,2.670666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F34,SPACED SPATIAL ,21.86666667,32.4,9.366666667,5.966666667,6.266666667,4.733333333,5.507,6.364333333,2.189666667,1.096666667,1.134,0.837666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F92,MASSED CUE,9.2,14.73333333,7.2,5.2,9.766666667,9.433333333,1.832333333,3.110666667,3.147666667,1.512666667,2.055666667,2.813333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F93,MASSED CUE,41.66666667,6.533333333,6.033333333,6.933333333,7.933333333,5.733333333,8.019666667,1.043333333,1.085333333,1.086333333,1.326666667,1.266666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F94,MASSED CUE,33.76666667,19.4,23.76666667,6.533333333,24.66666667,5.333333333,7.251666667,3.677,5.016,1.207333333,6.128333333,3.068333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F106,MASSED CUE,10.36666667,12.06666667,11.16666667,7.733333333,4.4,5.866666667,2.029333333,3.262333333,2.997333333,1.503,0.888333333,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F107,MASSED CUE,7.133333333,3.733333333,5.133333333,8.7,4.233333333,6.266666667,1.310333333,1.319,1.080333333,1.821333333,0.582333333,2.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F64,MASSED CUE,9.633333333,6.233333333,4,9.133333333,7.3,6.333333333,2.124333333,1.362,0.581333333,2.039666667,1.599666667,1.369666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F65,MASSED CUE,19.26666667,16.5,7.266666667,8.566666667,10.73333333,9.366666667,4.799666667,4.232666667,1.589,2.716333333,2.879,2.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F66,MASSED CUE,3.9,3.433333333,7.266666667,4.266666667,9.533333333,4.566666667,0.857333333,0.618333333,1.88,0.863333333,2.358666667,0.952666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F79,MASSED CUE,5.533333333,14.33333333,6.266666667,5.6,8.6,6.2,1.144,3.632666667,1.203,1.109,1.698333333,1.699333333,,,,,Path Lenght to Platform (m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F80,MASSED CUE,30.7,14,19.4,8.3,5.7,6.8,6.828,3.022666667,3.824333333,1.724333333,1.016666667,1.296666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F81,MASSED CUE,19.73333333,19.83333333,8,7,5.433333333,6.066666667,4.411,5.272666667,2.382333333,1.457666667,1.124333333,1.310333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F82,MASSED CUE,9.933333333,5.133333333,17.8,13.03333333,5.3,4.6,2.937,1.179666667,4.332333333,3.55,1.394666667,1.253666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F95,SPACED CUE,18.56666667,6.066666667,7,4.3,3.6,7.733333333,3.665333333,0.971333333,1.279,0.668666667,0.470666667,1.838666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F96,SPACED CUE,13.1,10,6,17.93333333,4.6,5.7,2.158666667,1.625,1.779,2.973,1.425333333,1.859333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F97,SPACED CUE,19.1,8.566666667,10.96666667,8.1,3.833333333,5.233333333,3.624666667,1.449666667,2.899666667,1.646,0.886666667,1.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F98,SPACED CUE,25.36666667,8.3,4.733333333,9.166666667,8.233333333,32.6,5.463333333,1.444333333,0.656,1.88,3.361333333,8.098333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F108,SPACED CUE,13.56666667,12.3,8.8,5.233333333,5.266666667,5.733333333,2.967666667,3.423666667,3.612,1.117,1.158,3.034333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F109,SPACED CUE,15.13333333,5.633333333,4.466666667,7.566666667,5.5,5.166666667,4.011666667,1.656666667,1.378,2.191666667,1.194666667,1.790333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F62,SPACED CUE,34.1,8.966666667,7.366666667,11.7,6.966666667,4.566666667,7.324333333,2.204333333,1.435666667,2.598333333,1.551,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F63,SPACED CUE,16.1,24.93333333,8.633333333,7.266666667,3.866666667,9.266666667,3.223666667,4.802666667,2.328333333,1.720666667,1.080333333,2.094666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F74,SPACED CUE,9.033333333,7.6,6.8,8.566666667,6.033333333,7,2.217,1.733,1.67,1.837,1.386666667,1.598666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F75,SPACED CUE,39.93333333,12.16666667,20.3,8.133333333,4.933333333,11.1,10.29366667,2.338666667,5.557666667,1.996,1.021333333,2.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F76,SPACED CUE,10.63333333,13.33333333,10.76666667,9.2,5.666666667,8.866666667,2.814333333,3.328666667,2.258666667,2.095,0.98,1.785333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F77,SPACED CUE,15.26666667,14.6,7.866666667,6.066666667,4.066666667,8.266666667,2.958,2.733,1.537333333,1.370333333,0.739666667,1.959333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,F78,SPACED CUE,18.23333333,6.733333333,20.33333333,10.1,10.6,5.833333333,2.925333333,1.633333333,4.392666667,2.582,4.243333333,1.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
