"","lower","r","upper","p"
"LPT-PAA",-0.796007504860585,-0.208015860254328,0.581963041283256,0.62107542136747
"PCT-PAA",-0.910265563552893,-0.573383390814882,0.220302110292967,0.137303041065447
"PlnT-PAA",-0.958538571470418,-0.782223013019543,-0.17279868817493,0.0217874222570715
"EnT-PAA",-0.921294787723607,-0.617528387699851,0.154280596693227,0.102819984777681
"AVT-PAA",-0.893138040119494,-0.50849961547283,0.305721108240823,0.198168591154565
"AMn-PAA",-0.951552170627612,-0.74932932018027,-0.0946174315221422,0.0323457440052024
"IADT-PAA",-0.955878098853777,-0.769579874287307,-0.141811763552243,0.0255426034296108
"IMDT-PAA",-0.900586463776548,-0.536189572303981,0.270803152400852,0.1707174853905
"MDT-PAA",-0.884301185701159,-0.476648457797582,0.343348950241274,0.232422394722959
"SMT-PAA",-0.912826082743556,-0.583460556979061,0.205845523735446,0.128936577533303
"pRE-PAA",-0.869908932916701,-0.426967826778745,0.39721677194059,0.291410263645423
"PVT-PAA",-0.698620317496216,0.0119216012049874,0.710624692665004,0.97764911559098
"PT-PAA",-0.752252080794382,-0.101251988949364,0.649782628227442,0.811446069862228
"RE-PAA",-0.86136188429688,-0.398677722647461,0.425547379426513,0.327911574438308
"XiT-PAA",-0.915359766908045,-0.593532951658326,0.191043107582844,0.120866942918342
"Rh-PAA",-0.871199214118156,-0.431315242485361,0.392719282532813,0.285984774536672
"CMT-PAA",-0.935111425392478,-0.675669102301751,0.055364096915553,0.0658901601467469
"PCn-PAA",-0.922943084542098,-0.624294347845845,0.143513530137665,0.0980300219783158
"CLT-PAA",-0.936222659385799,-0.680489758728832,0.0464634484937381,0.0632524193203364
"RT-PAA",-0.838415666461631,-0.326846583017848,0.490887531672847,0.429409611582503
"IGLLG-PAA",-0.743187736300587,0.0224155259042529,0.762600786388822,0.961955780787246
"vlLGC-PAA",-0.737303005750424,-0.0679167125206493,0.668762569682835,0.873047219692798
"subGn-PAA",-0.739774465205768,0.0299919598537092,0.76575496602591,0.94910696438679
"MHb-PAA",-0.874669357453063,-0.443109622886719,0.380315957591016,0.271517032425077
"LHb-PAA",-0.819023330476865,-0.270423703150058,0.536481229346694,0.517132999023572
"SON-PAA",-0.485917548445607,0.332663754975574,0.840343970518837,0.420745552257082
"PVH-PAA",-0.383630303228834,0.439985659825751,0.873754511508876,0.275313126515386
"IPVH-PAA",-0.392183076728591,0.431831015347872,0.871351889532493,0.285344397097514
"ArH-PAA",-0.306456747928086,0.507897559490905,0.892973713131972,0.198789652843608
"ADPO-PAA",-0.0942810572458983,0.709124245797473,0.95317545120892,0.0743810964962688
"AVPO-PAA",-0.411898861731751,0.412505399487113,0.865572509557998,0.309813654319352
"AVPV-PAA",-0.175632043768921,0.665437597382116,0.944962529545401,0.102805395466161
"DMH-PAA",-0.357141938338919,0.464407654329146,0.880825569162185,0.24633593738055
"MePO-PAA",-0.24173446275057,0.557988269856845,0.906303400674998,0.15065054734279
"MPA-PAA",-0.351989093869897,0.469017653254901,0.882139808355308,0.241047664460656
"PSN-PAA",-0.131287833218927,0.631839737055944,0.924768436105654,0.0928425128158272
"SPZ-PAA",-0.365760972960582,0.534526808654407,0.918044640350911,0.216432797025388
"SCN-PAA",-0.9608775890595,-0.678128066528677,0.296744091320692,0.138729098089141
"AHN-PAA",-0.335789853222351,0.483224673092453,0.88614994638688,0.225118163664399
"SMN-PAA",-0.0837927050126844,0.780870010283433,0.974724874861031,0.0667658418827101
"MPO-PAA",0.00398287139090473,0.706672437666217,0.942170136785731,0.0500291114795171
"VMHn-PAA",-0.484083120365813,0.334795256308301,0.841047328659612,0.417589651893375
"PHn-PAA",-0.5826825375819,0.206974070461857,0.795608304000408,0.622864197585663
"LHA-PAA",-0.651469056207831,0.098356772050942,0.750979776841838,0.816766986528902
"LPO-PAA",-0.442119622446873,0.381368585466398,0.855999978680236,0.351242451315961
"PSTN-PAA",-0.911385140469518,-0.504750206768005,0.400565253569515,0.247957075801889
"STN-PAA",-0.783055341828772,-0.174881852499508,0.604256303704299,0.678720844384905
"TN-PAA",-0.466590295914192,0.35470849928999,0.847536686183673,0.38860184443264
"ZI-PAA",-0.941270429830985,-0.702669800905337,0.00396778646931022,0.0519312526157906
"FF-PAA",-0.94033248702657,-0.641625287455223,0.215612911009596,0.120334153348509
"SCO-PAA",-0.686911047789427,0.137030992681159,0.806830415537778,0.7695469098718
"reSN-PAA",-0.743285966439999,-0.0810812457801553,0.661380138811557,0.848637652253882
"VTA-PAA",-0.795090660231709,-0.205625166443721,0.583612302287425,0.625182690399632
"PAG-PAA",-0.935769241193571,-0.618706698977777,0.251557702780541,0.138547031827011
"PreCN-PAA",-0.797720999757514,-0.111861448034255,0.700178409630178,0.81128399403028
"APTN-PAA",-0.904646247635301,-0.551619676245621,0.250378078980915,0.156371892952359
"cSN-PAA",-0.743372997852091,-0.0812744644848161,0.661270703399128,0.848280126256569
"FP-CA1",-0.816635997509017,-0.26372875724618,0.541595673666026,0.527959010633453
"M1-CA1",-0.772061820582534,-0.147799209148782,0.621614982866082,0.72688580431327
"M2-CA1",-0.738912020990093,-0.0714343227839974,0.666804078272482,0.866515596651277
"S1-CA1",-0.672521011337697,0.0611145529754608,0.734169889081884,0.885695221159509
"SS-CA1",-0.726945693337013,-0.045665143267387,0.680919073380787,0.914496814115252
"GA-CA1",-0.76913453931283,-0.140742276263152,0.626017344617254,0.739572370323272
"VA-CA1",-0.851701120151654,-0.367727427644007,0.454795568174489,0.370146278509404
"AuA-CA1",-0.703842360109781,0.00164788324497788,0.705501570056442,0.996910224509235
"ViA-CA1",-0.564933949135184,0.232160670334038,0.80511837473548,0.580087240331421
"dACC-CA1",-0.291047319183154,0.520344764866595,0.896350341666211,0.186158410587117
"Vacc-CA1",-0.0223541530678536,0.693238929054091,0.939137090634267,0.0565824156714761
"PL-CA1",-0.617304780957205,0.15463333313762,0.774871655848275,0.714651232974921
"IL-CA1",-0.66365004463534,0.0770608869181704,0.741469978112168,0.856081839030102
"OA-CA1",-0.799106365794772,-0.21614854930124,0.576303486341657,0.607167671621422
"AU-CA1",-0.828566544295972,-0.297727016602497,0.514991139830148,0.473873261335088
"RS-CA1",-0.328647979236172,0.489354151126153,0.887861644393379,0.218418280776216
"AA-CA1",-0.383903113987159,0.439727628816514,0.873678810193389,0.275627836163427
"TeAA-CA1",-0.768959374320362,-0.140322012984271,0.626277986584928,0.74032954667366
"Prh-CA1",-0.797521955755962,-0.211980272764382,0.57921372501885,0.614283311680194
"Ech-CA1",-0.639272666687932,0.119013030707106,0.759952356514835,0.778948754502507
"aOn-CA1",-0.973605387101923,-0.826581446166876,-0.194745162708031,0.0218577249276458
"TT-CA1",-0.881505948275444,-0.466791427984235,0.354483694728099,0.243594171681966
"DPA-CA1",-0.725643644632573,-0.0429148644322883,0.682394311616414,0.919633369214114
"PC-CA1",-0.887968178273464,-0.489736947915392,0.328198831124673,0.218003335218907
"CCA-CA1",-0.796476731160642,-0.209242102584655,0.581114568043499,0.61897201219423
"PAA-CA1",-0.897566422111246,-0.52486705700583,0.285342557262867,0.181678302644441
"CA1-CA1",NA,1,NA,0
"CA2-CA1",-0.368357657761988,0.454217183187149,0.877897471260903,0.258231375698753
"CA3-CA1",0.61124743797127,0.919754814636577,0.985620898512453,0.00121530690083513
"DG-CA1",-0.653958512535024,0.0940596111865967,0.749082412249512,0.824675674617004
"FC-CA1",-0.594720988879051,0.189273316753073,0.788746556153668,0.653497190533504
"IG-CA1",-0.0467497446583887,0.680335671953517,0.936187219012217,0.0633357447463387
"lpEC-CA1",-0.795313204744011,-0.206204810575429,0.583213021954651,0.62418606930336
"Sub-CA1",-0.822854547281817,-0.28127987833765,0.528059986707928,0.499757960354742
"proSb-CA1",-0.231380031739714,0.631757079583388,0.938380744840717,0.128015694034474
"Clst-CA1",-0.727578350490489,-0.0470052249622019,0.680198116216091,0.91199493918077
"dEPn-CA1",-0.860761380123396,-0.39672266227663,0.427447319084146,0.330509428428149
"vEPn-CA1",-0.785090665279788,-0.17999892946224,0.600891271874108,0.669721020495851
"LAn-CA1",-0.751966479416999,-0.1006011217542,0.650162395649163,0.812641710479885
"BLA-CA1",-0.886737054443377,-0.485322627225627,0.333355937268565,0.222813202047418
"BMe-CA1",-0.814790070371079,-0.258588372414674,0.545482500316465,0.536327306509988
"PAn-CA1",-0.766640213493886,-0.0321336540599412,0.738802370961816,0.945476374531476
"DLS-CA1",-0.701432969835063,0.00640663585789506,0.70788376439032,0.987987886462724
"DMS-CA1",-0.437189494574802,0.386578988125588,0.857624836135346,0.344141358888745
"NACC.S-CA1",-0.841578539031049,-0.336408511383146,0.482689906953141,0.415207798731658
"NACC.C-CA1",-0.664641181943198,0.0752978397066302,0.740670531111509,0.859349294135504
"FStr-CA1",-0.668780141939691,0.0678850681938384,0.737288496543525,0.873106006952501
"OT-CA1",-0.940202076711758,-0.697936419718006,0.0132560660277703,0.0542358383318731
"LSN-CA1",-0.539218684473239,0.266849980913405,0.81775134557621,0.522901487407763
"SFn-CA1",-0.572456558425365,0.221614451944904,0.801171818629956,0.597877624017156
"aAA-CA1",-0.899534079356802,-0.532229108803977,0.275931057757022,0.174509742402311
"CA-CA1",-0.751608951058104,-0.0997871226373443,0.65063681979049,0.81413746888054
"IAn-CA1",-0.9594057715234,-0.786375759829157,-0.183246785250825,0.0206340166391965
"MAn-CA1",-0.711766010699549,-0.0142306278142082,0.697436147186946,0.973321174948717
"Gpe-CA1",-0.703202900042435,0.00291399429510055,0.706136932050271,0.994536291626336
"Gpi-CA1",-0.617621567907182,0.15413354814778,0.774666997684033,0.715544192137116
"SbInn-CA1",-0.829845410956195,-0.301453075884076,0.511976984133316,0.468084741611321
"MGCn-CA1",-0.879457169887339,-0.459631537782717,0.36242823658532,0.251875998153977
"MSn-CA1",-0.819961798981911,-0.27307011771675,0.534443085280889,0.512876772396208
"DBn-CA1",-0.889380733803132,-0.494827087953418,0.322191036882901,0.212524641617863
"TnS-CA1",-0.489627889282004,0.328326830906084,0.83890756394537,0.427197872161585
"BNST-CA1",-0.635609582143487,0.125091385989631,0.762546935729157,0.767888930096748
"VALCT-CA1",-0.509683021221243,0.304272290458749,0.830809353322741,0.463723974938824
"VMT-CA1",-0.540524366905916,0.265137580373179,0.817139942731896,0.525673971471441
"VPLT-CA1",-0.673483031738651,0.0593624318776553,0.733358181819868,0.888956647763862
"VPMT-CA1",-0.871064029434369,-0.430858797234352,0.39319334355832,0.286552075766933
"PTTn-CA1",-0.674142832365449,0.0581581253967173,0.732799144734217,0.891199155568964
"MGC-CA1",-0.774979951695766,-0.154897925251346,0.617136968777306,0.714178604200485
"dLGC-CA1",-0.877850530596471,-0.454054716561288,0.368534551627609,0.258423306396077
"LPT-CA1",-0.867106803017902,-0.417596453197101,0.4067788447696,0.30327350170264
"PCT-CA1",-0.80366882735354,-0.228271388524035,0.567723679195038,0.586627125872975
"PlnT-CA1",-0.444016374634634,0.379349969305116,0.85536794545103,0.354011425905284
"EnT-CA1",-0.689464454748551,0.0295796617067787,0.719260337142883,0.944570476950446
"AVT-CA1",0.181167375569838,0.785553590661055,0.959234340885134,0.02085927420437
"AMn-CA1",-0.0143011621501435,0.69739991280704,0.940080682306279,0.0545008408469178
"IADT-CA1",-0.210651935496228,0.580136935122061,0.911984432480457,0.131663583083775
"IMDT-CA1",-0.710335341119106,-0.0113373891208076,0.69891931136503,0.97874421691211
"MDT-CA1",-0.729358267532983,-0.050788596910206,0.678155059853131,0.904935014380859
"SMT-CA1",-0.653429026444564,0.0949759201782928,0.749487901929033,0.822988155667874
"pRE-CA1",-0.554777414102053,0.246108238473754,0.810260995012279,0.55684171620229
"PVT-CA1",-0.313638979063235,0.501977437485823,0.891352371120817,0.2049511726054
"PT-CA1",-0.360050347003639,0.461785836804092,0.880075255817397,0.249369420678335
"RE-CA1",-0.596517826366714,0.186586897734613,0.787691935635953,0.658184710398567
"XiT-CA1",-0.421320897685805,0.403000118553693,0.862684950557497,0.322202201540978
"Rh-CA1",-0.758497482031694,-0.115625569942674,0.64129927482179,0.785126593555135
"CMT-CA1",-0.518783201555191,0.293003882074136,0.826937459142659,0.481251329169274
"PCn-CA1",-0.752157036016203,-0.101035326117886,0.649909088112314,0.811844043423051
"CLT-CA1",-0.744606358196298,-0.0840180118666377,0.659713392070049,0.843206014469319
"RT-CA1",-0.171123951989131,0.606709955794284,0.918636366527052,0.110751555303545
"IGLLG-CA1",-0.589359810842155,0.294327271021167,0.857356203246697,0.521692945713209
"vlLGC-CA1",-0.440232388624039,0.383369307545284,0.85662501234915,0.348507850120778
"subGn-CA1",-0.813047302913153,-0.15471973296275,0.677246345742683,0.740472110317969
"MHb-CA1",0.158775019450233,0.77656265607184,0.957351260893443,0.0234228839314513
"LHb-CA1",-0.562144981363047,0.236023577403305,0.806551348882143,0.573616369144985
"SON-CA1",-0.698197762492158,0.0127464162981925,0.711032809289857,0.976103057970514
"PVH-CA1",-0.744964693687271,-0.0848169929786275,0.659258664780272,0.841729200676505
"IPVH-CA1",-0.786775471367123,-0.184259679177911,0.598068089161918,0.662253347503396
"ArH-CA1",-0.969364631967997,-0.835213590923485,-0.317271664007443,0.00984975299874112
"ADPO-CA1",-0.855754561270569,-0.288824402954913,0.593271094209504,0.529869234870422
"AVPO-CA1",-0.779150681741323,-0.165156131545453,0.610576312177443,0.695917285561606
"AVPV-CA1",-0.901467229745521,-0.462128137177701,0.446218006795244,0.296483777312598
"DMH-CA1",-0.82756069413685,-0.29480772724353,0.517338709355689,0.47842819885364
"MePO-CA1",-0.9428736586311,-0.70981281839749,-0.0102836029014802,0.048566503919506
"MPA-CA1",-0.824552444521963,-0.286135800018616,0.524240961774291,0.492059848849104
"PSN-CA1",-0.813978384626251,-0.256337984288722,0.547173282563464,0.540005926323895
"SPZ-CA1",-0.855209424165912,-0.286959945022957,0.594586919249527,0.532649198736956
"SCN-CA1",-0.588422387277085,0.427093449356838,0.919830108905383,0.398312630850173
"AHN-CA1",-0.475302778613919,0.344882771408399,0.844352974341828,0.402792290981765
"SMN-CA1",-0.803113629591365,0.0242592327773365,0.819682717641223,0.963618289239084
"MPO-CA1",-0.884116769770686,-0.475994966068297,0.344094354586428,0.23315476802005
"VMHn-CA1",-0.792742897859062,-0.199535228639242,0.587784335256239,0.635683280329878
"PHn-CA1",-0.596291643444907,0.186925705220727,0.787825137354709,0.65759298696554
"LHA-CA1",-0.397862554807825,0.426340448760847,0.869722229760069,0.292197311820752
"LPO-CA1",-0.772926902480211,-0.149896941958785,0.620296904581725,0.723124915405768
"PSTN-CA1",-0.510197192771914,0.394387990105128,0.884694439416605,0.381297979338224
"STN-CA1",-0.859938246671024,-0.394049611197514,0.430033277911728,0.334076839482121
"TN-CA1",-0.831550016932097,-0.306444772675289,0.507907366549861,0.460374796867374
"ZI-CA1",-0.372711923371796,0.450202080655401,0.87673501700075,0.262995516723968
"FF-CA1",-0.529137879297443,0.372252115220495,0.878923749864608,0.410904916667949
"SCO-CA1",-0.221699208046096,0.637849377014141,0.939587998872332,0.123244605443643
"reSN-CA1",-0.770625217239414,-0.14432796152606,0.623786559737387,0.733119627926292
"VTA-CA1",-0.863172982255559,-0.40459968957706,0.419747691179337,0.32010133161035
"PAG-CA1",-0.308494276361376,0.579096011225405,0.927623886075942,0.173078260326766
"PreCN-CA1",0.0922206127775152,0.79038824973844,0.967551621612844,0.0343872666741893
"APTN-CA1",-0.499191922329906,0.316986356460428,0.835117635537974,0.44426406066342
"cSN-CA1",-0.804797351320425,-0.231297749783487,0.565554487590508,0.581536116128135
"FP-CA2",-0.495525776756834,0.321361219155928,0.83658554361463,0.437647366377713
"M1-CA2",-0.533015031082501,0.27491711168066,0.820615040523322,0.509914111754971
"M2-CA2",-0.387416096748172,0.436392772177003,0.872698533156797,0.279711139432032
"S1-CA2",-0.716469139073387,-0.0238247798915191,0.692473868948856,0.955345439105868
"SS-CA2",-0.736938631828632,-0.0671224269426548,0.669203391729644,0.874522956965635
"GA-CA2",-0.614850743606859,0.158491653303722,0.776447244071314,0.707767206787588
"VA-CA2",-0.815479851337409,-0.260505538144594,0.544036896456488,0.533200619159827
"AuA-CA2",-0.783321437806152,-0.175548991900019,0.603819157266393,0.677545584645888
"ViA-CA2",-0.822981586670626,-0.281642248744966,0.527776120004753,0.499181903390799
"dACC-CA2",-0.645743886031894,0.108134269611646,0.755257138490729,0.798823220418858
"Vacc-CA2",-0.695566149114637,0.0178615655997068,0.713553311230765,0.966516686911257
"PL-CA2",-0.717729529159079,-0.0264177756345029,0.691120985964512,0.950489712029825
"IL-CA2",-0.727291799757654,-0.0463979552852093,0.680524998638806,0.9131286083774
"OA-CA2",-0.468492804581192,0.352578266632277,0.846849450758434,0.391659446547477
"AU-CA2",-0.665687597632696,0.0734314286496595,0.7398221561403,0.862810214500678
"RS-CA2",-0.762216304083137,-0.124314141250199,0.636079901781567,0.769301290910458
"AA-CA2",-0.830501857729428,-0.303371963928745,0.510416866644832,0.465114818851063
"TeAA-CA2",-0.900105555092884,-0.534377764300021,0.273154731655488,0.172446770139184
"Prh-CA2",-0.865645882172642,-0.412748219981375,0.411655836297241,0.309500203264048
"Ech-CA2",-0.852378016837061,-0.369861631709945,0.452834124359854,0.367159142595043
"aOn-CA2",-0.883621972917412,-0.390230597328889,0.513822694168226,0.386790813409982
"TT-CA2",-0.788970604483224,-0.189845189808347,0.594337472151435,0.652500602704098
"DPA-CA2",-0.624684063929604,0.142887765983028,0.770027306746562,0.735709761703159
"PC-CA2",-0.775750741595539,-0.156783718741655,0.615938905054304,0.710812404286729
"CCA-CA2",-0.9213883016342,-0.617911046256297,0.15367650150462,0.102545585439124
"PAA-CA2",-0.767645764832472,-0.137177547945982,0.628222721069983,0.74600058581926
"CA1-CA2",-0.368357657761988,0.454217183187149,0.877897471260903,0.258231375698753
"CA2-CA2",NA,1,NA,0
"CA3-CA2",-0.224440304409682,0.570453906218451,0.909516341099734,0.139790209605856
"DG-CA2",-0.380315172310294,0.443110360697204,0.874669573156746,0.271516138947179
"FC-CA2",-0.363412014656042,0.458737425247903,0.879200225282293,0.252920026081047
"IG-CA2",0.105991630644457,0.7543244907522,0.952626729988605,0.0305754311654665
"lpEC-CA2",-0.727113513980241,-0.0460203788005418,0.680728095541147,0.913833544119063
"Sub-CA2",-0.684207130721208,0.0395201141951083,0.724029716725405,0.925976904823601
"proSb-CA2",-0.773978694781236,-0.0501513416882057,0.730495291722725,0.914967467333784
"Clst-CA2",-0.865761059637613,-0.4131295199942,0.411273977702732,0.309008297986138
"dEPn-CA2",-0.747650002096107,-0.0908315694194026,0.655818005688152,0.830625231818292
"vEPn-CA2",-0.841462916223598,-0.336057118993543,0.482993724368579,0.415726108552576
"LAn-CA2",-0.848785036939169,-0.358591161293688,0.463103033628213,0.383056093750178
"BLA-CA2",-0.879708816043635,-0.460508038518685,0.361462055157055,0.250854644817396
"BMe-CA2",-0.829567137671305,-0.300640932894762,0.512635670110176,0.469344002297479
"PAn-CA2",-0.812254881437314,-0.15244136014392,0.678507513635166,0.744203956238495
"DLS-CA2",-0.381571566141113,0.441928487334806,0.874323825513196,0.27294923391737
"DMS-CA2",-0.645929291567031,0.107819901067022,0.755120464017516,0.799398996909614
"NACC.S-CA2",-0.510781041688767,0.302924631565511,0.830348957226185,0.465806490526463
"NACC.C-CA2",-0.631846213871608,0.131277238249343,0.765166513280963,0.756668550092685
"FStr-CA2",-0.321095225281217,0.495749514404212,0.889635910921782,0.211539565919187
"OT-CA2",-0.665403352220946,0.0739389279822421,0.740053049330653,0.861868958254761
"LSN-CA2",-0.678346368566164,0.0504352132836162,0.7291924034743,0.905594218458066
"SFn-CA2",-0.492696258777289,0.324714047392275,0.837705540688892,0.432604408639469
"aAA-CA2",-0.734078028549591,-0.0609160578802452,0.672630121813278,0.886064633477899
"CA-CA2",-0.838732435496252,-0.327799536057776,0.49007699172603,0.427985188262214
"IAn-CA2",-0.90906673632228,-0.568700068755987,0.22690413373868,0.141291092515331
"MAn-CA2",-0.78550903029045,-0.18105482876718,0.600193441649474,0.667868150775415
"Gpe-CA2",0.127330557797118,0.763497597645853,0.954587235822391,0.0274823966819419
"Gpi-CA2",0.135197647318497,0.766815928640247,0.955292387409426,0.0264132257047744
"SbInn-CA2",-0.455157522224947,0.367332644103598,0.85157573102926,0.370700028662973
"MGCn-CA2",-0.575365955012233,0.217485232875583,0.799612745601016,0.604891490352298
"MSn-CA2",-0.445986075473115,0.377245388623886,0.854707484034942,0.356908887108601
"DBn-CA2",-0.634169168399504,0.127466002338971,0.763555013635278,0.76357739511621
"TnS-CA2",-0.56688159766963,0.229448053347512,0.804108095590272,0.584645939447885
"BNST-CA2",-0.705931008110806,-0.00250339439532628,0.703410402225093,0.995306155119641
"VALCT-CA2",-0.416315587615772,0.408071891741967,0.864229416171697,0.315563321731293
"VMT-CA2",-0.804097420295305,-0.229419437579455,0.566902096339041,0.584694093951444
"VPLT-CA2",-0.577017742636488,0.215128202148549,0.798719267149134,0.608907036254558
"VPMT-CA2",-0.795720343945681,-0.207266325100019,0.582480821196152,0.62236222682409
"PTTn-CA2",-0.766694145474836,-0.134907509501135,0.629620735906238,0.750100814014756
"MGC-CA2",-0.597360668097894,0.185322732511786,0.787194434180469,0.66039392705293
"dLGC-CA2",-0.492767183814897,0.324630255273296,0.837677602786032,0.432730142015165
"LPT-CA2",-0.703861253626632,0.00161044023563578,0.705482763101733,0.996980429779061
"PCT-CA2",-0.720507888959156,-0.0321667300203662,0.688103455854957,0.939728971882603
"PlnT-CA2",-0.6367147307173,0.123263548455171,0.761768863451559,0.771211243561858
"EnT-CA2",-0.677014024117296,0.0528925230156074,0.730344117303201,0.90101133051466
"AVT-CA2",-0.398902522885646,0.425328450386309,0.869420798687307,0.293469037692673
"AMn-CA2",-0.569416465166572,0.225898953152425,0.802781247559316,0.59062848908269
"IADT-CA2",-0.385251701858865,0.438450101380792,0.873303698479773,0.277188591325312
"IMDT-CA2",-0.87640478233699,-0.449064591557198,0.373938945799194,0.26435310798388
"MDT-CA2",-0.851105778147502,-0.36585456374267,0.456510278340316,0.372776580846154
"SMT-CA2",-0.548962519583397,0.253947031082124,0.813113606464001,0.543924287140261
"pRE-CA2",-0.886506382879636,-0.484497800806555,0.334314153121394,0.223717955138345
"PVT-CA2",-0.848997582993764,-0.359253923098617,0.462505212714325,0.382112969012558
"PT-CA2",-0.727833699306033,-0.0475467945161236,0.679906354815628,0.91098403031668
"RE-CA2",-0.833925938429253,-0.313450838181804,0.502133498008154,0.44964122578446
"XiT-CA2",-0.828482712569103,-0.297483331083181,0.515187568924416,0.474252819847313
"Rh-CA2",-0.658992776813259,0.0852837300005904,0.745173844720025,0.840866683646044
"CMT-CA2",-0.730030662080893,-0.0522229177932585,0.677377556481538,0.902259913569049
"PCn-CA2",-0.705630590670392,-0.00190480527596688,0.703712691873593,0.996428498746519
"CLT-CA2",-0.854783112859604,-0.377486132451497,0.445761163778102,0.356576900172415
"RT-CA2",-0.704499277129718,0.000344848373926784,0.704846495366266,0.999353409350149
"IGLLG-CA2",-0.600739160848585,0.278153000907033,0.852617307872577,0.545845926103584
"vlLGC-CA2",-0.632835630889105,0.129656670132995,0.764482259917084,0.759604551787479
"subGn-CA2",-0.539186524919372,0.360076683568313,0.875685169933534,0.427559921247871
"MHb-CA2",-0.743724208673547,-0.0820546946596437,0.660828474079476,0.846836642641881
"LHb-CA2",-0.688844509853581,0.0307592859974662,0.719829734947504,0.942362706424596
"SON-CA2",-0.754940811869765,-0.107406875255478,0.646172747241051,0.800155587504739
"PVH-CA2",-0.915452474503326,-0.593903422840854,0.19049177224174,0.120575714651534
"IPVH-CA2",-0.712518273971614,-0.0157566274737433,0.696651408831195,0.970461213020692
"ArH-CA2",-0.865961806069141,-0.413794479371538,0.41060735113628,0.308151345097618
"ADPO-CA2",-0.761165603228039,-0.0189960883922546,0.744715291184735,0.967757056941547
"AVPO-CA2",-0.543721109781929,0.260923493035316,0.81563001916557,0.532519867770098
"AVPV-CA2",-0.748018069499896,0.0115412233850376,0.758011295983992,0.980408315520821
"DMH-CA2",-0.959648631477399,-0.787541549181414,-0.18620455148523,0.0203172213319094
"MePO-CA2",-0.714911047820726,-0.0206321543772825,0.694132714512024,0.961325687659354
"MPA-CA2",-0.579378738771416,0.211743061318416,0.797431545373539,0.614689051757479
"PSN-CA2",-0.669093107200312,0.0673212282892389,0.737029867334091,0.874153565600775
"SPZ-CA2",-0.94347932880066,-0.657747055470936,0.188855086695644,0.10831032233241
"SCN-CA2",-0.897409382199239,-0.315969667155262,0.666501844154932,0.541818204328396
"AHN-CA2",-0.735477124857987,-0.0639450497515119,0.670961642071521,0.880429467477014
"SMN-CA2",-0.766671429683345,0.118819347029918,0.848555147475859,0.822609727437546
"MPO-CA2",-0.736818078432488,-0.0668598237166008,0.669349020477732,0.875010928499628
"VMHn-CA2",-0.56944152651825,0.225863758716727,0.802768061281905,0.590687916548755
"PHn-CA2",-0.910398067360351,-0.573902383098128,0.219565989818532,0.136864993204705
"LHA-CA2",-0.428454238347987,0.395683490114355,0.860441667842052,0.331894166686355
"LPO-CA2",-0.422023026856913,0.40228459366198,0.862466365276046,0.323144066719367
"PSTN-CA2",-0.494419890627619,0.412058796312196,0.889195722325576,0.358310210701921
"STN-CA2",-0.764914794852755,-0.130680680607178,0.632210723942136,0.757749046418716
"TN-CA2",-0.851432760193001,-0.366882717913758,0.455569702200674,0.371331578505044
"ZI-CA2",-0.728128662643929,-0.048172880789586,0.679568774185441,0.909815490311147
"FF-CA2",-0.714001395902028,0.0844806565036128,0.78744257965724,0.857092423514006
"SCO-CA2",-0.451845355689471,0.45656683845455,0.900138205625369,0.303100439010318
"reSN-CA2",-0.660431720816189,0.0827539168141132,0.744038644699539,0.845543345929602
"VTA-CA2",-0.77341794988623,-0.151090181303515,0.619545205012465,0.720987787716932
"PAG-CA2",-0.837594661225537,-0.228945857720594,0.63329904543438,0.621435161686287
"PreCN-CA2",-0.566181462291205,0.325777672310195,0.866305476660666,0.47581762768609
"APTN-CA2",-0.565937662563942,0.230764279933474,0.804598722073732,0.582432443727645
"cSN-CA2",-0.645482966085041,0.108576423082438,0.755449273383228,0.7980135356732
"FP-CA3",-0.799537567230904,-0.217286647485715,0.575505371952754,0.605229477680658
"M1-CA3",-0.694237578270323,0.0204298418048195,0.7148120807303,0.961704704000627
"M2-CA3",-0.649522887754862,0.101696777151825,0.752447113827267,0.810629178607759
"S1-CA3",-0.62508086186807,0.142249999433375,0.769762179685459,0.736857456058557
"SS-CA3",-0.693816730722433,0.0212414249219304,0.715208922325497,0.960184306763835
"GA-CA3",-0.67592905374693,0.0548870794307701,0.731276120333436,0.89729322970055
"VA-CA3",-0.804364334705568,-0.23013521588874,0.566389058111487,0.583489986255515
"AuA-CA3",-0.645166646674009,0.109112056370787,0.755681880394682,0.79703287866158
"ViA-CA3",-0.471946411792144,0.348689406335069,0.845590591878368,0.397268341124353
"dACC-CA3",-0.242679858766539,0.55729626273794,0.906123852716819,0.151266566934432
"Vacc-CA3",-0.256098382555131,0.547352916912042,0.903530002093517,0.160270331163794
"PL-CA3",-0.602416073202164,0.177685446350881,0.784172090267785,0.673785751678252
"IL-CA3",-0.66030941836341,0.0829693103448114,0.744135446904402,0.845145009906354
"OA-CA3",-0.774435187918993,-0.153567840925533,0.617979837537903,0.716555273741767
"AU-CA3",-0.786767474182273,-0.184239401259589,0.598081571497495,0.662288830945759
"RS-CA3",-0.272113065400981,0.535181247593951,0.900318933916342,0.171678723188095
"AA-CA3",-0.34941853290192,0.471300804006122,0.882788325814868,0.23845016690208
"TeAA-CA3",-0.792822730884984,-0.199741560239278,0.587643665737254,0.635326631977138
