"","FP","M1","M2","S1","SS","GA","VA","AuA","ViA","dACC","Vacc","PL","IL","OA","AU","RS","AA","TeAA","Prh","Ech","aOn","TT","DPA","PC","CCA","PAA","CA1","CA2","CA3","DG","FC","IG","lpEC","Sub","proSub","Clst","dEPn","vEPn","LAn","BLA","BMe","PAn","DLS","DMS","NACC.SHELL","NACC.CORE","FStr","OT","LSN","SFn","aAA","CA","IAn","MAn","Gpe","Gpi","SubInn","MGCn","MSn","DBn","TnS","BNST","VALCT","VMT","VPLT","VPMT","PTTn","MGC","dLGC","LPT","PCT","PlnT","EnT","AVT","AMn","IADT","IMDT","MDT","SMT","pRE","PVT","PT","RE","XiT","Rh","CMT","PCn","CLT","RT","IGLLGC","vlLGC","subGn","MHb","LHb","SON","PVH","IPVH","ArH","ADPO","AVPO","AVPV","DMH","MePO","MPA","PSN","SPZ","SCN","AHN","SMN","MPO","VMHn","PHn","LHA","LPO","PSTN","STN","TN","ZI","FF","SCO","reSN","VTA","PAG","PreCN","APTN","cSN"
"BNST",0.641497902764415,0.0652173420561591,0.371807793035247,0.0197456669109978,0.0240771604944516,0.0408697039996381,0.0998085017514211,0.0653504095301749,0.0900919418994514,0.728198959413304,0.132832690883005,0.320043872978414,0.148306253169349,0.705875540491188,0.886266707657826,0.189494079836977,0.274123220034055,0.896492727516858,0.786728917095576,0.931222880467938,0.82446907640615,0.370280620918912,0.379456363766237,0.52925271336444,0.122993417541749,0.332442883276949,0.767888930096748,0.995306155119641,0.762148653311164,0.262716456496165,0.465724352640621,0.60168970289309,0.508890159513285,0.991523754343655,0.540109835810378,0.934374844542242,0.900907007765843,0.999074736498991,0.222394276640942,0.466981578343437,0.166759116217048,0.343543320735306,0.595513701288236,0.276086452645345,0.349056247489905,0.361761614372953,0.0908059544614953,0.984030410308011,6.71531461225486e-05,0.0252512504211285,0.624776192191012,0.52874289108137,0.5652543060396,0.0846432593649435,0.636786754339896,0.889091862778619,0.452501532546639,0.595655825902414,0.374090769266608,0.626521698828668,0.224752069604056,0,0.196170552176998,0.252968291357107,0.24365031386101,0.101782824692231,0.156957532257865,0.503550517835582,0.789631594355278,0.389413983055466,0.192140830200826,0.285434828624463,0.175184665525483,0.587606997852729,0.48003769638473,0.792893715464101,0.172439523215676,0.530431503915104,0.378058110398677,0.900290453882392,0.104804605700054,0.0116131050935454,0.816590198747081,0.702058719936378,0.186570663312057,0.191120479690814,0.0848294813042046,0.213610035901351,0.258244244130372,0.951253677161234,0.917904168707361,0.699738203906026,0.427472099556461,0.0916054987008479,0.617496250531311,0.363294323865289,0.215121598885481,0.511870545507453,0.0736925450655423,0.380517819811308,0.319814291856544,0.859995199495231,0.820144806946875,0.353722413621713,0.019402268771408,0.727467040943394,0.117483638475301,0.114723164575418,0.295869159014393,0.197788649235344,0.599488726432517,0.807763657662482,0.208181768553067,0.312639689197426,0.375819135114118,0.0142504370297851,0.850575076403866,0.242613954742946,0.644617820052924,0.646917555789016,0.572655829270022,0.182969185935179,0.901332331007266,0.812529529150646,0.900765739311621,0.760068049703939
"VALCT",0.308061715643498,0.0101620741487495,0.0116510731611837,0.0283205201786536,0.0648088304572354,0.0479961854351138,0.337349082711244,0.863394102095944,0.48489335497258,0.431501184663579,0.814351538058087,0.903447505398942,0.817502493100123,0.255417904019381,0.315780937030296,0.385522065799644,0.623944055446713,0.0579273983249282,0.13193282466935,0.141016663736677,0.771771998749092,0.801863873758549,0.748970610384788,0.104334298623319,0.00146269907105669,0.0581354057105039,0.463723974938824,0.315563321731293,0.355465243226134,0.146928391597651,0.175737218718929,0.408730556826229,0.339006968601411,0.270146868912265,0.947176711747656,0.724407876964357,0.940387035419175,0.204854991565266,0.0035460925033673,0.222630695644045,0.0288366189850236,0.111031461890251,0.286991598484186,0.610359287481547,0.350068380395572,0.278408440677609,0.513498499795203,0.24652968003067,0.144759204480224,0.120656675128413,0.220858863481268,0.585910933771711,0.593176980740781,0.00168696629903431,0.33570268889639,0.174588920979331,0.283307491547247,0.19019442009096,0.195713629862997,0.104973715023342,0.148940075198738,0.196170552176998,0,0.0818159100951608,0.00435031439193226,0.132264469092408,0.292406477930928,0.755117927013145,0.35954269970928,0.924865851799427,0.0927861104402085,0.318799234020515,0.144339273335109,0.135614288208416,0.0188796628447235,0.0141945210746573,0.202728865274443,0.0935277357153426,0.0020879473707022,0.990703987208264,0.279412108016397,0.571271404885785,0.787091133297068,0.381132850395129,0.0102740308950754,0.0333896044358405,0.0082063956974231,0.0972229323697675,0.783744822547239,0.624889032965078,0.96657763515105,0.241146517090938,0.799234018889834,0.532580363436956,0.269004031410077,0.057873176910563,0.44876403999855,0.322656424483238,0.0032290415520636,0.0763777341690975,0.0144573407476745,0.0535880599872466,0.130206979500656,0.0709070544817174,0.0359596015993044,0.317787818579187,0.41853046203136,0.329965680564321,0.395040251596131,0.0139434943869097,0.161192877491239,0.462635722852686,0.587692388034596,0.198490136516564,0.342365858356031,0.717917474920046,0.0493350395772702,0.497196614273735,0.666257269164077,0.883326872350098,0.701331371487067,0.672251829534292,0.944701019386842,0.891491656947546,0.832693774185266,0.869351654641909
"VMT",0.651558237436241,0.213453854991768,0.641536074403278,0.0116253812895927,0.0171276355004505,0.227373456055373,0.257819862313017,0.301357815863333,0.155599953888611,0.922913633766167,0.893423642514489,0.5402740167036,0.339590404759409,0.681165930747723,0.780292217483343,0.148176416323682,0.13150813917916,0.824334900352696,0.398045250538193,0.56383275656376,0.388839783647663,0.352430114795934,0.374656681126745,0.00813083071872326,0.232794602431369,0.0111052914784651,0.525673971471441,0.584694093951444,0.744973537427797,0.0196662637870799,0.836252883683033,0.56437102055548,0.254812688801613,0.0556921770286218,0.963532249992999,0.447956201617855,0.423480612958623,0.212214067793606,0.0966965934056675,0.430636760631287,0.0936649270140826,0.202904275114043,0.586261350972587,0.79295309953116,0.0224687073534686,0.0221744418438463,0.079672724488961,0.115472407592312,0.198816135370188,0.0220633132887115,0.42449891709722,0.227793070813171,0.918815587087501,0.0320664030003657,0.678778697080421,0.985227628805722,0.0786320177522243,0.0587621884910253,0.0792469524487216,0.0621468031900552,0.122834722746661,0.252968291357107,0.0818159100951608,0,0.0307714199588301,0.0617545859490435,0.00994000173277613,0.871201717891291,0.209664549585422,0.512339314846874,0.0368106271727864,0.0373409088374939,0.0257552678802936,0.350506175457461,0.064564963231128,0.0998936744977846,0.00204117330874652,0.03871795670611,0.0806879170594142,0.16155582187998,0.888228725488505,0.867908807781366,0.139831208616717,0.0126871329379673,0.0615804146488982,0.00822519961673363,0.016960814208083,0.00430304068546438,0.733545147678528,0.981218623955945,0.53043879125303,0.877215622531483,0.498457444082353,0.991402822359682,0.204123550918672,0.53838199110129,0.399262232575047,0.305316441369692,0.0301278886954608,0.0520552269478756,0.0101617305178905,0.709356480313918,0.111770881511198,0.0548460659235037,0.019203360567557,0.476835885375865,0.192831525053041,0.367681543993404,0.10696932585632,0.00862000963548877,0.132540524051327,0.69251805672904,0.715919427443527,0.0506325683921441,0.292808164388167,0.471421724274156,0.215833563992867,0.0407961541936818,0.174556554083814,0.77394111664476,0.808874785665158,0.255212145837141,0.170640741803483,0.763359189677069,0.396530110455773,0.945245694580323
"VPLT",0.482126576414214,0.00438512131505462,0.0701928498008045,0.00898915703966117,0.00930445198768426,0.0174717209066463,0.113993791573558,0.522679592316789,0.481183691429608,0.906764935638442,0.425855157914942,0.651442358617206,0.523860249371257,0.460669640700524,0.499579773339788,0.693949937832624,0.641479270380368,0.269319767584342,0.184916956397898,0.158339887278985,0.670826349571195,0.596228744208262,0.957759240129202,0.070175770904124,0.00988725960025264,0.0921089025569535,0.888956647763862,0.608907036254558,0.912769137289947,0.0515701173577705,0.485299598319334,0.970548928903108,0.357083336471955,0.0509772046984571,0.366766496960676,0.460321426554006,0.912516485886358,0.0551837915325117,0.00197972809890689,0.175723431202263,0.02229345005491,0.0209363813962064,0.681100167194241,0.773433559797269,0.229970441828891,0.0301706543478807,0.307368824585968,0.417585724795074,0.115818907434528,0.0510639561657686,0.566086685323985,0.360999409952742,0.911308203053243,0.000198701782660917,0.312620940674524,0.125166306178772,0.308047203593993,0.238963927683771,0.335677919719389,0.189376886476299,0.0425797896326625,0.24365031386101,0.00435031439193226,0.0307714199588301,0,0.0145541886157078,0.0686161066541861,0.873266846614516,0.719396921921882,0.340670371890278,0.00929504547692569,0.198410834065542,0.0362916632441418,0.401820406460417,0.12300644964683,0.0774135162975747,0.079878995119681,0.101661764052388,0.00631589270611362,0.650523679833104,0.284234684985866,0.519791879153624,0.313493390556978,0.175075540516928,0.000448898187495723,0.0665007418988828,0.000606812459002787,0.05792197028105,0.939992047742669,0.978529172512709,0.603569761686191,0.247399809906327,0.674668409375803,0.687625397979418,0.0472045410853779,0.154172837691067,0.400761691285905,0.467151683459023,0.0745656257084801,0.0923239156673226,0.0583323775765196,0.15686413118886,0.341399308455847,0.131605910311698,0.0772497635526189,0.180339094790933,0.671885615063778,0.154934707049759,0.132491262489024,0.0275561700234784,0.152161461885842,0.496275975968951,0.906674419065688,0.184513296221494,0.120532879469254,0.379877895269153,0.0268171188942183,0.417977134266035,0.285240041071916,0.817149224708527,0.698549592342036,0.142085377451587,0.996779900073932,0.920732836343115,0.680704284019611,0.98834398302638
"VPMT",0.678864962917453,0.0216426986390227,0.243083337558036,0.0159560943371818,0.00734735554268035,0.0466734090458816,0.0454151281622745,0.367472649456697,0.539082666438073,0.358786255359844,0.0583227328933601,0.299928198737982,0.225065334302645,0.69208933783742,0.6455082828009,0.845469853677118,0.828470549779198,0.611545243140321,0.455925052925183,0.211673020637811,0.807837072220807,0.869088939052737,0.522533206142114,0.229894199734273,0.132151386025868,0.302897955633543,0.286552075766933,0.62236222682409,0.300318635363158,0.0489171631591578,0.966494120195485,0.179211800754563,0.518780206381555,0.289849855670793,0.227973557577058,0.639218258272031,0.953598575654682,0.267926998261194,0.0561105040334973,0.894334089660617,0.174918228276067,0.14458704206814,0.923536738546212,0.304693784632315,0.386710945229226,0.0212394378680531,0.181903611297163,0.916950086939007,0.025590109018527,0.0035748711867799,0.865610773778505,0.231876581551773,0.271179025013659,0.00784260575349117,0.767744171426542,0.642970970199037,0.542433554734292,0.600114194872047,0.500999786952333,0.604302853092128,0.0109448937948425,0.101782824692231,0.132264469092408,0.0617545859490435,0.0145541886157078,0,0.0346132961694567,0.503967601467541,0.960140269939018,0.0898574422698187,0.000527163437200557,0.255794798948502,0.0207967899466854,0.754930074506639,0.678519427918762,0.474633798076627,0.0295246275131187,0.0850174656623849,0.0548863302786852,0.809323187467663,0.148886329856799,0.15567054722635,0.547330696421806,0.405567093468581,0.00661454804427953,0.115094390470593,0.00128491760241328,0.0152554663106115,0.295456777646262,0.734401510200366,0.973901966355236,0.602445695501937,0.242356818059413,0.541891254723151,0.162970265794516,0.264318037482533,0.72172068332336,0.717367418440516,0.198706725437254,0.227857662907534,0.309618407431093,0.592562536523841,0.989215028247582,0.34070870825398,0.127260193357911,0.312483745763316,0.628853509151556,0.0550688917986987,0.0925092131633798,0.223864727252744,0.424626394727694,0.607828958182201,0.340328936470941,0.277598109431967,0.484280746579228,0.101517850698486,0.344489894810436,0.434335376548292,0.538059031667199,0.242856348360422,0.941017513352327,0.0275095268464666,0.934031007845281,0.358463308238727,0.742893561449139,0.506664281676689
"PTTn",0.3279151711916,0.226468798659568,0.963175847563539,0.0185587394862553,0.00907684455925099,0.235356127184164,0.20340014888358,0.0878691749380555,0.308877495860555,0.223515948366171,0.249764855068672,0.0386848898141127,0.0255034160940129,0.334306169631901,0.30062519168051,0.447170834085766,0.29748058895062,0.824318949035568,0.614454503714409,0.598612583126152,0.155089629737671,0.0989898178093935,0.0462580973837364,0.0164650604982176,0.243085642745625,0.0891941788973131,0.891199155568964,0.750100814014756,0.926982101022956,0.178096851327204,0.501822373603524,0.229843673170975,0.522316875980948,0.124373801612913,0.675788888834283,0.894989039241266,0.30699056429538,0.214666273229338,0.201383495364592,0.767102429976261,0.199393333603805,0.374627261780268,0.231003001618003,0.111171780176665,0.146538166787248,0.00519146066667977,0.162869976963109,0.717192434302712,0.121431543416057,0.0300738520354769,0.951276416622888,0.184733295876893,0.768294589452979,0.067151125113706,0.826863907806258,0.852782513759758,0.506594758045123,0.420399758192822,0.606196854759311,0.518277192657398,0.140583949556211,0.156957532257865,0.292406477930928,0.00994000173277613,0.0686161066541861,0.0346132961694567,0,0.147176913081368,0.997702526759492,0.0562519450525259,0.0120137895029093,0.0033782802507038,0.000682159229934268,0.890622124151231,0.491564721130854,0.341252279912242,0.0154646669658762,0.33892342207821,0.228834725092483,0.414334124100125,0.780060809895247,0.374884081502136,0.27193942832118,0.0934199794218191,0.114265916166034,0.068231352957741,0.0499839800242184,0.0646539304195329,0.446964999937722,0.4101245027361,0.259531207656741,0.56338860228318,0.897171438289776,0.984108855594301,0.222924941414662,0.438712837261269,0.885840597252759,0.528618201277752,0.209454431173499,0.424860462129673,0.157830542511782,0.778530558489986,0.683369445166073,0.475086287078647,0.0958597055076221,0.121663400313849,0.49059960947202,0.20496300554796,0.0687448391793178,0.123468434860916,0.647286711746911,0.889277876319487,0.947537155469656,0.355516808131172,0.12967610216673,0.124480047644131,0.416878435553547,0.00941503832837322,0.0807462310764412,0.97265458257843,0.861571687487794,0.0226547760842363,0.256025379236925,0.715558778628362,0.160762345576243,0.34350703982747
"MGC",0.35228702932703,0.951389636374661,0.459890842877936,0.771619530930833,0.604711282080945,0.937278346120038,0.88956801479639,0.355813846239208,0.670039426970671,0.0152666030069828,0.0879736907171343,0.00175738067608813,0.00139183612564084,0.326301205623537,0.0671406163137691,0.829098953909312,0.604677946718544,0.643084512280983,0.726516492363095,0.570101064401253,0.228664518497108,0.267367249172605,0.00653814258833446,0.380752907269871,0.645923910553779,0.728084853647608,0.714178604200485,0.66039392705293,0.659729839089123,0.413520130218859,0.165852501740006,0.274209944848978,0.895625943723441,0.821727594319717,0.516870505993888,0.0821121225004215,0.172956202221503,0.48761710856842,0.841288772961722,0.738118910901141,0.890647418372495,0.870674587429294,0.257270329968912,0.0143355037653741,0.734896698984509,0.276353926554122,0.816673666897851,0.121203451017666,0.561426914963044,0.771271877892095,0.0746807850801545,0.99444253211662,0.94837919082541,0.84326709750358,0.676853040131247,0.873732770606818,0.129218875424418,0.163401908928296,0.0940700008384668,0.113311205050066,0.925662196562254,0.503550517835582,0.755117927013145,0.871201717891291,0.873266846614516,0.503967601467541,0.147176913081368,0,0.042058124774022,0.00617151643295552,0.28077281623551,0.0798683184727449,0.126118074001165,0.428786620985647,0.298576780194134,0.965138776284405,0.920618506832574,0.387291041240277,0.952794562576496,0.569361543326268,0.479769579218248,0.308206697238143,0.743201322293773,0.704461956440013,0.948650490464578,0.983829842645513,0.851749666267252,0.985872861821845,0.0633749698124371,0.2210019129019,0.604614713335992,0.278699357272839,0.640203192677751,0.554776355646934,0.777364917783057,0.352423441320593,0.641845995002835,0.933049614763488,0.566487425039622,0.136904312680474,0.40925589464937,0.661580611248833,0.130215749542699,0.121016266989866,0.844510159188922,0.0605850841505246,0.558384122407423,0.251245416037057,0.374457287305893,0.585943277746861,0.0687767451625569,0.409248434087136,0.664764164956232,0.186520493113815,0.436123273927086,0.203104889563133,0.66541020855974,0.176271069004923,0.346540404613405,0.992083216731573,0.146974132077831,0.129299349100632,0.619064988469053,0.969782739475244,0.0398317092667473,0.0123506611467711
"dLGC",0.944464405635405,0.870468724589676,0.689081483628248,0.442865500819628,0.656013219499012,0.786100749627803,0.728649654860404,0.953495304786735,0.164122862310967,0.0269730365681133,0.115934478108105,0.17339723413495,0.280332202866773,0.973999488454341,0.514988437152672,0.112119125668927,0.0800988069872144,0.739015296319624,0.922840519502374,0.618817429337673,0.841054322079234,0.926314884368944,0.461171906147425,0.61292393147634,0.99384178669535,0.332443986268731,0.258423306396077,0.432730142015165,0.286018399870298,0.129477432179192,0.429716891529054,0.590055678640382,0.69509291120654,0.530223922767824,0.131455115779413,0.180076687422306,0.700171047001823,0.641817969917434,0.828149727269632,0.849214341748108,0.675425350505143,0.784731490268379,0.765050384563714,0.095252614789905,0.15413574918272,0.840402225855585,0.276931398863494,0.00545502235782317,0.858377067396736,0.447498503090566,0.0127197755507251,0.511033403697319,0.74727822346892,0.610058416011948,0.199281461318609,0.429702601347589,0.00879151143864071,0.00760803891767066,0.00081925088139359,0.00406965721077041,0.61034524679099,0.789631594355278,0.35954269970928,0.209664549585422,0.719396921921882,0.960140269939018,0.997702526759492,0.042058124774022,0,0.0664325181909908,0.839632885859227,0.961648732245512,0.863904208746489,0.179588627174598,0.0288174526611034,0.379692812651129,0.231942281025787,0.0875167821718228,0.531130510372829,0.258516998807129,0.29267413995989,0.514360731153878,0.52713056737218,0.155598920165549,0.630585990542734,0.161048115064882,0.56705955882742,0.252680224382915,0.0972718408600599,0.328205603056574,0.863027850638755,0.890688381714686,0.227629225178264,0.600636207198576,0.814427591591366,0.652259420665504,0.634945287194959,0.4321512613597,0.0950876885321944,0.0191329374791871,0.0526030361548184,0.684806859560698,0.00293202669611,0.00667207008516946,0.119875397917549,0.258501937429361,0.0338908638839889,0.448977407554468,0.936665579611596,0.0771642120644727,0.0329569506177991,0.159469424198652,0.419306501328127,0.0180511422393487,0.76849093836293,0.498311553992275,0.615811582400638,0.676159977836604,0.862432441726968,0.984153650691835,0.269964216789985,0.337405433254462,0.39348751341915,0.583437664677496,0.446473883892068,0.144455682923195
"LPT",0.63660678001331,0.45837681050481,0.853331346698023,0.400997232455646,0.229478695760868,0.493280144934836,0.501158102787686,0.2444575938061,0.915064540387924,0.00851362778925822,0.0219974793874039,0.0144924970541142,0.008355425736995,0.570522464917446,0.295117354988904,0.749922825540381,0.662717269834734,0.632165560144221,0.619153693150672,0.416157213163343,0.337609081944575,0.440594575338662,0.0615459929540355,0.359668506606106,0.468330373215541,0.62107542136747,0.30327350170264,0.996980429779061,0.242647241954749,0.87342275251379,0.22280733721263,0.119156505699101,0.828894701273368,0.633383739041525,0.135279207952668,0.468029333310822,0.290043056465648,0.180860600926664,0.377322680513623,0.952428947360951,0.465830842807978,0.491580353367119,0.280010480073586,0.00619072698956174,0.852043814560066,0.0346056940355871,0.66288631961512,0.192686076488096,0.283879466725,0.365239025175034,0.0647325067486993,0.831482119387172,0.570472463967083,0.400297594487982,0.530828933215296,0.591967896017089,0.398632710828612,0.337860427652769,0.278672290520518,0.270022619853331,0.52632872757662,0.389413983055466,0.924865851799427,0.512339314846874,0.340670371890278,0.0898574422698187,0.0562519450525259,0.00617151643295552,0.0664325181909908,0,0.0545617922389395,0.122402643557907,0.0620279979486941,0.273005176731551,0.388854824468229,0.945430827799305,0.526536865372995,0.834178512641545,0.69897025011516,0.987141511158303,0.254206974513286,0.264725897613632,0.687082774510978,0.904754424341884,0.466134547510847,0.880068233792978,0.333282448670629,0.528040836055082,0.0911803247885271,0.343727976822025,0.615351819297621,0.72152761363852,0.401979832414076,0.681093688249136,0.328127689121204,0.427037735896411,0.921716944256181,0.631256605899494,0.812126940715051,0.490036821041256,0.675579313990632,0.69746674009592,0.154287788464233,0.373591723400323,0.94843167642095,0.0136247902032223,0.407597596310437,0.0432439491146793,0.113796089189108,0.860914514746638,0.401804789726804,0.295361435068013,0.815769728169232,0.546936077083569,0.282356384374041,0.0621102463383367,0.99277944872259,0.325200960524937,0.200494503679008,0.604828771432252,0.362249173942904,0.00583141397571845,0.944160098075886,0.515812520218483,0.153200261039582,0.0895366701562801
"PCT",0.692917210973727,0.0489005984963296,0.29921302095518,0.0290314249888671,0.0190131156846365,0.140714368581671,0.205534376820923,0.52746511495285,0.809545161682806,0.338318458629745,0.105115186855701,0.181024898983992,0.113156121481241,0.702059409211012,0.902038786728099,0.830931792951575,0.99963963229843,0.431656161867149,0.164581780968465,0.072038068020624,0.762521033215665,0.734245479704643,0.30857653235565,0.0515910235094681,0.0742076853894664,0.137303041065447,0.586627125872975,0.939728971882603,0.484985188984398,0.150639768859383,0.725846450010572,0.275092267845552,0.205424756906229,0.258700349223823,0.246037696307389,0.976255758337177,0.635929455184011,0.115656230725753,0.0343825265986908,0.614293219513891,0.160932395113006,0.172000501421998,0.99702023778401,0.340586640044847,0.460671219434156,0.00940798007455447,0.408738318674577,0.95284819658727,0.0883549418224118,0.0187403812736984,0.741934518669971,0.292518059112439,0.664526396832691,0.00696268224118652,0.525156866508834,0.555029122766732,0.788231281261394,0.711593775921135,0.72006792260282,0.684888787159992,0.0415952024179944,0.192140830200826,0.0927861104402085,0.0368106271727864,0.00929504547692569,0.000527163437200557,0.0120137895029093,0.28077281623551,0.839632885859227,0.0545617922389395,0,0.0750171801779896,0.0014351348920569,0.853154917734345,0.584937467994908,0.185245948119172,0.0439314398153645,0.107238634988364,0.0212065010869377,0.914890851134567,0.234055529434773,0.294100340798888,0.598871182349126,0.408615577020766,0.0130342299626436,0.0643149272944747,0.00241154954744316,0.0151489842925512,0.341767618135515,0.864867290438194,0.927667414045312,0.874962472882496,0.411932077420748,0.965707738432808,0.0678583155627765,0.09578678255883,0.431764812109141,0.795852347823149,0.225200934930021,0.385669048001077,0.303872348789082,0.280347011474884,0.934104537519729,0.499109553838613,0.17288884153166,0.0948271492924106,0.807612751492691,0.0701875777887795,0.0468846410812152,0.217446072420579,0.675100310931268,0.462547202840465,0.540456896441353,0.497020794804406,0.366742606086666,0.229628575188318,0.211909285670656,0.225879855195118,0.360542747743071,0.329283400080636,0.531927599213641,0.0526293677942252,0.665522537420268,0.568705732343905,0.270448045506009,0.239885983243971
"PlnT",0.269703010426011,0.537222708869753,0.811122015585077,0.121247899458703,0.114511816600665,0.620082761842998,0.822947971448845,0.217677804961014,0.488484136823533,0.437602238530492,0.587330512670489,0.0557760983430945,0.0122105694361624,0.285580053891473,0.106565099718416,0.249420503797146,0.408293838324492,0.967715655617069,0.337495818893668,0.505709097536163,0.039644612134686,0.080024026869952,0.0154968609194432,0.00176316267719182,0.226049735822688,0.0217874222570715,0.354011425905284,0.771211243561858,0.535855246517751,0.60369038451868,0.380024291411705,0.598943318043051,0.334601777555386,0.304188551602441,0.95569852700244,0.501677888167335,0.0563136540699326,0.166449973817746,0.238990197191357,0.552588504474769,0.201896847263529,0.539578463823899,0.28928193037488,0.246691081709371,0.224683242306853,0.039768150787466,0.46105685365261,0.645586895824132,0.343180658662958,0.224715729520957,0.864321318172964,0.575739878230992,0.44542790373683,0.196946537273762,0.995914513712246,0.860420258887896,0.810175628019441,0.646474600702228,0.864499213621324,0.694481691394081,0.616922265593237,0.285434828624463,0.318799234020515,0.0373409088374939,0.198410834065542,0.255794798948502,0.0033782802507038,0.0798683184727449,0.961648732245512,0.122402643557907,0.0750171801779896,0,0.00643585322770122,0.522352894578189,0.382166997144482,0.150417318441852,0.142501858786138,0.63239415348147,0.312382312473049,0.562251688070685,0.993303420351075,0.692351191675571,0.484267302668658,0.204702784760475,0.401638007212442,0.102933964383946,0.203010033264439,0.184326834669861,0.699267382646801,0.369531070867451,0.34645377470943,0.352243018534819,0.483075315271759,0.547474375482835,0.384437686567921,0.265985955690597,0.727846167479052,0.221842793538473,0.279835288146418,0.828679373539416,0.259275191980428,0.441234524337193,0.620551236095438,0.780385107391581,0.196877169626622,0.0611932462781882,0.527806343782367,0.289789340867616,0.087827690065312,0.202465708203286,0.921745691096688,0.854961369814414,0.760959711513771,0.770815922371979,0.146839592596326,0.349256575924046,0.547325479826469,0.000561810288192126,0.0655761236140588,0.847888370643616,0.492943034941102,0.195447995834736,0.0843017933812188,0.481687307670186,0.0161844434200335,0.208287539777627
"EnT",0.774275023871004,0.12221134368037,0.646008858266977,0.0241901848608554,0.018828979860687,0.248513340572919,0.295205531177278,0.332730193222808,0.702928642334755,0.250365342131082,0.16390586588189,0.0405208480903421,0.0338059077607064,0.79744911704157,0.583422547315273,0.693011403714283,0.690353597632396,0.576868516049156,0.280647065577551,0.190891301574922,0.357307695447682,0.252299615954353,0.0849983258027649,0.00995103923605765,0.0927351213771346,0.102819984777681,0.944570476950446,0.90101133051466,0.910963015637739,0.305901465289664,0.646081793272227,0.336895945611633,0.262914238923643,0.245496569235266,0.536196499197938,0.783939409433155,0.449454428745,0.202805321896007,0.122626894642614,0.742478171494596,0.254318559272434,0.453209926341146,0.683942478193306,0.224646743789974,0.442007999260564,0.0215709016217827,0.475951904102186,0.939655002043038,0.128136041834136,0.031242576722121,0.92603648237612,0.16999156917851,0.885986646979997,0.0236171342001577,0.75623288751905,0.679511065438763,0.829844798673387,0.602578747908708,0.799488004334333,0.639029295208791,0.0872302682182504,0.175184665525483,0.144339273335109,0.0257552678802936,0.0362916632441418,0.0207967899466854,0.000682159229934268,0.126118074001165,0.863904208746489,0.0620279979486941,0.0014351348920569,0.00643585322770122,0,0.643626264686719,0.508787480057423,0.144025845872938,0.0334022063995845,0.238943268519752,0.0579659014187385,0.930917970635447,0.497299685506705,0.28427488839088,0.65042948312204,0.299365598915496,0.0522078294366689,0.0292526962892321,0.0225591933391749,0.0501751755107419,0.290848826340466,0.652805210993778,0.4963282662695,0.640130070639858,0.729682184270089,0.974535188275645,0.130780806187405,0.105741393605231,0.670289073768769,0.420360432559288,0.210044130707505,0.500484391234197,0.212605734713525,0.342603626457969,0.76800244553213,0.566949866053061,0.118279863511001,0.06070128359715,0.731312619125236,0.220239143441665,0.123211572109729,0.155101889311492,0.858631231487127,0.797253462148412,0.861771902884047,0.55335409710223,0.230946375639493,0.253482043885741,0.234017518189858,0.0318972438817434,0.242286420119344,0.846497881438592,0.507587496538663,0.0675248994089656,0.316144122183541,0.764774014650875,0.107269104278069,0.143206970487466
"AVT",0.530488992914049,0.775192158756329,0.453394795644375,0.700720789419253,0.940754189171298,0.911239703088708,0.546776984106586,0.331798320741426,0.84373326799686,0.13853723885268,0.133387403621484,0.509546969105842,0.519928281721528,0.458073638332227,0.64249395490347,0.638142617582687,0.75886878317692,0.100720725031458,0.140629990574429,0.376034703204941,0.384107710661117,0.845354693774639,0.629544177617724,0.133012164941925,0.342685588011105,0.198168591154565,0.02085927420437,0.293469037692673,0.0808705620268645,0.824044169005955,0.506383272194586,0.107954180297091,0.0987964395063876,0.371097681670994,0.577529685290711,0.895662180791388,0.788770143972131,0.509754628068084,0.463586371193464,0.132434006609054,0.622432673406824,0.888479081478489,0.218721953249438,0.0852736047319139,0.742318667709689,0.963093911470609,0.551655008159093,0.066485092321439,0.533128159513829,0.963822890855559,0.12514105299663,0.715815825202073,0.0925635951597387,0.4533144286882,0.53726454410502,0.573882894182921,0.507894295420426,0.182231979677895,0.394493843850236,0.10583434305839,0.870798975127278,0.587606997852729,0.135614288208416,0.350506175457461,0.401820406460417,0.754930074506639,0.890622124151231,0.428786620985647,0.179588627174598,0.273005176731551,0.853154917734345,0.522352894578189,0.643626264686719,0,0.0337340844461434,0.00612285869372419,0.684481578638443,0.318713183940469,0.150387657405144,0.931700869007164,0.401694183051004,0.259212333799613,0.840696366643404,0.416266911213847,0.526566683902724,0.156031781618897,0.617070495949681,0.594911345858291,0.166215279364889,0.76532753403805,0.731911112689961,0.955551215421747,0.260156700392788,0.604926371316256,0.328640851789606,0.340927758291494,0.130229637575389,0.00157236305269461,0.314057042256856,0.330069426770365,0.124636427837828,0.144328452024721,0.0263873056340763,0.256646414324482,0.481952454587321,0.376313911382352,0.655072740423893,0.373016529769673,0.876268404884509,0.148260274749136,0.426913524487423,0.827843155328179,0.648517311895695,0.54971822744029,0.782667636324357,0.101635031738865,0.0494676825063965,0.553575224172615,0.905317908207049,0.432623804015789,0.91028090944749,0.265966842161446,0.288510446744373,0.167579484124205,0.502427343004266,0.794428232637923
