"","FP","M1","M2","S1","SS","GA","VA","AuA","ViA","dACC","Vacc","PL","IL","OA","AU","RS","AA","TeAA","Prh","Ech","aOn","TT","DPA","PC","CCA","PAA","CA1","CA2","CA3","DG","FC","IG","lpEC","Sub","proSub","Clst","dEPn","vEPn","LAn","BLA","BMe","PAn","DLS","DMS","NACC.SHELL","NACC.CORE","FStr","OT","LSN","SFn","aAA","CA","IAn","MAn","Gpe","Gpi","SubInn","MGCn","MSn","DBn","TnS","BNST","VALCT","VMT","VPLT","VPMT","PTTn","MGC","dLGC","LPT","PCT","PlnT","EnT","AVT","AMn","IADT","IMDT","MDT","SMT","pRE","PVT","PT","RE","XiT","Rh","CMT","PCn","CLT","RT","IGLLGC","vlLGC","subGn","MHb","LHb","SON","PVH","IPVH","ArH","ADPO","AVPO","AVPV","DMH","MePO","MPA","PSN","SPZ","SCN","AHN","SMN","MPO","VMHn","PHn","LHA","LPO","PSTN","STN","TN","ZI","FF","SCO","reSN","VTA","PAG","PreCN","APTN","cSN"
"LPT",-0.199001121109098,0.307743832783094,-0.0785457389626601,0.346117270402528,0.479285803981922,0.285364096655868,0.280399782241164,0.466039283493293,-0.0453610975946817,-0.843368192396954,-0.781481547113845,-0.811381405584884,-0.844386346496255,-0.237875809512953,-0.424019929075601,-0.135005991383664,-0.183994583672396,0.201571888382853,-0.209136134666425,-0.335764990572119,-0.42837916657077,-0.319409205057292,-0.683672185555669,-0.375248150179657,-0.30129459052869,-0.208015860254328,-0.417596453197101,0.00161044023563578,-0.467617873573509,-0.0677145733630519,-0.485327979590565,-0.595716053321982,-0.0917701008632389,-0.200866204801461,-0.622700503803721,-0.301488830791513,-0.428059624978938,-0.525698865166545,-0.362631473047098,-0.0253821276316142,-0.302908886815858,-0.314855432405659,-0.436149243064562,-0.859757675148637,-0.0792410513701598,-0.743190397692928,-0.183897998190545,0.51385817049643,-0.433013029639179,-0.371237617979676,0.677770448559602,0.0903669668756425,0.237905772003063,-0.34659907530945,0.261962509188844,0.225106008522416,0.34774706976642,0.391229070405292,0.437238923584178,0.444345353084755,-0.264733664708886,-0.354141965595391,0.040114559239156,0.273404881941455,0.38914382859395,0.636292276744793,0.693893344732734,0.859908439797614,0.674692140496892,1,0.697276735514148,0.591587650690276,0.682768009242812,-0.441882413548002,-0.354531969025478,-0.0291200163566423,0.264605304497381,-0.0889054995419937,0.163436287818641,-0.00685807575071672,-0.457637823889021,-0.448752750440878,0.170144353043555,0.0508854113659234,0.302712557026735,0.0641392978281292,0.394643688823688,0.263678350210586,-0.634308675748301,0.423512389325091,0.21135568886956,-0.166324796797089,-0.345441219793141,0.173535877868307,-0.398514805786888,-0.328434130192539,0.0417996259904149,0.20209871271414,0.111355487222797,0.287416782064496,0.194772940399414,-0.16428301893215,0.553924539041804,0.365275357461941,-0.0275169930547829,-0.85745600232057,-0.419551991333184,-0.721749000289603,-0.710214370851308,0.0744536157457217,0.345561600518529,-0.423826466413238,0.0988991436928449,0.252113473759438,0.474189263082079,0.682614139662248,-0.00385099875514845,0.400725398896031,0.5503620299226,-0.239592274459174,0.373386711527512,0.862628830089951,0.0329102366859034,-0.298303098812016,0.555134030563653,0.636775800423716
"PCT",0.166848139546642,0.709090518337305,0.420783786983988,0.758828326873576,0.792463823727606,0.569372765787825,0.501421954319791,0.264033073742596,0.10228713795309,-0.390888621510745,-0.614350272602162,-0.52553157144757,-0.60351783097259,0.161698074214158,0.0523414994920976,0.090665343587668,-0.00019219611223713,-0.325346313462154,-0.542699436365852,-0.664859394975121,-0.141292784704114,-0.143701803145664,-0.413464441699402,-0.703379194204079,-0.661174951708039,-0.573383390814882,-0.228271388524035,-0.0321667300203662,-0.290624508895814,-0.558000391708363,-0.148378668252134,-0.440166829048937,-0.501526300625372,-0.453820310157106,-0.506510791915636,-0.012664949801685,-0.199392829862114,-0.600239390359405,-0.743785478566089,-0.211974479664211,-0.54663394365527,-0.580269427617483,-0.00158920919098188,-0.389205850018591,-0.306252237876431,-0.837827398447726,-0.340810466012292,0.0251582421951454,-0.638565814161281,-0.793519683559068,0.139431522911344,0.426085007356758,0.182961318761082,-0.853931514905282,0.265456711326519,0.247204260784342,-0.113925232356527,-0.15634578038545,-0.151604047627094,-0.171385828885663,-0.725625422172931,-0.514395475764343,0.631923094318617,0.737432980407626,0.838508049878004,0.939563324893079,0.823380395665073,0.435529619310182,0.0859515098079336,0.697276735514148,1,0.659816492408455,0.915079890088459,0.0786410077097224,0.229274824916342,0.521261068805917,0.720159080953654,0.611445079549518,0.784297003383608,0.0454541150440217,-0.475192661503627,-0.424826869205718,0.221028562394998,0.340894269748255,0.818267437200456,0.678533886856555,0.898610429344064,0.808423686949873,-0.388331732805182,-0.0798540945773031,0.0386157505945867,0.0738544369082927,-0.338633667993448,-0.0182932869228118,-0.672146101740149,-0.62752828179442,-0.325273838836969,-0.10975702862859,-0.526051496847105,-0.356758722842456,-0.455921540135353,-0.435875609820753,-0.035173245779152,-0.281687771808074,-0.533916171146698,-0.676975612500104,0.12897328418574,-0.668053815017868,-0.817571441131154,-0.490251630534923,-0.176938094019228,-0.30503489303412,-0.256062487408989,-0.283003136646278,0.405524132931239,0.479151104802841,-0.495403046310647,0.482533825313176,0.41032255770058,-0.435061726575084,0.261287282109224,0.70122287969597,0.201062833563164,-0.263059967584917,0.443993224631617,0.470037193731457
"PlnT",-0.44461007728754,0.258040096869524,-0.10142842319157,0.593049095330258,0.601735049266922,0.208594395955047,0.0949977437922525,0.49003752156997,0.28840133849323,-0.32139115091227,-0.227853954537198,-0.694839688895088,-0.822373662697209,-0.43164114699136,-0.612362994482232,0.461741824312868,0.341113993200062,0.0172217218685504,-0.391500232858761,-0.277545613623422,-0.777448828335933,-0.651599046693782,-0.806888946126895,-0.908903372872669,-0.482379908751856,-0.782223013019543,0.379349969305116,0.123263548455171,0.258877559798774,-0.218191237692484,-0.360724286454425,-0.220986037265456,-0.393657402381772,-0.416881008373266,0.0261046152440741,-0.280073297591308,-0.693770971209657,-0.540703608551012,-0.47082508953769,-0.248682033994913,-0.504900225071002,-0.282326738212992,-0.428668514477815,-0.464099865639629,-0.483619683392177,-0.730031571746652,-0.306001832572118,-0.193819644471867,-0.387287684272383,-0.483590163791312,0.0726168421613215,0.234754277094777,-0.316219635436883,-0.509687185267031,0.00217893291680938,0.0747201764877778,-0.101943765492347,-0.193308626512137,-0.072520957341983,-0.165965546471781,-0.210438328270547,-0.431758145742021,0.405593576725635,0.736079937258727,0.508264667479017,0.45628499209256,0.886186268005194,0.651849998157068,0.0204597183784926,0.591587650690276,0.659816492408455,1,0.857859665128351,0.267189213427619,0.359215936363527,0.558250673496916,0.567292744389197,0.201439433805438,0.410519938100343,0.242844427334001,-0.0035715395180983,-0.167167587864468,0.291081416387397,0.502214270525533,0.345676321706481,0.617369611280352,0.503832307796424,0.522186488286857,-0.163269008871578,0.403376895319349,0.384876879220005,-0.416800116579106,0.291840658585455,0.251786143231909,-0.357621577951684,-0.447700316815467,-0.147263969404923,-0.48620923363846,-0.476369668572993,-0.0918869038931278,-0.494493446473491,-0.318986066828482,-0.208321326353024,-0.118224954580774,-0.509754711987065,-0.732449464860623,0.326385441064176,-0.428262507240188,-0.74713377570778,-0.504354111858134,0.0417842406460481,-0.0776656884402948,0.12890913845063,-0.123480954198933,0.608780615027932,0.382820802047679,-0.251876672732478,0.938246517364797,0.724421232732187,0.089964775507405,0.285577207664203,0.511148764376775,0.693008507334613,0.321695510022857,0.803917965225852,0.498810736470639
"EnT",-0.121579429962695,0.591829222120482,0.193576710536535,0.77399146154489,0.793175638095594,0.462524101371407,0.42395002997042,0.395057076921415,0.161209335079035,-0.460928583098341,-0.543424555835323,-0.72820176480311,-0.745334069408347,-0.108884692192176,-0.230175319484949,0.166794986125196,0.168295546478325,-0.23408030000988,-0.43563177205884,-0.515629863685824,-0.412839911131307,-0.459268524278975,-0.643727244559958,-0.834624853079632,-0.63199847640117,-0.617528387699851,0.0295796617067787,0.0528925230156074,-0.0475580532043596,-0.415544511042923,-0.193534724912046,-0.391946659616055,-0.450270273826262,-0.465135992954794,-0.284585574576919,-0.116276109753532,-0.313573366025238,-0.504028463061707,-0.591304739034884,-0.139129989227257,-0.457542614956976,-0.34167566005585,-0.17192163702097,-0.483652850499763,-0.31847497963067,-0.782991961360639,-0.296393427066922,-0.0322062624679524,-0.584443681891381,-0.752421709888466,0.039488240093882,0.53695308099221,0.0609579613029056,-0.775906851862295,0.131517827607118,0.174433461942948,-0.0912547873537578,-0.218845060100978,-0.107771307702325,-0.197601176348557,-0.640282334768715,-0.531529124949221,0.565169609883754,0.768899421873374,0.738768706362067,0.785781095958781,0.934048243406697,0.586937278935649,0.0728416727362101,0.682768009242812,0.915079890088459,0.857859665128351,1,0.194949052093798,0.275620545679692,0.565530715070456,0.746427912600867,0.470866407429136,0.690523760656458,0.0368771688244662,-0.28282738643184,-0.432693681073357,0.191034488222946,0.420663643623421,0.702095177625446,0.758173979664973,0.779520164173839,0.706361870716261,-0.427415866903997,0.209052621572069,0.28343971598489,-0.217057783898157,-0.146241180448801,-0.0135829034814569,-0.581208601504838,-0.613490075181913,-0.179675377914335,-0.332923500622553,-0.540805025153716,-0.280823143328628,-0.538276949440028,-0.387713793761866,-0.125028905306746,-0.240018937939722,-0.596841800018636,-0.733369770420165,0.181104940878287,-0.487678801590529,-0.697769472363093,-0.553022189956959,-0.0756852090941036,-0.108991562999209,-0.0739912619007846,-0.248218225734617,0.520582020739789,0.458256877937818,-0.475226486017991,0.750578622988309,0.509970151402878,-0.0907939805095958,0.276370428186559,0.672738627943092,0.44575705065731,0.139925315748264,0.611403632839707,0.566476208650069
"AVT",0.262171536344153,0.121075566410949,0.310993118152835,0.162451043514226,0.0316188334203829,-0.047409818861781,-0.252210237705637,-0.395755352057297,-0.0837328112761622,0.571926057428373,0.578055762379635,0.275146279465884,0.26869010856104,0.307941151058465,0.195601781990635,0.198113389884507,0.130062657372926,-0.620470914334819,-0.569471313127633,-0.363542853538732,-0.392258369306675,-0.0828559253761573,0.203091862141715,-0.578507506274064,-0.387653249059183,-0.50849961547283,0.785553590661055,0.425328450386309,0.650239668292964,-0.0944024760829492,0.27712363806141,0.610473503905471,-0.623199214348352,-0.367049309700024,0.257285983281214,0.0557623220176395,-0.113630251053579,-0.275016652565854,-0.30436142372242,-0.579204934582221,-0.207225305619577,-0.0658338155265513,0.489074245139475,0.643299545042163,-0.139218451663541,0.0196883344901699,0.249247869826521,-0.674597688714679,0.260550016258777,0.0192992498207222,-0.588152617571618,0.153981547726208,-0.632252236013853,-0.311045652581818,0.258014488321434,0.235864177254623,-0.276178642325454,-0.524304964920108,-0.350610048478153,-0.61336264192157,-0.0691271161988798,0.227689916703569,0.575389299212808,0.381906563879726,0.34555085962153,-0.132237475418714,0.0584679791693188,-0.327263205955242,-0.5269967938385,-0.441882413548002,0.0786410077097224,0.267189213427619,0.194949052093798,1,0.745528090074483,0.8602916549923,0.171616368899764,0.405659326038252,0.558284060861146,0.0364584979397591,0.345637678903486,0.453387449361962,0.0853759031063569,0.335690676753979,0.264586916712032,0.551994661780406,0.210351779305196,0.223365540914083,0.54095366800778,-0.139589474575542,0.145000351732116,0.0261914779973668,0.452590148194788,0.217464736802836,-0.398128162280043,-0.388953222817759,-0.581879754170184,-0.912394535892098,-0.447473456719413,-0.397053285924316,-0.636059848117837,-0.565182070082731,-0.766897396489733,-0.455561148445819,-0.292556543598071,-0.398181372288695,0.23423537557753,0.365684007228379,0.0826761031141503,-0.560688214398143,-0.328517369709854,0.0923405526583533,0.192133510418426,-0.250422931059803,0.129092284991906,-0.619185057840803,-0.70787127156973,0.24808430579263,0.0558594635203092,0.356411346577301,0.0479235071543551,-0.447716262399821,0.468903070089626,0.585121177666832,0.2796027822099,-0.110535327162074
"AMn",0.0600513663761794,0.439004744628305,0.468167358567679,0.590856412989374,0.472372265939876,0.44132596578847,0.192985013617066,0.129677774876324,0.552594390022379,0.653338955969899,0.439632116038704,0.306379219517745,0.13601377455603,0.111573248981956,0.182083462253178,0.654468405550863,0.599733712544649,-0.377440211080815,-0.331713350552408,-0.111550574153772,-0.347142120726061,-0.260489249981957,0.18360946648478,-0.590638619344502,-0.565269413353158,-0.74932932018027,0.69739991280704,0.225898953152425,0.696252057315845,-0.570343739838988,0.477874039484611,0.5102708047194,-0.286664834810265,-0.531566951019849,0.406735046982859,0.352593379203044,-0.109107972819104,-0.330242986073023,-0.593062224930258,-0.530825565685149,-0.662813070065674,-0.528240920270007,0.191311890755018,0.446378640233149,-0.65843239973248,-0.256576223169719,-0.404120567557966,-0.888044868956466,-0.267714246637268,-0.373189252878095,-0.761490327992944,0.156028497588445,-0.439440806093936,-0.589037531064288,0.00217897148141062,0.260445455959525,-0.748289310749456,-0.814175339224611,-0.774935833881344,-0.883726842294689,-0.256760313064758,-0.293778822405582,0.79297928073742,0.678076407961093,0.590826560515047,0.174996164268733,0.286449125674845,-0.421285096054963,-0.759464016695996,-0.354531969025478,0.229274824916342,0.359215936363527,0.275620545679692,0.745528090074483,1,0.743277732371135,0.470544906995168,0.547510261185884,0.58183385741173,0.390126439679627,0.116937276206682,0.16795993813448,0.36280297088379,0.644900863383624,0.497420739722064,0.678799498059141,0.531967381261195,0.487144134289189,0.581297794415788,-0.121665036315232,0.164568602398747,0.306114319006932,0.46118303053404,-0.134109682136357,-0.208149419470292,-0.246876426463035,-0.297712134790214,-0.608887687129269,-0.841943891443286,-0.757069145062943,-0.914638533000584,-0.367135594881897,-0.929275862760783,-0.828258573410884,-0.738206756200795,-0.131401400130489,0.69367519352878,-0.0387689660378468,-0.299478711027442,-0.899766046113205,-0.731816558634059,0.108806264709914,-0.045644352646493,-0.692361045808792,0.415970740802036,-0.0915052025058668,-0.562859275520169,0.390001853046683,0.323592336026576,0.192163561700815,-0.409775425318402,-0.122118832775074,0.34621419920075,0.380745573918763,0.00948476507056633,-0.432314137833084
"IADT",0.331678404424583,0.422076869166678,0.515510539911788,0.454498343658179,0.351184992607854,0.206264890524009,-0.089039799078228,-0.230209428403991,-0.0320564867424264,0.358477864534048,0.197477881155721,0.0107890546045636,-0.119197957970524,0.367952183836815,0.159028128789831,0.310268768361397,0.0488415838099836,-0.714927140187309,-0.814109551768654,-0.676243955121109,-0.389607687442782,-0.0857268809039364,-0.0475933473330089,-0.816842092831155,-0.700429996095511,-0.769579874287307,0.580136935122061,0.438450101380792,0.471717014049851,-0.256841051537107,0.159677794089325,0.376365422195992,-0.764746890730375,-0.393297915664623,0.0439045512884356,-0.121014544052727,-0.287381981180801,-0.550072628377641,-0.672379080956583,-0.604706778816678,-0.508816518981624,-0.357210168033882,0.439947021212658,0.375510681706154,-0.24321089426724,-0.355995029706474,0.0803283027193576,-0.509821876258999,-0.115565822284195,-0.304470624667573,-0.356731829795489,0.148369288433957,-0.581338386900514,-0.649690912347881,0.403278605648254,0.334250731051788,-0.21074876832493,-0.403470847332668,-0.316077521162542,-0.509899431171746,-0.27530578941999,-0.111374265552193,0.812751727000074,0.621639830931766,0.655844734299265,0.297238812004318,0.388712995381248,-0.0185969399905096,-0.360957966667851,-0.0291200163566423,0.521261068805917,0.558250673496916,0.565530715070456,0.8602916549923,0.743277732371135,1,0.382725665394598,0.565667397291435,0.832137556280247,-0.0125302195785299,-0.033057568266143,0.163964716462266,0.0781583263838686,0.333894583149558,0.543404529790348,0.743380268153429,0.582621423974703,0.54846970077997,0.279938762206051,-0.204535750042083,0.00544689327025133,0.0803789211014169,0.21698246766391,0.222972146795628,-0.552354614833264,-0.715398677632993,-0.634893787190835,-0.772665619195255,-0.641159119403052,-0.406554778347932,-0.678947062185825,-0.780631970325332,-0.609428811285241,-0.441018730499388,-0.480924159704748,-0.670801865917373,0.276024535576994,-0.118872245072089,-0.352206762498362,-0.65238514213674,-0.264756932107288,-0.229321637647835,-0.0320067476795914,-0.240727551594095,0.278990374140656,-0.266423148343392,-0.729740742639425,0.433509029782685,0.231189214256171,0.0281758728795983,0.239802632365506,-0.0989654486590523,0.477199478636133,0.296604752458451,0.499743908386671,0.176234035922197
"IMDT",-0.207973800130875,0.529529654161206,0.138813648478723,0.849387781299462,0.835738051729943,0.518047561597009,0.671706412298431,0.457113011128605,0.53592805426297,-0.124025683960347,-0.261679694079758,-0.345575214467447,-0.344893943557113,-0.18769113351256,-0.00907409126765214,0.369608217197997,0.576952443258942,-0.041670054801316,-0.078397544277454,-0.12999622938038,-0.0883801776411611,-0.333862520400308,-0.352212180574051,-0.632979529799359,-0.331739710964136,-0.536189572303981,-0.0113373891208076,-0.449064591557198,-0.0839701166745124,-0.829169295401469,-0.0423017561544764,-0.480865726898921,-0.286374139415891,-0.579499250008026,-0.00481917918763869,0.425682466546126,-0.00533145653369068,-0.179498442157171,-0.409963985741217,0.0341587688761659,-0.367908689659486,-0.324086790820581,-0.24176186913084,-0.211444772810188,-0.620846050272592,-0.649731885904985,-0.679368145531813,-0.421097684126876,-0.604882008375167,-0.918387697528573,-0.370281297748548,0.755905095470149,0.338944281570821,-0.716059905599549,-0.372013233084025,-0.174455801070796,-0.636422168632506,-0.684621966963897,-0.660981846948873,-0.635222185553136,-0.802834041101636,-0.534385336556384,0.504101750784678,0.904231548431768,0.651832781745283,0.757373979696153,0.807030063129631,0.0423875408881876,-0.477077432297641,0.264605304497381,0.720159080953654,0.567292744389197,0.746427912600867,0.171616368899764,0.470544906995168,0.382725665394598,1,0.782982867229384,0.585391022645383,0.406580553979708,0.0118881640224739,-0.310860311964413,0.426857101843106,0.720930202205894,0.720153877448416,0.848428211108112,0.784625473723233,0.874064438594245,-0.122043735315433,-0.0720261188100087,0.239437427926388,-0.13342316416667,0.0271425591911122,-0.276150557810058,-0.405983434313662,-0.153056428321292,-0.124278688274844,-0.196537046075793,-0.791966902661259,-0.747153515550453,-0.860204664613163,0.0884595764675836,-0.482874302913086,-0.708497516124902,-0.81037838715213,-0.0840532547529589,0.617078738162833,-0.241399461806509,-0.521132703684534,-0.757351317668131,-0.571479176795101,0.389397589571291,-0.309516478171333,-0.776778996493876,0.266414348368868,0.383876172063643,-0.400371830398537,0.631972512611709,0.32125249430897,-0.174587361550157,-0.161290000598231,0.520320597114992,0.440611025815478,0.105048412444322,0.127567648646446,0.0704761847835599
"MDT",0.356318553532006,0.500622035053369,0.488306803359032,0.602372431778392,0.530109000910948,0.366672984699259,0.416006188113237,-0.122518649430769,0.210060977928159,0.299256210064907,-0.0158198483120654,0.158383632625958,0.0942447318488437,0.373965913761383,0.489089277694269,0.254171971372578,0.219780847108525,-0.468558204392272,-0.402171582438817,-0.447251424067269,0.301754662142496,0.249091643755506,0.120531502282237,-0.475520153258882,-0.33978641116109,-0.476648457797582,-0.050788596910206,-0.36585456374267,-0.13393633453098,-0.776127664007976,0.112991229194741,-0.223798308205522,-0.584134486374345,-0.388069520198452,-0.045659010949108,0.39937854335611,0.18861349643369,-0.167514477726849,-0.485790928087257,-0.124052001830364,-0.290925046386323,-0.33901854314498,0.323002343227199,0.340461937833718,-0.381653118601965,-0.383790635612597,-0.374837618951518,-0.47919163413943,-0.369826780438767,-0.729519703691912,-0.431399800544941,0.537095625972537,0.172524538662607,-0.682951309723576,-0.12515527330686,-0.147761799292468,-0.574348658058076,-0.62297241337368,-0.719673747880247,-0.672803451764975,-0.732011191071678,-0.262206890831585,0.630829368980643,0.732620127625241,0.61914756212623,0.64369748103758,0.390439287037895,-0.35562399347674,-0.639843833748806,-0.0889054995419937,0.611445079549518,0.201439433805438,0.470866407429136,0.405659326038252,0.547510261185884,0.565667397291435,0.782982867229384,1,0.773874716216644,0.208586351350827,-0.0438355689147046,-0.0507085313432224,0.211176117079897,0.456136444966652,0.71705082198719,0.803719222139493,0.756693658541025,0.89988861805984,0.139147465333369,-0.658369085440776,-0.237311794544556,0.140752015319652,-0.0804868129384844,-0.157096310620676,-0.468398203120283,-0.302224818077101,-0.509781297366479,-0.20488630232206,-0.740960760917707,-0.8034667570687,-0.737966058283046,-0.168001640193837,-0.56012881329498,-0.762984655741294,-0.633198597538194,0.0457612835095152,0.452557228804083,-0.127718578381971,-0.393942988558633,-0.645474839404646,-0.620100887151204,0.176864825688999,-0.557463916843835,-0.708477836365999,-0.160617941308146,-0.055341030839162,-0.525019643448057,0.201151077738057,-0.103373428118027,-0.486986159702928,-0.0159381610197918,0.0788603537154393,0.282274968011156,-0.17590571408616,-0.0377390368286684,-0.0434462142276864
"SMT",0.536797751014076,0.775631665324277,0.762635425411071,0.686198380141737,0.61860900058231,0.548838181015905,0.350185754306721,-0.134629293555356,-0.00387027765803748,0.136137466968891,-0.236347596647997,-0.0758957048443053,-0.139788898745098,0.565854314036751,0.465563402896164,0.102452500322038,-0.0390443542445641,-0.786768634203592,-0.709026791823363,-0.786319445046408,0.0384624334450676,0.0679167696947531,0.0468225836033768,-0.655681011955389,-0.810024315689874,-0.583460556979061,0.0949759201782928,0.253947031082124,0.07872641351266,-0.518568017294648,0.296071553272138,0.0778750963766309,-0.641686296256996,-0.399218171663905,-0.263180881841372,0.0680399221463103,0.0766194456130107,-0.479007802262417,-0.791706803686451,-0.382219245312704,-0.523126441668675,-0.504770773594486,0.523215956643378,0.192816448864397,-0.172202457823867,-0.471849161597311,-0.0915352199536852,-0.276307893880925,-0.462108136651315,-0.645602907401822,-0.309904296057776,0.401764734213972,-0.0812581658642262,-0.901781241558035,0.420695119941154,0.381764542233209,-0.242460662776836,-0.386520821752858,-0.369907016851913,-0.478406956511313,-0.700692749427678,-0.362111700257973,0.903486958059792,0.650532257072754,0.858782628344267,0.696622255444121,0.479865065965301,-0.0251868832867039,-0.261777112430276,0.163436287818641,0.784297003383608,0.410519938100343,0.690523760656458,0.558284060861146,0.58183385741173,0.832137556280247,0.585391022645383,0.773874716216644,1,-0.141727605719394,-0.406121698725649,-0.2307761049423,0.0204904109368107,0.258761656251853,0.874485795704582,0.808516077984094,0.871611147739972,0.741937122164083,-0.0640528321340431,-0.401627259401747,-0.116187996822477,0.34988592894014,-0.270964617235514,-0.131403573696157,-0.646498359146612,-0.77976961947699,-0.500543037344554,-0.402901582323985,-0.755179323149914,-0.579137116888946,-0.712992970706038,-0.70521072468792,-0.422681897856173,-0.544052113647935,-0.605968496016863,-0.495555069797068,0.189440747807215,-0.331770551020211,-0.419226265903896,-0.66614341857443,-0.387739712936747,-0.275681373262473,-0.312349992990678,-0.397801896860581,0.208542823736368,0.0309707082681733,-0.773363003142944,0.256898995940833,0.0434722173144395,-0.260621775457353,0.141343497893363,0.203419712432151,0.118932746405944,-0.0387995627123961,0.22847589892305,0.208474727971067
"pRE",-0.47668398233747,-0.123387414535293,-0.310020853653066,0.234226376074418,0.273193201835338,0.112766384951406,0.20255084324786,0.450524924877211,0.64412864263996,0.168085443978892,0.402985133391484,0.158957551094826,0.0287347657262384,-0.499932953708172,-0.305962225069665,0.499089335904789,0.676186615374902,0.582897609319466,0.145296390869928,0.434598819775547,-0.410895706929943,-0.303201462500877,-0.0719112308808438,-0.288243956198503,0.215144143483606,-0.426967826778745,0.246108238473754,-0.484497800806555,0.0596523525293797,-0.598737393299873,-0.247421935260363,-0.138869372915914,0.00489383081747682,-0.671621417782242,0.120683090680367,0.606226831295315,-0.406336288879936,-0.347703903032008,-0.133591560104275,-0.3874016177116,-0.400079720539577,-0.477383758524531,-0.586599667700583,-0.0496281412072411,-0.874627546984557,-0.503706212862976,-0.702400187026433,-0.666243921909648,0.0189212242434114,-0.160919258009438,-0.163548468545729,0.0210727801402246,-0.0298336486047915,-0.0346916315882484,-0.40488410271886,-0.122328054983195,-0.717411217363682,-0.572748364820079,-0.542729290946766,-0.519109569216818,0.00265514980627355,0.0532791666982288,-0.00495795473702535,0.54595839920499,0.190980373372781,0.102408043922046,0.337001250793982,-0.238571712238107,-0.45397542919002,-0.00685807575071672,0.0454541150440217,0.242844427334001,0.0368771688244662,0.0364584979397591,0.390126439679627,-0.0125302195785299,0.406580553979708,0.208586351350827,-0.141727605719394,1,0.517011840441924,0.45294784282384,0.927146800053674,0.846203748436935,0.0427171781649124,0.0861312377308953,0.131085953341341,0.294724982165825,0.602214793525586,0.214941543271178,0.411062172221965,-0.030483942010631,0.689336829633933,0.24771599750669,-0.17693652849761,0.579720460292943,-0.210189637427491,-0.143837091629399,-0.177156635020559,-0.442495782298547,-0.386557884482394,0.418582154602891,-0.454548571232503,-0.450262700276846,-0.240089802940306,0.203575026479536,0.458504691615943,-0.118124178622655,-0.492319634390172,-0.409317161347748,-0.596661470422416,0.357722419763834,0.245942806791294,-0.570342799808427,0.397788390855916,0.138973261051475,-0.0485841755385774,0.313521019653742,0.673223703665107,0.0387145224709975,-0.461454632791185,0.254238021917662,0.387413203610489,0.0560480336754494,-0.00233493106534964,-0.530043793375697
"PVT",-0.465167714320458,-0.708509734716342,-0.690432201202462,-0.368382439341352,-0.396710945843822,-0.626583432501701,-0.388518381024687,-0.133733321513873,0.043399551811358,0.255883147806612,0.75452100006503,0.209558074064486,0.319876208768965,-0.467265564633931,-0.363540636125527,0.114159711026571,0.355140496687666,0.402807163454085,0.215391652314826,0.486320753970871,-0.281154416490976,-0.171385688229548,-0.0412991393077741,-0.0823756717188023,0.651005574432735,0.0119216012049874,0.501977437485823,-0.359253923098617,0.237212844514644,0.0798693909982265,-0.359251602335161,0.0498713159010243,-0.147837719596959,-0.223289489288702,0.586487802775037,0.258055263068642,-0.237243567009417,0.195384737009743,0.56328871987937,-0.0908407470991072,0.405345624130269,0.413866061600029,-0.302325245004986,0.31555190817374,-0.210600811521976,0.203301700167952,0.0578956066869857,-0.504916215807402,0.686224456070967,0.367109417618194,-0.240611319787479,0.102419925417494,-0.247099456573513,0.527415266859208,-0.497843817221362,-0.480040450738272,-0.262893609133828,-0.352500552329843,-0.192111248658938,-0.291895489071558,0.348777218162915,0.614777992024061,-0.436636177463234,0.0597534260086888,-0.432726140036436,-0.55997875155763,-0.11840285906433,-0.293950127252515,-0.425960754553657,-0.457637823889021,-0.475192661503627,-0.0035715395180983,-0.28282738643184,0.345637678903486,0.116937276206682,-0.033057568266143,0.0118881640224739,-0.0438355689147046,-0.406121698725649,0.517011840441924,1,0.74214874940223,0.386329523209273,0.417264144002418,-0.482756118899406,-0.0569870655589549,-0.500875945320428,-0.166076144858379,0.582704479253779,0.174585984308237,0.36336291495058,-0.557793487259169,0.809632036479032,0.429834994031657,0.0303806992279844,0.612554412336695,-0.233500496852885,-0.482775130963295,0.272791088399992,-0.0408355726342276,-0.0781582692245768,0.467931055366477,-0.406380866781209,-0.086691424899438,0.202118926163129,0.361811645447826,0.101793334781006,0.704099432628076,0.280435490975084,0.00208677897035941,-0.115075255300394,0.703888213419752,0.409683321321777,-0.133657582083588,-0.146232712750246,-0.580638467307767,0.0348683829863365,0.185260780302545,0.126493457114694,0.396661560844798,-0.0661279157070404,-0.41880531114034,0.618747204387035,0.533137776414828,0.114345504982996,-0.269572924299941
