"","lower","r","upper","p"
"DPA-aOn",0.268020093810284,0.81816841391239,0.965938224673742,0.0130545129818594
"PC-aOn",0.455322967596168,0.878216743815123,0.977783136927324,0.00411308200892383
"PAA-aOn",-0.155229292618828,0.616926706648087,0.921147678115423,0.103252290742259
"FC-aOn",-0.775785127624686,-0.054660016605428,0.728379784368386,0.907344832359322
"IG-aOn",-0.483911115447119,0.334994687466016,0.841113050001573,0.417294891629545
"CA1-aOn",-0.969768433770145,-0.837239486883021,-0.323317298615154,0.00950622543374357
"CA2-aOn",-0.831485729456945,-0.306255990405613,0.508061940727647,0.460665441380983
"CA3-aOn",-0.889054677280586,-0.493649735719244,0.323586518290161,0.213785421048604
"DG-aOn",-0.742459347170917,-0.0792485438119163,0.662416576952511,0.852029942117416
"proSb-aOn",-0.852584637767515,-0.278042614276318,0.600815618349422,0.546012010567221
"Sub-aOn",-0.756598067591433,-0.111225454913089,0.643916046629372,0.793165865420297
"Clst-aOn",0.0913511804422142,0.747880987559675,0.951239679379923,0.0328705108253254
"dEPn-aOn",-0.434762738544195,0.389124535183949,0.858415256824057,0.340696420845545
"vEPn-aOn",-0.682029227160195,0.0435965145913937,0.725966810745352,0.918360053557491
"LAn-aOn",-0.849736211634384,-0.361560965060972,0.46041838299023,0.378838044788148
"BLA-aOn",-0.88029965350536,-0.462569183564816,0.359183042718155,0.248461112100853
"BMe-aOn",-0.821952033823252,-0.278709964325272,0.530067979644913,0.503850633356387
"CCA-aOn",-0.667269467181799,0.0706001063744541,0.738531123451715,0.868064014560442
"PAn-aOn",-0.741334554185774,-0.0767619394032325,0.663818288122235,0.856635753786821
"aAA-aOn",-0.710706677539753,-0.0120872186431617,0.698535510985768,0.977338672388535
"CA-aOn",-0.642890489474502,0.112953469614904,0.757345307305397,0.790006743671402
"IAn-aOn",-0.84632979931003,-0.350970890298225,0.469923327497866,0.393973531807113
"MAn-aOn",-0.534531033823987,0.272956173284772,0.81992145261411,0.513059756461319
"LSN-aOn",-0.496207933117681,0.320549824446982,0.836313852090796,0.438871436325783
"SFn-aOn",-0.790401140026413,-0.193506175551032,0.591873816169465,0.646131388982299
"DLS-aOn",-0.637539466191707,0.121896126117207,0.761185573358195,0.77369868866201
"DMS-aOn",-0.492006476829981,0.325528299561632,0.837976888263424,0.431383388160375
"NACC.S-aOn",-0.172880802723963,0.60556469429037,0.918353277638284,0.111610887257184
"NACC.C-aOn",-0.50166686399832,0.314013204707907,0.834115817306306,0.448784145004942
"FStr-aOn",-0.464192773061526,0.357380909135512,0.848396502880681,0.384780964705611
"OT-aOn",-0.516169832846917,0.296263165797399,0.828062597931085,0.476155133604671
"MGCn-aOn",-0.897915638211569,-0.526169602658882,0.28368870886949,0.180398721223256
"Gpe-aOn",-0.830065851418208,-0.302096977988543,0.511454068639659,0.46708730864571
"Gpi-aOn",-0.576298058068727,0.216156297210831,0.799109303343705,0.607154470066843
"SbInn-aOn",-0.857926576145758,-0.387549894547916,0.436265309582584,0.342825523674203
"MSn-aOn",-0.958330832415745,-0.781230537176177,-0.170321811737434,0.0220688745251535
"DBn-aOn",-0.927123853298942,-0.641658979471607,0.115022480745875,0.0863343162022403
"TnS-aOn",-0.649719214399549,0.101360608602084,0.752299719432258,0.811246566911704
"BNST-aOn",-0.80650598730698,-0.235901017993322,0.562233747359461,0.573821290848928
"VALCT-aOn",-0.735988118164196,-0.0650544247486097,0.670348690003397,0.87836666092704
"VMT-aOn",-0.881719039746718,-0.467539255755026,0.353647016866283,0.242737240614907
"VPLT-aOn",-0.70462052041859,0.000104093005819061,0.704725328765418,0.999804825615499
"VPMT-aOn",-0.783261505118266,-0.175398683646304,0.603917688431998,0.677810324250301
"PTTn-aOn",-0.72328038686503,0.0653984226953675,0.78004046539933,0.889213458868854
"MGC-aOn",-0.760273135031575,-0.119761929188111,0.638823198652111,0.777584313431941
"dLGC-aOn",-0.703611863070575,0.00210452107498876,0.705730851343734,0.996054034635559
"LPT-aOn",-0.934714851248466,-0.673954074917461,0.0585028742652485,0.0668439981661064
"PCT-aOn",-0.865323307549433,-0.411681166805339,0.41272291630328,0.310878764869384
"PlnT-aOn",-0.854057138765202,-0.375177850872309,0.447913373890925,0.35976581632651
"EnT-aOn",-0.888559300481396,-0.491863757150344,0.32569662155411,0.215705362788035
"AVT-aOn",-0.886568389176996,-0.484719450292435,0.334056825104649,0.223474641614021
"AMn-aOn",-0.882724560472012,-0.471076068950173,0.349672107702983,0.238705208243779
"IADT-aOn",-0.714180630615408,0.0841175256190087,0.787303586347923,0.857702334061902
"IMDT-aOn",-0.926277609232147,-0.57270381321306,0.317122764394414,0.179007416552371
"MDT-aOn",-0.903843996999876,-0.548551268592737,0.254497454697274,0.159170136592476
"SMT-aOn",-0.788604436128474,-0.0875234189640415,0.712495420616356,0.851984078709728
"pRE-aOn",-0.970267173215189,-0.806471980508113,-0.136024007269058,0.0284272995595619
"PVT-aOn",-0.8106694876398,-0.247226240672715,0.553952825292299,0.554992793954063
"PT-aOn",-0.886542841490826,-0.40160069739224,0.503830064076935,0.3718442444808
"RE-aOn",-0.889867309733094,-0.496586754946308,0.320098714473935,0.210647527491418
"XiT-aOn",-0.800579023008328,-0.220041974599258,0.573566868949379,0.600545471834393
"Rh-aOn",-0.521352046088319,0.38147721830726,0.88134684281067,0.398459024360369
"CMT-aOn",-0.614536786121249,0.158983569615163,0.776647569845919,0.70689075984169
"PCn-aOn",-0.817377740146307,-0.16729555465542,0.670196046996389,0.719947908732852
"CLT-aOn",-0.874077992203974,-0.354099017339102,0.544028055495176,0.435830159327257
"RT-aOn",-0.879746913453075,-0.460640805680963,0.361315549582421,0.250700118520551
"IGLLG-aOn",-0.683026462915546,0.0417329739922892,0.725082602912042,0.92184148112287
"vlLGC-aOn",-0.862339955358556,-0.401871055317029,0.422428372720978,0.323689009132532
"subGn-aOn",-0.919213516092638,-0.609048884242301,0.167520563200808,0.109008285762693
"MHb-aOn",-0.682134111516647,0.0434007538722456,0.725874032636663,0.918725717199064
"LHb-aOn",-0.928045832650942,-0.645528171533393,0.108499839546266,0.0838448728730228
"SON-aOn",-0.522226234478668,0.380450315140334,0.88107840776817,0.399836950133228
"PVH-aOn",-0.863154110052321,-0.404537781908664,0.419808670751077,0.320182520197293
"IPVH-aOn",-0.835775513892585,-0.223191098122851,0.636917466184786,0.6304654193531
"ArH-aOn",-0.880474717184753,-0.241428119521915,0.709062385093614,0.644893945929297
"ADPO-aOn",-0.850095153950833,-0.269675478938012,0.606564552013321,0.558648758817377
"AVPO-aOn",-0.774482991051284,-0.153684466115253,0.617906003523472,0.716346801474014
"AVPV-aOn",-0.843101411283137,-0.341049878982229,0.478658348299279,0.408387708811947
"DMH-aOn",-0.970736545386626,-0.809276777463396,-0.143940956324729,0.0274525755476686
"MePO-aOn",-0.78910319609423,-0.1901838153838,0.594110210540498,0.651910700505988
"MPA-aOn",-0.85443783429643,-0.376387556768205,0.446786649034087,0.358092984535028
"PSN-aOn",-0.880219888377154,-0.462290657855688,0.359491582953663,0.248783877418404
"SPZ-aOn",-0.939494081123463,-0.637374071186252,0.222460625236018,0.12361349775594
"SCN-aOn",-0.894522603044875,-0.302734259586701,0.674557233676695,0.559771110164025
"AHN-aOn",-0.908303880894974,-0.565731353355327,0.231051570494708,0.14385186099658
"SMN-aOn",-0.595346729982987,0.41833971121229,0.91817346688288,0.409096855112076
"MPO-aOn",-0.762603178456553,-0.12522367860448,0.635529474103642,0.767648591650537
"VMHn-aOn",-0.761834148974696,-0.0205867943824821,0.744005673974622,0.965058177942404
"PHn-aOn",-0.917808286110798,-0.603363524286673,0.176243583017183,0.113273100544133
"LHA-aOn",-0.904767330669863,-0.552083619897427,0.249752691227757,0.155951156135692
"LPO-aOn",-0.872204511580513,-0.434716664487827,0.389172743183829,0.281774552862373
"PSTN-aOn",-0.757957752074695,-0.114372679604013,0.642046172681139,0.787414038624149
"STN-aOn",-0.774425359295356,-0.0512634326426397,0.729974877772279,0.913086800235281
"ZI-aOn",-0.959893471905798,-0.78871809354161,-0.18920069634621,0.0200005943370431
"FF-aOn",-0.757717779038398,-0.0108517222944457,0.748321654778249,0.981578628755547
"TN-aOn",-0.704198999152124,0.104022563415193,0.794818535068362,0.824359694655115
"reSN-aOn",-0.347981160835699,0.548921970029692,0.921188329710904,0.201919826403628
"cSN-aOn",-0.623910909863474,0.243600959263832,0.842167145739581,0.598610480041041
"VTA-aOn",-0.678271027641076,0.152869259642754,0.812403891502013,0.743502775504853
"PAG-aOn",-0.609704549256449,0.265048891330553,0.848707371335141,0.565676141494659
"SCO-aOn",-0.478573300651805,0.341147362286624,0.843133310277026,0.408244985873485
"PreCN-aOn",-0.79396965945306,-0.202711659452346,0.585613470348607,0.63019956860885
"APTN-aOn",-0.677778082263261,0.0514844124994287,0.729684622373048,0.903637174524971
"FP-TT",-0.0714765754087083,0.666780491237083,0.933048999901929,0.0709218016143906
"PL-TT",0.477900473665577,0.884654150755778,0.979016309419275,0.00351234992687067
"IL-TT",0.530141256168598,0.898977568389493,0.981735580035468,0.00238612808950331
"dACC-TT",-0.101822103081612,0.649449670199683,0.928976756645248,0.081364912497397
"Vacc-TT",-0.338137189849994,0.481192397968541,0.885579982348588,0.227362624406869
"OA-TT",-0.206197501242892,0.583218059269299,0.91276476884936,0.129134466673892
"AU-TT",0.331343100322809,0.839907318138642,0.970299081317942,0.0090655911851375
"M2-TT",-0.143993026271556,0.623995466341365,0.922870502671416,0.0982388509469977
"M1-TT",-0.248660901105082,0.552892375669131,0.904978268791335,0.15521920087817
"S1-TT",-0.267143780628514,0.538994275991149,0.901329161861284,0.168059080623871
"SS-TT",-0.33031576701249,0.487929977036196,0.887464915480674,0.219965653204775
"GA-TT",-0.0337991643043514,0.687242052823024,0.937770613014809,0.0596647286254821
"AuA-TT",-0.145525646058886,0.623038638157619,0.922637998878916,0.0989091052181844
"RS-TT",-0.678315926718082,0.0504914573857065,0.729218807530892,0.90548929718901
"AA-TT",-0.33561302287522,0.483377412457277,0.886192733881264,0.224949940411857
"ViA-TT",-0.437140443567005,0.38663056479259,0.857640873383592,0.344071400353315
"TeAA-TT",-0.501816660178081,0.313832739379552,0.834054897958011,0.44905911202909
"Prh-TT",-0.222215090253333,0.572031683700118,0.909920135271135,0.138447579200698
"lpEC-TT",-0.561961912633745,0.236276260645575,0.806644850569533,0.573193957136395
"Ech-TT",-0.33385802022309,0.484890618902684,0.886616263603555,0.223286836471871
"VA-TT",-0.217088160926825,0.575644673476882,0.910842386878028,0.135400124828748
"aOn-TT",0.848317507149431,0.971963745012745,0.99508589007606,5.3941490628414e-05
"TT-TT",NA,1,NA,0
"DPA-TT",0.47052308206181,0.882567593811367,0.978617356745345,0.00370038874742451
"PC-TT",0.298692700260427,0.82889852107701,0.968101241206242,0.010970786209781
"PAA-TT",-0.30416692856127,0.509768961681397,0.893484163189852,0.196862533102938
"FC-TT",-0.7316641550165,0.0476464798314796,0.772969987001783,0.919204606850752
"IG-TT",-0.39278574470323,0.431251275417029,0.871180273108933,0.286064244118401
"CA1-TT",-0.970413873684448,-0.840485267109879,-0.333091533223814,0.00897187964327994
"CA2-TT",-0.845104409438066,-0.347192060148531,0.473269488547246,0.399437238965678
"CA3-TT",-0.904126405867353,-0.549630321386866,0.253052127315999,0.158183003075226
"DG-TT",-0.705528679184378,-0.00170185863129582,0.703815122698517,0.99680902122773
"proSb-TT",-0.863153560456815,-0.31456273520251,0.574611703698334,0.492005290204544
"Sub-TT",-0.80126868730889,-0.221871697160666,0.572274642553783,0.597441555900764
"Clst-TT",0.262656806976384,0.816251988283242,0.965549718562925,0.0134509825907591
"dEPn-TT",-0.39054309076157,0.433405169524064,0.871817333765209,0.283394281983991
"vEPn-TT",-0.704706093184457,-6.58798416218546e-05,0.704639760607997,0.999876475297316
"LAn-TT",-0.865017822360048,-0.410671789667293,0.413730240380679,0.312185500226317
"BLA-TT",-0.884365369823445,-0.476876004804221,0.343089156397758,0.232167657904724
"BMe-TT",-0.84003504723887,-0.331729210753336,0.486719574785313,0.422132419993516
"CCA-TT",-0.747404031252002,-0.090278641086928,0.65613561029749,0.831645039087369
"PAn-TT",-0.789757074053649,-0.191855840488806,0.592986226713321,0.649000267481191
"aAA-TT",-0.667266083616845,0.0706061751910305,0.738533895972512,0.86805274869108
"CA-TT",-0.590583536127175,0.195414840626131,0.791144380837433,0.642818186250677
"IAn-TT",-0.811159672021752,-0.248569807958913,0.55295978574775,0.552773717704369
"MAn-TT",-0.476238175201692,0.343817059175824,0.844005531134645,0.404344713902577
"LSN-TT",-0.48322536335414,0.335789054218222,0.841374680554515,0.416121694351343
"SFn-TT",-0.777080525789972,-0.160047777012167,0.613856733800557,0.704995625721613
"DLS-TT",-0.605139530222943,0.173531753324058,0.782516157670186,0.681100963008521
"DMS-TT",-0.473701686680826,0.346702026777971,0.844945118444656,0.40014816555275
"NACC.S-TT",-0.129549965294423,0.632900690894826,0.925024021509049,0.0921261112740454
"NACC.C-TT",-0.543368442181793,0.261389904852899,0.81579750898861,0.531760567445456
"FStr-TT",-0.340902730579142,0.478786696288166,0.884903710848533,0.230034303355822
"OT-TT",-0.578604680056197,0.212854983999221,0.797855114614114,0.612787894442494
"MGCn-TT",-0.912531652752746,-0.582296616202322,0.207533085461425,0.129887953855153
"Gpe-TT",-0.789672830051652,-0.191640225997232,0.593131341013312,0.649375362799336
"Gpi-TT",-0.513157301438364,0.299996936840128,0.829346291471786,0.470343506139649
"SbInn-TT",-0.87465293894075,-0.443053465382905,0.380375724747278,0.27158504262206
"MSn-TT",-0.96580316727576,-0.817501829349878,-0.266150722237256,0.0131915680485044
"DBn-TT",-0.932968486881936,-0.666435027012316,0.0720951191467411,0.0711217795755733
"TnS-TT",-0.644197662998851,0.110750144367019,0.756392234595884,0.794035251591655
"BNST-TT",-0.763175390370672,-0.126570909494989,0.634712742467388,0.76520197653176
"VALCT-TT",-0.773833110520013,-0.152100433501236,0.618907674191864,0.719179627536682
"VMT-TT",-0.896572838427996,-0.521170600095444,0.290009836670376,0.185335931209526
"VPLT-TT",-0.74223101568281,-0.0787430978650517,0.662701920465201,0.852965862054755
"VPMT-TT",-0.802012839117474,-0.223850565793724,0.570872629733534,0.594090593820339
"PTTn-TT",-0.719680763301366,0.0728701655544386,0.782962822733999,0.876619952140545
"MGC-TT",-0.792392412475681,-0.19863000734486,0.588400920745862,0.637248695831829
"dLGC-TT",-0.738827299449192,-0.0712486905247491,0.666907687797609,0.866860123166946
"LPT-TT",-0.936325516751971,-0.680937087536363,0.0456316258709883,0.0630108861301504
"PCT-TT",-0.882229604190222,-0.469333456726791,0.351634272565297,0.24068752775763
"PlnT-TT",-0.870108813729127,-0.427639958595804,0.396524015559287,0.290568215221966
"EnT-TT",-0.901086830948926,-0.538078260542144,0.26834149254302,0.168924834967419
"AVT-TT",-0.853839158815087,-0.374485926936054,0.448556661395025,0.36072422873517
"AMn-TT",-0.889619913276866,-0.495691659229448,0.321164019633973,0.211601280374716
"IADT-TT",-0.696683442192249,0.118594405694431,0.800188864695085,0.800080723022173
"IMDT-TT",-0.899361365677095,-0.45333212663222,0.455085566424425,0.306978466897104
"MDT-TT",-0.901591437224223,-0.539986648534127,0.265843413261598,0.16712387468121
"SMT-TT",-0.806082160174492,-0.134930418491403,0.688039712857417,0.773014503805106
"pRE-TT",-0.965746239607058,-0.779828770385931,-0.0648602660034741,0.0386464535309876
"PVT-TT",-0.788543363641895,-0.188755028624558,0.595068261828108,0.654400784050996
"PT-TT",-0.876880434207327,-0.364549918973352,0.535524184163979,0.421411040359291
"RE-TT",-0.897062141546396,-0.522989209592114,0.287718406834614,0.183531558989253
"XiT-TT",-0.823729470801194,-0.283778667565142,0.526098850163806,0.495790857716345
"Rh-TT",-0.599451835923606,0.28000811549833,0.853165677757123,0.543057260985064
"CMT-TT",-0.653568845592647,0.0947340775105135,0.749380928173008,0.823433487478587
"PCn-TT",-0.849936563466199,-0.269145410575844,0.606925693560606,0.559452458900722
"CLT-TT",-0.888986432393482,-0.411229147288598,0.49517424795258,0.359376294403772
"RT-TT",-0.898745150699501,-0.529270620724774,0.279731846294527,0.17737186463954
"IGLLG-TT",-0.629378867352554,0.135300820580462,0.766859223882717,0.749390031906351
"vlLGC-TT",-0.821637817645272,-0.277817053469005,0.53076353543684,0.505275608973682
"subGn-TT",-0.886777196455779,-0.485466238498411,0.33318892838552,0.222655868133422
"MHb-TT",-0.646640834967537,0.106612026663246,0.754594806119764,0.801611992026525
"LHb-TT",-0.917728376256827,-0.603041178101465,0.176734516192167,0.113517690529544
"SON-TT",-0.495925045923303,0.410401919043447,0.888777554232485,0.36044057576458
"PVH-TT",-0.86502431156193,-0.410693219568424,0.413708875020148,0.312157730047981
"IPVH-TT",-0.827010411776504,-0.196049134681123,0.653487512384961,0.673535682626518
"ArH-TT",-0.895710667562791,-0.308153840641095,0.671286645121034,0.55240019688217
"ADPO-TT",-0.825634022304321,-0.191873070439962,0.655966698092812,0.680228891047925
"AVPO-TT",-0.789583361356076,-0.19141130258871,0.593285356780785,0.649773681517813
"AVPV-TT",-0.854005205375275,-0.375012952612747,0.448066758575328,0.359994118708507
"DMH-TT",-0.980439663849863,-0.868956513879622,-0.335329679569259,0.0111122619655006
"MePO-TT",-0.790992645952452,-0.195024813858403,0.590847525921366,0.643494807744611
"MPA-TT",-0.853953584653329,-0.37484907716588,0.448219143869728,0.360221070114556
"PSN-TT",-0.875759823440027,-0.446847026125465,0.376322804121973,0.267009766885257
"SPZ-TT",-0.949000858925559,-0.686681854541927,0.137456644152675,0.088377103391566
"SCN-TT",-0.909423067828632,-0.373593209000562,0.628536397075724,0.465681740852415
"AHN-TT",-0.921267639813321,-0.617417325482398,0.15445582035122,0.102899704564742
"SMN-TT",-0.706373851415577,0.246493939444526,0.881679665193109,0.637747485779811
"MPO-TT",-0.765587278502158,-0.132275452834374,0.631235526525583,0.754861336161602
"VMHn-TT",-0.802293952491585,-0.124387581975332,0.693645001999568,0.790462899803511
"PHn-TT",-0.932016995423334,-0.662361029889917,0.079346893306009,0.0735051230276747
"LHA-TT",-0.914569096977765,-0.590378867571458,0.195717053338796,0.123362404468088
"LPO-TT",-0.833601347441182,-0.312490337919794,0.502929394049559,0.451106636477821
"PSTN-TT",-0.798212209624382,-0.213793582095526,0.577950168680352,0.611184552517483
"STN-TT",-0.769755188786518,-0.0397237760784464,0.73533126186572,0.932616017848284
"ZI-TT",-0.932472528095453,-0.664309494424995,0.075888365020735,0.0723594810751923
"FF-TT",-0.728369702045225,0.0546814283745077,0.775793678294717,0.90730864545732
"TN-TT",-0.761036932987457,-0.0186903670811019,0.744851476538025,0.968275789152966
"reSN-TT",-0.393114307543567,0.511311348464694,0.912871053596221,0.240839232429698
"cSN-TT",-0.670403600481184,0.166929188366558,0.817252613693206,0.720544000301541
"VTA-TT",-0.733858518434738,0.0429173590631734,0.771055520519881,0.927208309112759
"PAG-TT",-0.535314895860596,0.364804298038156,0.876948215353948,0.421062408691249
"SCO-TT",-0.44704121582039,0.376114486872072,0.85435194379101,0.358470287394139
"PreCN-TT",-0.759546783166269,-0.118067210607204,0.639839582176103,0.780672677960724
"APTN-TT",-0.706950795301526,-0.00453911229345969,0.702380442888857,0.99148928135127
"FP-DPA",-0.500492078699161,0.315426473795959,0.834592453596878,0.446633202718404
"PL-DPA",0.468445280333912,0.881976982758301,0.978504299684242,0.00375476707306275
"IL-DPA",0.844760772986691,0.971261255118814,0.994961279405967,5.80677798160692e-05
"dACC-DPA",0.149708776160729,0.772849399430771,0.956569041219121,0.024535930229178
"Vacc-DPA",0.033665496006721,0.721228600322159,0.945413679364575,0.043468250683907
"OA-DPA",-0.606800977826466,0.170984110124718,0.781496220703523,0.685598511324749
"AU-DPA",-0.183926756306445,0.598289386124455,0.91654744072663,0.117157965675108
"M2-DPA",-0.532921940687831,0.275037304781309,0.820657500844304,0.509721541603901
"M1-DPA",-0.56430708858836,0.233031110290784,0.805441855775226,0.578626981937036
"S1-DPA",-0.607632200951987,0.16970560757558,0.780983145608677,0.687858601027637
"SS-DPA",-0.594695859777013,0.189310803784527,0.788761247696127,0.653431849166766
"GA-DPA",-0.388742228888369,0.435127969253178,0.872325823613108,0.281267517677988
"AuA-DPA",-0.549342238296641,0.253438348488949,0.812929303301285,0.54475924721569
"RS-DPA",-0.838151530628704,-0.326052763778989,0.491561640403819,0.430597688367253
"AA-DPA",-0.626806657569389,0.139468726197351,0.768603435283821,0.741867449133403
"ViA-DPA",-0.714901380038358,-0.0206123885951193,0.694142960957577,0.961362716985284
"TeAA-DPA",-0.659009857917317,0.0852537558199091,0.745160416792915,0.84092207094949
"Prh-DPA",-0.553415275931093,0.247953919397096,0.810935070562394,0.553790546779116
"lpEC-DPA",-0.76486721091435,-0.130567961106234,0.632279560167838,0.757953244636983
"Ech-DPA",-0.553314415612061,0.248090352987285,0.810984839299499,0.55356523843902
"VA-DPA",-0.444986470261873,0.378314507777392,0.855043189259522,0.355435641881223
"aOn-DPA",0.268020093810284,0.81816841391239,0.965938224673742,0.0130545129818594
"TT-DPA",0.47052308206181,0.882567593811367,0.978617356745345,0.00370038874742451
"DPA-DPA",NA,1,NA,0
"PC-DPA",-0.135605758436375,0.629191242323974,0.924129254206841,0.0946448788135166
"PAA-DPA",-0.564939332113051,0.232153190157993,0.805115593404517,0.580099794561308
"FC-DPA",-0.692259248006669,0.127011310699485,0.803241830986806,0.78611387163703
"IG-DPA",-0.0647570657774714,0.670513085341022,0.933917211156549,0.0687822421258288
"CA1-DPA",-0.962244847685443,-0.800081492345095,-0.218724526158467,0.0171002045318019
"CA2-DPA",-0.84651107388225,-0.351531274120839,0.469425089660921,0.393166088116698
"CA3-DPA",-0.83036946773312,-0.302984624502868,0.510732218151236,0.465713704606132
"DG-DPA",-0.426570066389783,0.397626295803886,0.861039095206888,0.329307501368436
"proSb-DPA",-0.937095910910367,-0.625314626297915,0.241434625997742,0.133161698773562
"Sub-DPA",-0.892888545429087,-0.50758567272104,0.306837453783853,0.199111788137137
"Clst-DPA",0.0577498134016796,0.732609400015906,0.947919088364,0.0387222737164682
"dEPn-DPA",-0.438721420184244,0.384965585334715,0.85712270169496,0.34633308605437
"vEPn-DPA",-0.732447078475189,-0.0574006924874608,0.674557207560531,0.892609875494524
"LAn-DPA",-0.880295193853439,-0.462553609073217,0.359200300293045,0.248479154782222
"BLA-DPA",-0.911425767148174,-0.577936887443216,0.213812612853242,0.133486244366619
"BMe-DPA",-0.868789297193252,-0.423211896652256,0.401070741254335,0.296137447735609
"CCA-DPA",-0.8603110246474,-0.395259198142039,0.42886477386963,0.33246032997716
"PAn-DPA",-0.856804338544963,-0.383944148763899,0.439688805365626,0.347723967217447
"aAA-DPA",-0.705256684841898,-0.00116049251322257,0.704088216494339,0.997824078491313
"CA-DPA",-0.490013329392639,0.327874313532796,0.838757277490128,0.42787349914629
"IAn-DPA",-0.705475228374134,-0.00159543980274371,0.703868822474629,0.997008555446198
"MAn-DPA",-0.547248391370822,0.256237813897927,0.813942203776426,0.540169882842637
"LSN-DPA",-0.044072646070522,0.681774001566156,0.936517836472498,0.062560469888492
"SFn-DPA",-0.584579735128201,0.204218422595562,0.794549903947989,0.627603460673767
"DLS-DPA",-0.737411019985136,-0.0681523320214425,0.668631703081666,0.872609513459238
"DMS-DPA",-0.504076691563812,0.311102820286099,0.833131814081755,0.453226980373696
"NACC.S-DPA",-0.437090501221564,0.386683073398852,0.85765719946793,0.344000184476022
"NACC.C-DPA",-0.55307984093794,0.248407538865758,0.81110051203268,0.553041558886972
"FStr-DPA",-0.0728992139162329,0.665985455675228,0.932863670970463,0.0713825182878697
"OT-DPA",-0.789789477607876,-0.191938789669073,0.592930386121486,0.648855981494907
"MGCn-DPA",-0.94300882653895,-0.710417243785992,-0.0115027054010212,0.0482879905369028
"Gpe-DPA",-0.687269898947432,0.0337464535630337,0.721267488039605,0.936773422209177
"Gpi-DPA",-0.340958866005027,0.47873773713771,0.884889930045016,0.230088841909259
"SbInn-DPA",-0.926516761721291,-0.639119158720519,0.119268900972188,0.0879914750889753
"MSn-DPA",-0.956135315393775,-0.770795877416071,-0.144739520461532,0.025165273663591
"DBn-DPA",-0.964376476303724,-0.810484487594007,-0.246719728693073,0.0146896444034536
"TnS-DPA",-0.382880936825279,0.440693729517349,0.873962137572472,0.274450433814937
"BNST-DPA",-0.516692533833717,0.29561278535579,0.827838421409119,0.47717035085941
"VALCT-DPA",-0.806371346948423,-0.235537349069035,0.562497033325276,0.574429500000266
"VMT-DPA",-0.843502820080681,-0.3422773715011,0.477586319570587,0.406592135964597
"VPLT-DPA",-0.777820052515149,-0.161868860089723,0.612690350323382,0.701755729309785
"VPMT-DPA",-0.879967484664877,-0.461409851784622,0.360466125407054,0.249805977898528
"PTTn-DPA",-0.858505030917982,-0.298297502354698,0.586511919082396,0.515820781581827
"MGC-DPA",-0.871876862523058,-0.433606691712509,0.390332762538687,0.283145101592318
"dLGC-DPA",-0.688782689331121,0.0308768075924863,0.719886411192024,0.942142771797065
"LPT-DPA",-0.888499899124393,-0.491649821765059,0.325948837524321,0.215935943572205
"PCT-DPA",-0.931664537055163,-0.660855947419638,0.0820062496495969,0.0743973144768944
"PlnT-DPA",-0.920704924370801,-0.615117978763669,0.158072640002837,0.10455810444675
"EnT-DPA",-0.951433312108339,-0.748778207315904,-0.0933729091304294,0.0325448157350346
"AVT-DPA",-0.749638883685413,-0.0953173861750752,0.653231523982227,0.822359446661876
"AMn-DPA",-0.89742508189461,-0.524340366043348,0.286009932104269,0.182197081958591
"IADT-DPA",-0.756900053391759,-0.00893454001612363,0.74916411619287,0.984832859166316
"IMDT-DPA",-0.829985148643032,-0.205153568086317,0.648018591127923,0.659003172198116
"MDT-DPA",-0.883085789755121,-0.472349894690567,0.348233222102733,0.237261440459439
"SMT-DPA",-0.861409624906841,-0.30842270149156,0.579148583170675,0.500949237263724
"pRE-DPA",-0.929334613171248,-0.587280937262039,0.297228427244973,0.165629749514561
"PVT-DPA",-0.586531990790587,0.201369692962282,0.793451968569832,0.632514524148785
"PT-DPA",-0.733806216549908,0.0430304824019686,0.77110146987218,0.927016796711412
"RE-DPA",-0.865814887971971,-0.413307775472144,0.411095361776301,0.308778463347913
"XiT-DPA",-0.731066624693688,-0.0544382722410771,0.676173466017526,0.898129721768179
"Rh-DPA",-0.773764334459624,-0.0496182708821422,0.730744426426166,0.915869060496254
"CMT-DPA",-0.710871309625061,-0.0124199073100947,0.698365093184999,0.976715068459744
"PCn-DPA",-0.921413320717732,-0.549960756315813,0.346672676661555,0.200891183315715
"CLT-DPA",-0.931669604117746,-0.598566699712451,0.281279852020763,0.155625582683448
"RT-DPA",-0.790292156924993,-0.193226682933948,0.592062419211347,0.646616981319976
"IGLLG-DPA",-0.346791680485105,0.473622643702612,0.883446228093755,0.235823353213818
"vlLGC-DPA",-0.621780988258,0.147534518388413,0.771952500426859,0.727360691530407
"subGn-DPA",-0.766208664554964,-0.13375196915232,0.630330484757556,0.752189965464296
"MHb-DPA",-0.298179413162454,0.51462624728112,0.894804442856537,0.191906899460074
"LHb-DPA",-0.876331924066742,-0.448813818550726,0.374209070451044,0.264652873320595
"SON-DPA",-0.335505741140533,0.558714578292752,0.92329947223421,0.192323366441196
"PVH-DPA",-0.754694222342196,-0.106840322049464,0.646506449459771,0.80119363411843
"IPVH-DPA",-0.734249791326452,0.0420704456569415,0.770711273319138,0.92864218126936
"ArH-DPA",-0.909615085232132,-0.374549068045238,0.627863611368068,0.46444858130563
"ADPO-DPA",-0.6089009260428,0.266236826948441,0.849064470913065,0.563869094586947
"AVPO-DPA",-0.691980840897901,0.0247708568631008,0.716929527855058,0.953573638987583
