"","lower","r","upper","p"
"IAn-S1",-0.826396097535967,-0.291440083915703,0.520031727929246,0.483704061756409
"MAn-S1",-0.771311745078764,-0.145984889812589,0.622751479616559,0.730142429904867
"LSN-S1",-0.911582256250094,-0.578552659787219,0.212929636824388,0.132974690799128
"SFn-S1",-0.777677219196099,-0.0594142298391873,0.726132779257274,0.899313205228873
"DLS-S1",-0.626025339074542,0.140729389978776,0.769129169734987,0.739595584460825
"DMS-S1",-0.643832649076624,0.111366146567675,0.756658969519957,0.792908563268083
"NACC.S-S1",-0.763787312144,-0.128014237691556,0.633835862564071,0.762582727119861
"NACC.C-S1",-0.777969153666522,-0.162236530274764,0.612454451564847,0.701102080104225
"FStr-S1",-0.827156123184486,-0.293636334514114,0.518277270239493,0.480260755804269
"OT-S1",-0.2440906390562,0.556261534807594,0.905855147840609,0.152190248257902
"MGCn-S1",-0.605151646210508,0.173513212464984,0.782508746711988,0.681133665138585
"Gpe-S1",-0.805977019394444,-0.234473173683164,0.563266537448156,0.576210520495014
"Gpi-S1",-0.805544835038697,-0.233308404964906,0.564107197330726,0.578162052557358
"SbInn-S1",-0.743009997380678,-0.080468894981668,0.661726753984447,0.849770876240797
"MSn-S1",-0.726045668318992,-0.0437629443515857,0.681940034214222,0.918049187376868
"DBn-S1",-0.431565251691391,0.392459438869006,0.85944742013901,0.336207524947079
"TnS-S1",-0.771654093838774,-0.0443924588936139,0.733175791348794,0.924711257724985
"BNST-S1",-0.933633473150577,-0.608162201166486,0.267326488224555,0.147364271133402
"VALCT-S1",-0.87521743640446,-0.444986205288887,0.378314790886076,0.26924922232576
"VMT-S1",-0.944727469325599,-0.718132469109784,-0.0272487095325804,0.0448172891906953
"VPLT-S1",-0.840153452203243,-0.332087287558879,0.486412436053074,0.421600803690498
"VPMT-S1",-0.502076028951853,0.313520128231604,0.833949340357418,0.449535587302914
"PTTn-S1",-0.769507457046633,-0.0391170396839192,0.735610237599844,0.933643645482334
"MGC-S1",-0.849107484585743,-0.359596812468612,0.46219562787883,0.381625434350015
"dLGC-S1",-0.86648642192718,-0.41553451595652,0.408858771547793,0.305914292792781
"LPT-S1",-0.868624261115654,-0.422659558645051,0.401635046205929,0.296835720538569
"PCT-S1",-0.841729865781769,-0.336868625226789,0.482291789565152,0.41452954065857
"PlnT-S1",-0.70365175385579,0.00202551446941729,0.705691192074481,0.99620217075745
"EnT-S1",-0.641404183411431,0.115449735384574,0.758421787802363,0.785447540074155
"AVT-S1",-0.885589055766765,-0.481224716316261,0.338099940823344,0.227326842090256
"AMn-S1",-0.889449801050745,-0.495076667813643,0.321894760300047,0.212257875447299
"IADT-S1",-0.94676266486883,-0.727341353192445,-0.0465029349108332,0.0408777487170925
"IMDT-S1",-0.4606120715804,0.361347260457004,0.849667871848895,0.379140879314905
"MDT-S1",-0.867282860463472,-0.418182453249703,0.406186168314924,0.302524996902486
"SMT-S1",-0.836055932555428,-0.319780258848647,0.496853992423241,0.440033715144309
"pRE-S1",-0.88803259942626,-0.489968500063743,0.327926963701492,0.217752535002053
"PVT-S1",-0.851149991796891,-0.365993518819681,0.456383266771812,0.372581141787459
"PT-S1",-0.963128057822292,-0.764701010810016,-0.0274508874713242,0.045231761825707
"RE-S1",-0.939047699630506,-0.69284558716094,0.0231106363925447,0.0567816041769661
"XiT-S1",-0.891677602654065,-0.503162060310674,0.312209237187516,0.203710334869304
"Rh-S1",-0.734483638913724,-0.0617929150383878,0.672147882601725,0.884432881282181
"CMT-S1",-0.738044727100814,-0.0695361900769651,0.667862165241978,0.870039317785316
"PCn-S1",-0.714163408626856,-0.0191052061432408,0.694923421811671,0.964186454489783
"CLT-S1",-0.948166911931162,-0.733741717983063,-0.0601898015548655,0.0382682210138029
"RT-S1",-0.92868944606541,-0.648237791753611,0.10389300800176,0.0821266761801239
"IGLLG-S1",-0.907274898470305,-0.486842628699786,0.42030978640404,0.267867832842678
"vlLGC-S1",-0.815164127047177,-0.259627475804443,0.544699576707188,0.534631814388943
"subGn-S1",0.4665447482662,0.902516830692934,0.985668018771961,0.00540396236441914
"MHb-S1",-0.436345349574356,0.387465880425423,0.857900478906736,0.342939293079853
"LHb-S1",-0.883041271809518,-0.472192815484174,0.348410864585386,0.237439234430736
"SON-S1",-0.683211314231657,0.143865049627306,0.809250028697455,0.758286702859163
"PVH-S1",-0.914470350820464,-0.589985650720327,0.196297256961355,0.123675522956697
"IPVH-S1",-0.870927822733655,-0.430399128875359,0.393670309722936,0.287123936980137
"ArH-S1",0.00286927065509555,0.706114508034902,0.94204492943793,0.0502916968452207
"ADPO-S1",-0.814643057564956,-0.0090943552636244,0.808433670284711,0.986358843189337
"AVPO-S1",-0.541957733806191,0.356664182864051,0.874769069315493,0.43227376159132
"AVPV-S1",-0.500318666927458,0.405530941753808,0.887543571566291,0.36673377777771
"DMH-S1",-0.0944287785412871,0.653745278522709,0.929992448076201,0.0786980657404391
"MePO-S1",-0.836799001773288,-0.321999233624733,0.494988676116872,0.436685857022236
"MPA-S1",-0.848256297310218,-0.356944584645008,0.464585040820721,0.385403661721633
"PSN-S1",-0.785467970006051,-0.0793392915504996,0.716529367354047,0.865732954736057
"SPZ-S1",-0.863508606473842,-0.405701361165915,0.418661289466939,0.318658175798609
"SCN-S1",-0.439810330029388,0.383815691389202,0.856764275188074,0.347899067906441
"AHN-S1",-0.95319501964703,-0.756975543459892,-0.112097891921836,0.0296606396637674
"SMN-S1",-0.319853139908475,0.664093919151709,0.958869623624251,0.150298714925843
"MPO-S1",-0.899273193550624,-0.531249791384196,0.277191997709112,0.17545438966067
"VMHn-S1",-0.369068171286978,0.453564286615803,0.877708783738632,0.259003110826034
"PHn-S1",-0.604087639124743,0.273296733029656,0.851175783464518,0.553168118093243
"LHA-S1",-0.816046454475032,-0.262083626386784,0.542843373107873,0.530631950896309
"LPO-S1",-0.786636479652334,-0.18390732032454,0.598302301718908,0.662870002907528
"PSTN-S1",-0.486753677026605,0.420405764397354,0.891290303290949,0.347658095855654
"STN-S1",-0.391451068688482,0.432534260159675,0.871559922011964,0.284472386164783
"ZI-S1",-0.933854771377254,-0.670244199902338,0.065243359014837,0.0689350793375027
"FF-S1",-0.791001577010797,-0.0938428558778264,0.709343970211865,0.841387983901671
"TN-S1",-0.707616767786657,0.0972790835546071,0.792296112866883,0.835634195096209
"reSN-S1",-0.824509039224097,-0.286011317091098,0.524339272369244,0.492256614649752
"cSN-S1",-0.593043018358205,0.191771467050908,0.789724110698921,0.649147040676146
"VTA-S1",-0.547201734081384,0.256300041372856,0.81396468041744,0.540068028268072
"PAG-S1",-0.856310478044286,-0.382361933138692,0.441183531543081,0.349883511579116
"SCO-S1",-0.645702875693611,0.208964685249607,0.831219909398489,0.652944821745846
"PreCN-S1",-0.933482263364372,-0.607419992006107,0.268419038732933,0.147995222299162
"APTN-S1",-0.606648231675121,0.269552704700183,0.850058430646914,0.558834878490275
"FP-SS",-0.171776733046,0.667646729729653,0.945386470038738,0.101251734176049
"PL-SS",-0.903714121744584,-0.471609509138535,0.436455490756283,0.285352280240142
"IL-SS",-0.965257464411457,-0.77698806282978,-0.0576788221839627,0.0398394883752531
"dACC-SS",-0.464553738083147,0.356979416250693,0.848267492393728,0.385353935734296
"Vacc-SS",-0.863317214407805,-0.405072962175184,0.419281267669069,0.31948098143431
"OA-SS",0.110427089292795,0.797192271702612,0.968705418264981,0.0317886597333152
"AU-SS",0.0288205100050688,0.718893408354756,0.944896304055055,0.044483421925164
"M2-SS",0.104765888278295,0.753789770351014,0.952511937249755,0.0307620193095306
"M1-SS",0.388187368165735,0.858124515009972,0.97388935823567,0.00640128206898625
"S1-SS",0.827678988628668,0.967856443764162,0.99435628011456,8.10387345004346e-05
"SS-SS",NA,1,NA,0
"GA-SS",0.770974375325781,0.956173048339825,0.992267075920053,0.000203600070838558
"AuA-SS",0.396439884795228,0.860674416893273,0.974387319571857,0.00607450433472268
"RS-SS",-0.0490607596336142,0.679089508098639,0.93590040668723,0.0640120243075394
"AA-SS",-0.220723786250236,0.573085806368154,0.910189556190323,0.137554563590899
"ViA-SS",0.234076987122215,0.805830083761698,0.963425228523885,0.0157397690888137
"TeAA-SS",-0.375325572418535,0.447775925447496,0.876030171913942,0.265895331778749
"Prh-SS",-0.230827464862231,0.565892296736063,0.90834529618155,0.143712381776132
"lpEC-SS",-0.49796072250829,0.318459448118592,0.835612730927717,0.442031513296973
"Ech-SS",-0.423437783988108,0.400839779465165,0.862024465900211,0.3250498607414
"VA-SS",0.544556705672625,0.902795841860611,0.982454807393858,0.00213197976545314
"aOn-SS",-0.770580635346774,-0.0417493253141124,0.734398013776558,0.929185896432853
"TT-SS",-0.914684118981144,-0.519380963247928,0.383784487906343,0.232217116538729
"DPA-SS",-0.972084836716672,-0.817374830916826,-0.167287034484584,0.024745005341417
"PC-SS",-0.155259879768054,0.616907292663369,0.921142929993622,0.103266256907305
"PAA-SS",-0.835633737029679,-0.318522004315943,0.497908365518529,0.441936809081276
"FC-SS",-0.484625845315548,0.33416551240194,0.840839702185225,0.41852099848918
"IG-SS",-0.885115102474604,-0.479538025386029,0.340040540307018,0.229198184770695
"CA1-SS",-0.889474853741603,-0.495167213744801,0.321787233536005,0.212161137596164
"CA2-SS",-0.956677071376841,-0.773361479174921,-0.150952865797681,0.0243805283536602
"CA3-SS",-0.933455633447502,-0.66852701937655,0.0683407512314295,0.0699158654423938
"DG-SS",-0.973559584163857,-0.856438983963474,-0.382773369257663,0.00662333482287853
"proSb-SS",-0.854525159225292,-0.376665272276106,0.446527614628326,0.357709448109939
"Sub-SS",-0.843334768283293,-0.341763267346901,0.478035608966603,0.407343751099346
"Clst-SS",-0.922741293718596,-0.623463619120169,0.144845378843998,0.0986110847445406
"dEPn-SS",-0.906169913260063,-0.557473741384955,0.242437538413168,0.151108445185693
"vEPn-SS",-0.759101275360356,-0.117029600832525,0.64046056812839,0.782564802509458
"LAn-SS",-0.655978336740161,0.0905525013323392,0.747525880837168,0.831139912319974
"BLA-SS",-0.789179152397632,-0.19037786432964,0.593979922111628,0.651572728853871
"BMe-SS",-0.727820341941498,-0.0475184549513598,0.679921627987808,0.911036927163072
"CCA-SS",-0.758845100614966,-0.116433591227569,0.640816819058642,0.783652072756355
"PAn-SS",-0.663134022335143,0.0779769636974464,0.74188462624347,0.854384776556713
"aAA-SS",-0.72637546124744,-0.0444593864886756,0.681566563041537,0.91674843528163
"CA-SS",-0.850975546500942,-0.365445396163443,0.456884082466336,0.37335233780836
"IAn-SS",-0.763474671815516,-0.127276482301757,0.634284323430838,0.763921308715666
"MAn-SS",-0.831170604252809,-0.305331212136398,0.508818388462296,0.462090278205625
"LSN-SS",-0.906933384976222,-0.560420169935257,0.238399998640973,0.148496636105011
"SFn-SS",-0.805828759981947,-0.134220413975129,0.688420309026357,0.774187249465587
"DLS-SS",-0.710331714629251,-0.0113300701226587,0.698923055580724,0.978757936508302
"DMS-SS",-0.739275178971843,-0.0722305577124886,0.66635934057492,0.86503802341248
"NACC.S-SS",-0.769078291201455,-0.140607298720049,0.62610107466109,0.739815535613128
"NACC.C-SS",-0.767028008497248,-0.135703167859768,0.629131288549125,0.748663079257002
"FStr-SS",-0.855258059929109,-0.37899947378257,0.444344960568518,0.354493219587263
"OT-SS",-0.371212497624536,0.451588479735898,0.877136971913103,0.261345562340162
"MGCn-SS",-0.698037539165567,0.0130589148043587,0.711187310046561,0.975517318356131
"Gpe-SS",-0.85738436702394,-0.385805979473932,0.43792406307803,0.345190652617836
"Gpi-SS",-0.844670835426915,-0.345858875645419,0.474444402784129,0.401372670886094
"SbInn-SS",-0.800864017266113,-0.220797587289131,0.573033702087885,0.599263021443912
"MSn-SS",-0.768150402706441,-0.138384028361173,0.627477686977217,0.74382350762057
"DBn-SS",-0.508364612433229,0.305886150243507,0.831359744161979,0.461235053132918
"TnS-SS",-0.797175822380755,-0.1103825106243,0.700940923844544,0.813748355387959
"BNST-SS",-0.928791735252606,-0.584675953044566,0.300840883379753,0.167982815104087
"VALCT-SS",-0.90562865924199,-0.555390214310927,0.245276002889967,0.152970451382998
"VMT-SS",-0.967796784346673,-0.827381977712997,-0.294290075086699,0.011251475126074
"VPLT-SS",-0.87059611574429,-0.429280644000701,0.394829033957712,0.288517734884248
"VPMT-SS",-0.585007649800731,0.203595151051044,0.794310016889246,0.628676936115401
"PTTn-SS",-0.669447699950373,0.168614593551705,0.817827729097343,0.717802718877116
"MGC-SS",-0.797013408842277,-0.210646885364777,0.580140441150341,0.616565121239831
"dLGC-SS",-0.805092947540294,-0.232092288367318,0.564983156496757,0.580202011505483
"LPT-SS",-0.803881868123291,-0.228841849530666,0.567315636048258,0.585666342053942
"PCT-SS",-0.857773073051033,-0.387055838427793,0.436735808294488,0.343494809775542
"PlnT-SS",-0.595461783277637,0.188167188599951,0.788312745020727,0.655426079487371
"EnT-SS",-0.520623768969411,0.290697024481831,0.826138515327112,0.484871225737963
"AVT-SS",-0.891943910182753,-0.504133146904582,0.311034454551313,0.202696116247271
"AMn-SS",-0.865930357996829,-0.413690277814882,0.410711872210805,0.308285557618912
"IADT-SS",-0.952300217948859,-0.752804242494632,-0.102511912171767,0.0311077438927012
"IMDT-SS",-0.523073010263301,0.287612594643444,0.825066897154178,0.489727864017701
"MDT-SS",-0.874249853780879,-0.441675823652718,0.381839766775535,0.273256087883602
"SMT-SS",-0.873162936428365,-0.43797115750702,0.385756381098495,0.277774834646139
"pRE-SS",-0.891180189046769,-0.501350872687538,0.314393698612399,0.205609068434779
"PVT-SS",-0.838233792932661,-0.326299912953598,0.491351867115036,0.430227642551907
"PT-SS",-0.973611839386878,-0.826620681778873,-0.194864338608543,0.0218458518177228
"RE-SS",-0.960484920913461,-0.79156539667354,-0.19649802804414,0.01924712503629
"XiT-SS",-0.932814378577809,-0.665774100131118,0.0732769087744488,0.071505292669488
"Rh-SS",-0.793248758058557,-0.200843534232059,0.586891572388621,0.633422885823052
"CMT-SS",-0.748733087072921,-0.093271109276267,0.654413559855712,0.826128288026152
"PCn-SS",-0.737758001053468,-0.0689097331382303,0.668210721761971,0.871202694435876
"CLT-SS",-0.951465758737349,-0.748928625228434,-0.0937123795841566,0.0324904078048513
"RT-SS",-0.959163722619312,-0.78521508870933,-0.180312812523877,0.0209524597939019
"IGLLG-SS",-0.856763408552004,-0.292286205754643,0.590815391800268,0.52472058588716
"vlLGC-SS",-0.733980850622934,-0.0607061307332721,0.672745481661284,0.886455341102125
"subGn-SS",0.609905969412767,0.9339882741652,0.990429985121417,0.00207478411631747
"MHb-SS",-0.406661803249219,0.41771223062997,0.867141596013494,0.303125547408173
"LHb-SS",-0.911558318283201,-0.578458441164648,0.213064823798735,0.133052892098537
"SON-SS",-0.747266512121278,0.0132450542798066,0.758735313397812,0.977516469772112
"PVH-SS",-0.901887555073106,-0.541108280688475,0.264370130181012,0.166070256702931
"IPVH-SS",-0.901907011010709,-0.541182020655985,0.264273139585398,0.166001114700394
"ArH-SS",-0.0789603326731668,0.662579309506041,0.93206806955843,0.0733762546083213
"ADPO-SS",-0.757280367714734,0.140835529008654,0.854706686300268,0.790143417934351
"AVPO-SS",-0.52199882264439,0.380717668665779,0.881148325712028,0.399478026004922
"AVPV-SS",-0.434944500136211,0.473058459354511,0.904055409468353,0.283667860175576
"DMH-SS",-0.191194774479331,0.593430980354627,0.915334243374723,0.120947172251527
"MePO-SS",-0.753813383932408,-0.104819976228989,0.647694099370005,0.804897400548887
"MPA-SS",-0.846361912620426,-0.351070138045234,0.469835124322643,0.393830475255132
"PSN-SS",-0.809926121316571,-0.14578604633865,0.682163647688417,0.755127581409419
"SPZ-SS",-0.829380965880965,-0.300098016836932,0.513075467224031,0.470186570318839
"SCN-SS",-0.356608601605055,0.46488687928511,0.88096248831281,0.245783495203307
"AHN-SS",-0.966961342847655,-0.823231015157568,-0.282354174460885,0.0120428604548781
"SMN-SS",-0.458800610506117,0.562029397107984,0.943321603301958,0.24572199641681
"MPO-SS",-0.916788147394635,-0.599256117186872,0.182470282327282,0.116412098882063
"VMHn-SS",-0.44849326389626,0.374554158410475,0.853860661561724,0.360629667099129
"PHn-SS",-0.621926752987679,0.246648382726867,0.843107271347493,0.593896222922614
"LHA-SS",-0.866341114567036,-0.415052232356466,0.409344030116153,0.306533552369735
"LPO-SS",-0.828661454473472,-0.298002988938141,0.514768581988304,0.473443559606299
"PSTN-SS",-0.556996224273357,0.337717788155369,0.869614551614814,0.458800220670494
"STN-SS",-0.44149271350809,0.382034050201402,0.856208026675517,0.350331801763487
"ZI-SS",-0.911217304456403,-0.577117192537006,0.214985996207359,0.134168905170396
"FF-SS",-0.72946776736068,0.0523452341760401,0.774859167624816,0.911257665204059
"TN-SS",-0.776954209536323,-0.0575936859607755,0.726995218185272,0.902388001200017
"reSN-SS",-0.838247197218478,-0.326340191473004,0.491317670844998,0.430167347915221
"cSN-SS",-0.600644994283918,0.180371782052188,0.785238458815826,0.669066579927727
"VTA-SS",-0.506535886970263,0.30811696696706,0.832118848543011,0.457803572316205
"PAG-SS",-0.818838482629465,-0.269903420815529,0.536880822184967,0.517971320743698
"SCO-SS",-0.575970121328488,0.312732077344855,0.862634969869973,0.494665984615615
"PreCN-SS",-0.89242864560886,-0.424975768821935,0.4824963449554,0.341883216437514
"APTN-SS",-0.456356510124891,0.452056772666056,0.899054303936987,0.30851338675364
"FP-GA",-0.151222449668494,0.679180222617745,0.94758463445316,0.0933411284014552
"PL-GA",-0.91078548999694,-0.502115651180702,0.403523784884934,0.250842095949924
"IL-GA",-0.962753603063673,-0.762555155997122,-0.0223065406756646,0.0462122757208344
"dACC-GA",-0.49822752154774,0.318140565809829,0.835505628109254,0.442514401704166
"Vacc-GA",-0.886473658432833,-0.484380843867317,0.33444988722676,0.223846398521993
"OA-GA",0.0487138192961575,0.773400253394566,0.964638253503412,0.0413750218473902
"AU-GA",0.457457064607691,0.878831856697337,0.97790126868688,0.00405302423372316
"M2-GA",0.151612152153366,0.773632519193444,0.956734230518442,0.0242985227456811
"M1-GA",0.523019709709456,0.89707033989434,0.981375437734942,0.00252009998083542
"S1-GA",0.686969923310641,0.937708419672168,0.98892302709798,0.000576387054908756
"SS-GA",0.770974375325781,0.956173048339825,0.992267075920053,0.000203600070838558
"GA-GA",NA,1,NA,0
"AuA-GA",0.0842421104608746,0.744706902735505,0.950553378044117,0.0340387147300905
"RS-GA",-0.131737790542279,0.631564575036628,0.924702105964636,0.0930288372841689
"AA-GA",-0.0873934298824712,0.657788610357504,0.93094465041941,0.0762351742743651
"ViA-GA",0.18755874429141,0.78807386529153,0.95975943949301,0.0201735825127796
"TeAA-GA",-0.440545467644536,0.383037935531679,0.856521586286137,0.348960094270626
"Prh-GA",-0.355622295983112,0.465771849009822,0.881215149623443,0.244764967549216
"lpEC-GA",-0.584862696321251,0.203806352088898,0.794391325366074,0.628313115761446
"Ech-GA",-0.409751362291776,0.414647039401091,0.866218974785367,0.307054289665968
"VA-GA",0.703448514833893,0.94144573389627,0.989604098694953,0.000480115107211387
"aOn-GA",-0.761155592626997,-0.0189722981606496,0.744725890965674,0.967797422661569
"TT-GA",-0.895438845395406,-0.437176480221474,0.470916390642676,0.326667174608914
"DPA-GA",-0.963809799875361,-0.76861914251105,-0.0369458281939189,0.0434712383739063
"PC-GA",-0.0393194692928855,0.684313997229754,0.937100580928424,0.0612052062105127
"PAA-GA",-0.769675417355692,-0.142041404623396,0.62521055687218,0.73723292571925
"FC-GA",-0.381774243555526,0.441737563151315,0.874267930958429,0.273181091030301
"IG-GA",-0.899987679268701,-0.53393418317597,0.273728996873872,0.172871579832074
"CA1-GA",-0.861072978580071,-0.397736607597771,0.426462868743678,0.329160915502494
"CA2-GA",-0.91307497920511,-0.584445551058929,0.204413734405487,0.128134522471449
"CA3-GA",-0.919865053532886,-0.611695771789452,0.163417546762349,0.107054445297097
"DG-GA",-0.950353588255619,-0.743784638800181,-0.0821890246562221,0.0343828409058841
"proSb-GA",-0.893612234693098,-0.510239065498056,0.303590234727347,0.196379989801193
"Sub-GA",-0.893668181633009,-0.510444498248714,0.303338035374786,0.196169317460102
"Clst-GA",-0.923257079446694,-0.625588340898859,0.141433407532404,0.0971288513348644
"dEPn-GA",-0.906465867052782,-0.558614859543492,0.24087712598631,0.150093952413393
"vEPn-GA",-0.720573973815171,-0.0323040289698776,0.688031084046078,0.939472071087762
"LAn-GA",-0.66153341947313,0.08081052023527,0.743163985938852,0.849138632470884
"BLA-GA",-0.720924568003583,-0.0330328637589195,0.687646667026129,0.938108421294105
"BMe-GA",-0.732574381109638,-0.0576744808268215,0.674407477080455,0.89209991572524
"CCA-GA",-0.647001825769312,0.105998378572047,0.754327432103234,0.802736723897478
"PAn-GA",-0.755907572617367,-0.109632125850781,0.644859270894689,0.796080938404867
"aAA-GA",-0.655630240853915,0.0911582390292388,0.747795236834694,0.830022827497652
"CA-GA",-0.770182797850668,-0.143262044275432,0.624451015235949,0.735036426989726
"IAn-GA",-0.745133310679957,-0.0851932524633022,0.659044334056703,0.841033872832522
"MAn-GA",-0.782578975848491,-0.173688930232277,0.605036804553782,0.680823753824268
"LSN-GA",-0.906513643102893,-0.558799194661104,0.240624670122644,0.149930424324061
"SFn-GA",-0.794399786960549,-0.102898662033305,0.704771234259966,0.826237135693563
"DLS-GA",-0.57783590639945,0.213957289493073,0.798274450998401,0.610905040454968
"DMS-GA",-0.701476556864987,0.00632083154148327,0.707840952233352,0.988148756525463
"NACC.S-GA",-0.825221479546795,-0.288056840837511,0.522721072850883,0.489027204817589
"NACC.C-GA",-0.813222095796505,-0.254246609794635,0.548738736468046,0.543432769321817
"FStr-GA",-0.806967576513655,-0.237149003048935,0.561329009665775,0.571735811032882
"OT-GA",-0.324501108100638,0.492876477938,0.88884031240631,0.214615583851795
"MGCn-GA",-0.614694600837382,0.158736349633058,0.776546908711463,0.707331196407355
"Gpe-GA",-0.798699847127781,-0.215077046765439,0.577053520202729,0.608994282005497
"Gpi-GA",-0.780183829504573,-0.167717928677561,0.608921124707704,0.691376353858461
"SbInn-GA",-0.757206462224612,-0.112632090985228,0.643081429410121,0.790594093697634
"MSn-GA",-0.770105247018528,-0.143075351416056,0.624567278786289,0.735372273061669
"DBn-GA",-0.461546899855135,0.360314610302939,0.849337413268034,0.380605733058693
"TnS-GA",-0.810903376850599,-0.148571623329894,0.68063839651995,0.750551463095139
"BNST-GA",-0.953759971351425,-0.712306564835314,0.0879039439608332,0.0725002766245102
"VALCT-GA",-0.86220213841572,-0.401420413858928,0.422869711570281,0.324283336469517
"VMT-GA",-0.952286386541927,-0.752739890068926,-0.102364965236277,0.0311304014016368
"VPLT-GA",-0.805455219368587,-0.233067089496421,0.56428115781496,0.578566649800317
"VPMT-GA",-0.405665182869801,0.418697003818183,0.867437359100195,0.301868488096595
"PTTn-GA",-0.701458941417392,0.109375733895649,0.796804054696039,0.815426652985732
"MGC-GA",-0.843459551442772,-0.342144975365637,0.47770206511052,0.406785640551225
"dLGC-GA",-0.84447402102621,-0.345254360502104,0.474976191016178,0.402251605460491
"LPT-GA",-0.853208777886939,-0.372487936964627,0.450409435356924,0.363498211003888
"PCT-GA",-0.810462480640761,-0.246659496306634,0.554371027325066,0.555929789281007
"PlnT-GA",-0.686546718185463,0.035114084144064,0.721923770858375,0.934215191745219
"EnT-GA",-0.571859596689952,0.222458195375749,0.801489426519353,0.596447747617962
"AVT-GA",-0.86818522600772,-0.421191819677848,0.403131549636919,0.298695113275343
"AMn-GA",-0.849742573387746,-0.361580861441233,0.460400346162587,0.378809855688466
"IADT-GA",-0.923861268912896,-0.628082860629467,0.137404205999962,0.0954050937983916
"IMDT-GA",-0.41118021092817,0.413223105424201,0.865789321212832,0.308887622937583
"MDT-GA",-0.858465635684677,-0.389287023452311,0.434607425640818,0.340477066480015
"SMT-GA",-0.826568483964935,-0.291937735961373,0.519634781557153,0.482922989890736
"pRE-GA",-0.915737198233766,-0.595042067733127,0.188794137280114,0.119683100262465
"PVT-GA",-0.850069585735189,-0.362604191566745,0.459471742331492,0.37736126539403
"PT-GA",-0.987888342828228,-0.917081085527298,-0.530158737074567,0.00363511520368488
"RE-GA",-0.943245782824887,-0.711477661156461,-0.0136465580687749,0.0478016894696593
"XiT-GA",-0.920556143950484,-0.614510905419977,0.159024103006989,0.104998484546431
"Rh-GA",-0.71240678296804,-0.0155302579231999,0.696767926127835,0.970885448212713
"CMT-GA",-0.768404344277056,-0.138991855716768,0.627101805256564,0.742727251614847
"PCn-GA",-0.67008825422225,0.0655252348833481,0.736204748935134,0.877491401983785
"CLT-GA",-0.930139667351935,-0.65436938578808,0.0933476948296864,0.0783149147849266
"RT-GA",-0.947640911437417,-0.73133981411651,-0.055023586246656,0.0392352515685707
"IGLLG-GA",-0.884352367761424,-0.393059773362391,0.511358984543773,0.383049392132083
"vlLGC-GA",-0.719193661952681,-0.0294416559141927,0.689536914145727,0.944828787308187
"subGn-GA",0.361956423445745,0.876188213908801,0.981579746746907,0.00968116625480712
"MHb-GA",-0.464072059628201,0.35751510812295,0.8484396116307,0.384589533177012
"LHb-GA",-0.892762458054382,-0.507124122170345,0.307400369533921,0.199589009538117
"SON-GA",-0.707469478676152,0.0975712264049287,0.792405884475629,0.835145282397862
"PVH-GA",-0.929880811285392,-0.653272266642149,0.0952469597861114,0.0789891849266847
"IPVH-GA",-0.832356912229996,-0.308817765214622,0.505959886497958,0.456727737986349
"ArH-GA",-0.313089061604946,0.502433437974353,0.891477610961499,0.204473065135264
"ADPO-GA",-0.842995860882701,-0.0995214997084095,0.774602734051377,0.851210607222612
"AVPO-GA",-0.48710662310025,0.420024819434525,0.891195144947933,0.348141313178311
"AVPV-GA",-0.517832239994926,0.385589483622117,0.882418575175914,0.392960097804468
"DMH-GA",-0.191400864385764,0.593292378056627,0.915299546914521,0.121056270316004
"MePO-GA",-0.778317557156514,-0.163096329343646,0.61190226169697,0.699574143050312
"MPA-GA",-0.862712649134809,-0.403090828203877,0.421231815625603,0.322082890466422
"PSN-GA",-0.849333342105662,-0.267132429886105,0.608293872134232,0.56250795315154
"SPZ-GA",-0.83191497860188,-0.307517277996143,0.50702820699008,0.45872500381208
"SCN-GA",-0.504862518714474,0.310150447839976,0.832809096949291,0.454684703407308
"AHN-GA",-0.950074142872422,-0.742495989027764,-0.0793296878154816,0.0348672286611556
"SMN-GA",-0.639303482513092,0.358000728807572,0.906258181848549,0.485940402899267
"MPO-GA",-0.934809585305383,-0.674363507154743,0.0577548607322112,0.0666155494962864
"VMHn-GA",-0.474189419269174,0.346148489145724,0.844765078286775,0.400951883055136
"PHn-GA",-0.593365503909502,0.288690851595326,0.855715554839214,0.530068201605702
"LHA-GA",-0.81136839750203,-0.249142570472847,0.552535759754592,0.551828684900471
"LPO-GA",-0.816836336038953,-0.264288538866007,0.541170313724869,0.527050635161028
"PSTN-GA",-0.391591397078519,0.512639537754562,0.913170561594241,0.239410047705742
"STN-GA",-0.254949216943116,0.548213442224349,0.903755517664615,0.159479873562126
"ZI-GA",-0.936780919437628,-0.682919935614293,0.041932283070767,0.0619468517682791
"FF-GA",-0.771416971681915,-0.0438077251179308,0.733446613961488,0.925701038121417
"TN-GA",-0.770351607311104,-0.0411867161548211,0.73465752407115,0.930138548808796
"reSN-GA",-0.874147024176128,-0.441324704698239,0.382212246803787,0.273682796033446
"cSN-GA",-0.716278089938096,-0.0234325469321472,0.69267807687544,0.956080054906179
"VTA-GA",-0.636035674830767,0.124387269962762,0.762247426450832,0.769168382275668
"PAG-GA",-0.839673125393005,-0.330635604688247,0.487656359296897,0.423757791432924
"SCO-GA",-0.677508643928129,0.15424660383118,0.812882948317451,0.741246738560294
"PreCN-GA",-0.917851855623923,-0.53365121726113,0.366821644623104,0.217331012580081
