"data.key.column","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","source","target","weight"
"35558",,"interacts with","LSN (interacts with) MHb","false","interacts with","LSN (interacts with) MHb","LSN","MHb","0.9359513"
"35555",,"interacts with","LSN (interacts with) IGLLGC","false","interacts with","LSN (interacts with) IGLLGC","LSN","IGLLGC","0.8481177"
"35552",,"interacts with","LSN (interacts with) PVT","false","interacts with","LSN (interacts with) PVT","LSN","PVT","0.7363303"
"35549",,"interacts with","LSN (interacts with) BNST","false","interacts with","LSN (interacts with) BNST","LSN","BNST","0.7523379"
"35546",,"interacts with","LSN (interacts with) TnS","false","interacts with","LSN (interacts with) TnS","LSN","TnS","0.8968415"
"35543",,"interacts with","LSN (interacts with) SFn","false","interacts with","LSN (interacts with) SFn","LSN","SFn","0.8047853"
"35540",,"interacts with","PAn (interacts with) VMHn","false","interacts with","PAn (interacts with) VMHn","PAn","VMHn","0.8042439"
"35537",,"interacts with","PAn (interacts with) CLT","false","interacts with","PAn (interacts with) CLT","PAn","CLT","0.806565"
"35534",,"interacts with","PAn (interacts with) PCn","false","interacts with","PAn (interacts with) PCn","PAn","PCn","0.930118"
"35531",,"interacts with","PAn (interacts with) EnT","false","interacts with","PAn (interacts with) EnT","PAn","EnT","0.8137016"
"35528",,"interacts with","PAn (interacts with) PCT","false","interacts with","PAn (interacts with) PCT","PAn","PCT","0.8671488"
"35525",,"interacts with","PAn (interacts with) VPMT","false","interacts with","PAn (interacts with) VPMT","PAn","VPMT","0.7841278"
"35522",,"interacts with","PAn (interacts with) VPLT","false","interacts with","PAn (interacts with) VPLT","PAn","VPLT","0.7564987"
"35519",,"interacts with","PAn (interacts with) VALCT","false","interacts with","PAn (interacts with) VALCT","PAn","VALCT","0.8432905"
"35516",,"interacts with","PAn (interacts with) DBn","false","interacts with","PAn (interacts with) DBn","PAn","DBn","0.7295943"
"35513",,"interacts with","PAn (interacts with) SubInn","false","interacts with","PAn (interacts with) SubInn","PAn","SubInn","0.7903876"
"35510",,"interacts with","CCA (interacts with) VTA","false","interacts with","CCA (interacts with) VTA","CCA","VTA","0.7969096"
